domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,C3_aligned_component,osi_target_t01h,F2_minus_F0,34177,0.011101490712958732,0.0033403611996247746,4.212079293697739,-0.00011626380690964074,0.010991492021847564,0.003301564170419752,4.129022376200856,-0.0001044015937602557,-0.00010999869111116833,-0.990846130085643,0.08305691749688293,17310
OSI,C3_aligned_component,osi_target_t01h,F2_minus_F1,34177,0.01102623235674826,0.0033442907211551974,4.155164470087423,-7.7000009696329e-05,0.010991492021847564,0.003301564170419752,4.129022376200856,-0.0001044015937602557,-3.4740334900695835e-05,-0.31506986046266894,0.026142093886567075,17375
OSI,v18_rule,osi_target_t01h,F1_minus_F0,34177,0.011101490712958732,0.0033403611996247746,4.212079293697739,-0.00011626380690964074,0.01102623235674826,0.0033442907211551974,4.155164470087423,-7.7000009696329e-05,-7.52583562104725e-05,-0.6779121665401511,0.05691482361031586,17311
OSI,v18_rule,osi_target_t01h,F2_minus_F0,34177,0.011101490712958732,0.0033403611996247746,4.212079293697739,-0.00011626380690964074,0.010991492021847564,0.003301564170419752,4.129022376200856,-0.0001044015937602557,-0.00010999869111116833,-0.990846130085643,0.08305691749688293,17310
OSI,v18_rule,osi_target_t01h,F2_minus_F1,34177,0.01102623235674826,0.0033442907211551974,4.155164470087423,-7.7000009696329e-05,0.010991492021847564,0.003301564170419752,4.129022376200856,-0.0001044015937602557,-3.4740334900695835e-05,-0.31506986046266894,0.026142093886567075,17375
P,raw,osi_target_t01h,F1_minus_F0,34177,0.018300833411434417,0.005417962454181663,11.446578049933418,-1.733629975472648e-05,0.018267665291731735,0.005513217855611307,11.405124481517472,0.0002181726581680038,-3.316811970268188e-05,-0.18123830186858036,0.04145356841594605,32639
P,raw,osi_target_t01h,F2_minus_F0,34177,0.018300833411434417,0.005417962454181663,11.446578049933418,-1.733629975472648e-05,0.017861487700620824,0.005219315121071696,10.903582053390243,2.7250338117868578e-05,-0.0004393457108135927,-2.4006869028111444,0.5429959965431745,32628
P,raw,osi_target_t01h,F2_minus_F1,34177,0.018267665291731735,0.005513217855611307,11.405124481517472,0.0002181726581680038,0.017861487700620824,0.005219315121071696,10.903582053390243,2.7250338117868578e-05,-0.00040617759111091084,-2.2234783954288573,0.5015424281272285,32514
P,aligned,osi_target_t01h,F1_minus_F0,34177,0.017743635207965833,0.0052621054643028605,10.760170149874025,3.485601429963956e-05,0.017591030478503616,0.005281023348911423,10.575879662585198,0.0001280853124868687,-0.00015260472946221695,-0.8600533525041532,0.1842904872888269,32639
P,aligned,osi_target_t01h,F2_minus_F0,34177,0.017743635207965833,0.0052621054643028605,10.760170149874025,3.485601429963956e-05,0.01749044167001514,0.005172721136872373,10.455275745931624,6.28962925738371e-05,-0.0002531935379506932,-1.4269541443064804,0.3048944039424004,32628
P,aligned,osi_target_t01h,F2_minus_F1,34177,0.017591030478503616,0.005281023348911423,10.575879662585198,0.0001280853124868687,0.01749044167001514,0.005172721136872373,10.455275745931624,6.28962925738371e-05,-0.00010058880848847623,-0.5718187380289952,0.1206039166535735,32514
OSI,C0_direct_osi,osi_target_t06h,F1_minus_F0,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t06h,F2_minus_F0,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t06h,F2_minus_F1,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t06h,F1_minus_F0,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t06h,F2_minus_F0,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0
