cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I2_minus_I1,I2,I1,24,42131,Wyoming County,PA,2,120,0.0031289698057258737,0.0016538367183158778,0.0011748542454173053,0.19846040619790534,-0.0007751244406864528,0.0030800949596094178,4.8874846116455945e-05,1.5867967305350117,-3.64160501919444e-05
20260917,I2_minus_I1,I2,I1,24,54013,Calhoun County,WV,4,120,0.04777802679489143,0.026004820796376494,0.27392878132960363,3.120578495565179,-0.024810218237210507,0.04797133447187598,-0.00019330767698454848,-0.4029649771320809,0.0022210903919079317
20260917,I2_minus_I1,I2,I1,24,54015,Clay County,WV,4,120,0.05391897892250982,0.029163267866240038,0.34887075456552696,3.4995921439488047,-0.02658461480785024,0.05259559056582611,0.0013233883566837051,2.5161583745835436,-0.01691521692936493
20260917,I2_minus_I1,I2,I1,24,54101,Webster County,WV,4,120,0.006918851933100149,0.0054548054754904275,0.005744461448659642,0.6545766570588513,0.004719277044561501,0.007405754846361775,-0.00048690291326162517,-6.574656106808963,0.0008369631326696674
20260917,I2_minus_I1,I2,I1,24,54105,Wirt County,WV,0,120,0.004530530575130555,0.002466129198192569,0.002463084875063135,0.2959355037831083,0.0006833182482252561,0.004122573830052482,0.00040795674507807314,9.895680754197178,-0.00042361107695510413
20260917,I2_minus_I1,I2,I1,48,18013,Brown County,IN,0,96,0.017261812678710985,0.006844435170538957,0.028605136987671104,0.6570657763717399,-0.006044419984715496,0.017261812678710985,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,39115,Morgan County,OH,0,96,0.03861072405248727,0.008803045609491085,0.1431156491383026,0.8450923785111442,-0.008675837271398475,0.03861072405248727,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,39117,Morrow County,OH,4,96,0.006967314383025847,0.0053642734973566595,0.004660173092344209,0.5149702557462393,-0.005352946667154398,0.006967314383025847,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,39149,Shelby County,OH,1,96,0.010314585420023349,0.006534128106691527,0.010213504549147991,0.6272762982423866,0.005381092594308807,0.010314585420023349,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,39157,Tuscarawas County,OH,3,96,0.01537318134509484,0.008377856062749997,0.02268813164824051,0.8042741820239998,-0.008377856062749997,0.01537318134509484,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,42053,Forest County,PA,3,96,0.006650484996528971,0.00398867669650771,0.0042459792661494675,0.38291296286474014,-0.002600032192300205,0.006650484996528971,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,42131,Wyoming County,PA,2,96,0.0031634200196525566,0.001629273385460121,0.0009606937171909039,0.1564102450041716,-0.001008624156795203,0.0031634200196525566,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,54013,Calhoun County,WV,4,96,0.053303960610561626,0.03214929513087984,0.27276597281014137,3.086332332564465,-0.03128306268643173,0.053303960610561626,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,54015,Clay County,WV,4,96,0.057843562271681095,0.03368815097045945,0.32120425884267345,3.234062493164107,-0.031749332275520604,0.057843562271681095,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,54101,Webster County,WV,4,96,0.009550218182792992,0.006852475616642639,0.008755840064539187,0.6578376591976933,0.0060011303426962615,0.009550218182792992,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,48,54105,Wirt County,WV,0,96,0.006197597090403487,0.0035336970395589092,0.0036873801307178654,0.3392349157976553,0.002074684066536722,0.006197597090403487,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,18013,Brown County,IN,0,143,0.02776380966923349,0.012144126745236409,0.1102285652109675,1.7366101245688066,-0.010007575407764754,0.02776380966923349,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,39115,Morgan County,OH,0,143,0.031748147307911624,0.007280641654140327,0.14413611462033443,1.0411317565420668,-0.006862874617906795,0.031748147307911624,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,39117,Morrow County,OH,4,143,0.013394161391819401,0.008189138448635403,0.025654708992785078,1.1710467981548627,-0.0006589039266338044,0.013394161391819401,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,39149,Shelby County,OH,1,143,0.022916107889222367,0.013163096018199467,0.0750961641130386,1.8823227306025239,0.01225636924321099,0.022916107889222367,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,39157,Tuscarawas County,OH,3,143,0.019030504863410083,0.012923072358885315,0.051788896495947305,1.8479993473206,-0.012562678087906624,0.019030504863410083,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,42053,Forest County,PA,3,143,0.09542702496279602,0.034423389136578636,1.3022033443347636,4.922544646530745,-0.028337086067195722,0.09542702496279602,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,42131,Wyoming County,PA,2,143,0.015944449408224107,0.0038237462253845,0.03635424177119278,0.5467957102299835,-0.0033130071550476078,0.015944449408224107,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,54013,Calhoun County,WV,4,143,0.04615164973049988,0.02303608500467995,0.3045863925170852,3.294160155669233,-0.021679575846617016,0.04615164973049988,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,54015,Clay County,WV,4,143,0.0510220437486503,0.026702841424110602,0.37226459960535346,3.8185063236478163,-0.02453433996035779,0.0510220437486503,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,54101,Webster County,WV,4,143,0.006439222122852846,0.004738524411436951,0.005929292161283564,0.6776089908354841,0.0039603098193876805,0.006439222122852846,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,1,54105,Wirt County,WV,0,143,0.0036795614520404698,0.0018731720561557291,0.0019361016645459302,0.26786360403026926,0.0005386372645227312,0.0036795614520404698,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,18013,Brown County,IN,0,138,0.028246171684595135,0.012410696792134761,0.11010277764731609,1.712676157314597,-0.01054360326496065,0.028246171684595135,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,39115,Morgan County,OH,0,138,0.0323039682239418,0.007378825244548273,0.14400939809585495,1.0182778837476616,-0.006945921721494684,0.0323039682239418,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,39117,Morrow County,OH,4,138,0.012302845469638527,0.007580347260619419,0.020887680917673127,1.0460879219654797,0.00022272184551267417,0.012302845469638527,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,39149,Shelby County,OH,1,138,0.01902575860188928,0.011089629860245953,0.04995316967207623,1.5303689207139415,0.010150050665873834,0.01902575860188928,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,39157,Tuscarawas County,OH,3,138,0.019177961667145277,0.01287585822541984,0.05075560149149612,1.7768684351079378,-0.012502406190999892,0.019177961667145277,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,42053,Forest County,PA,3,138,0.06985949208102035,0.02393363813632717,0.6734881114669041,3.3028420628131494,-0.01762681683979271,0.06985949208102035,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,42131,Wyoming County,PA,2,138,0.016229201708142776,0.003924465051075973,0.03634740435553465,0.5415761770484843,-0.003470866350386283,0.016229201708142776,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,54013,Calhoun County,WV,4,138,0.046980119800456036,0.023847597807775053,0.3045841685921977,3.2909684974729574,-0.022475152204800782,0.046980119800456036,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,54015,Clay County,WV,4,138,0.05193574077166444,0.027581088229665977,0.37223032139121087,3.8061901756939047,-0.025512512770181708,0.05193574077166444,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,54101,Webster County,WV,4,138,0.006492577704425849,0.004739230399312541,0.005817192004225051,0.6540137951051307,0.00393281962639192,0.006492577704425849,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,6,54105,Wirt County,WV,0,138,0.0037454336106106925,0.0019337942321034005,0.0019359016645459305,0.26686360403026926,0.0005653994842518158,0.0037454336106106925,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,18013,Brown County,IN,0,120,0.029202743275026283,0.013243761278861642,0.10233602577445113,1.589251353463397,-0.013201972827805166,0.029202743275026283,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,39115,Morgan County,OH,0,120,0.034568431058612806,0.007716078668751747,0.14339717110248795,0.9259294402502096,-0.007584215079890871,0.034568431058612806,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,39117,Morrow County,OH,4,120,0.012005957585089022,0.007976700228402368,0.017297162104194793,0.9572040274082843,-0.004281763233980857,0.012005957585089022,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,39149,Shelby County,OH,1,120,0.012575129744527434,0.008164722231539013,0.01897606657100383,0.9797666677846816,0.007009176263823164,0.012575129744527434,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,39157,Tuscarawas County,OH,3,120,0.026381678676078678,0.017254894992910004,0.08351915637214373,2.0705873991492005,-0.017244254596831248,0.026381678676078678,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,42053,Forest County,PA,3,120,0.009637882951674991,0.005774985209307119,0.01114665453482249,0.6929982251168543,-0.00108696363561783,0.009637882951674991,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,42131,Wyoming County,PA,2,120,0.0030800949596094178,0.001588760478125749,0.001138438195225361,0.1906512573750899,-0.0008325876242846673,0.0030800949596094178,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,54013,Calhoun County,WV,4,120,0.04797133447187598,0.026464018011395456,0.27614987172151156,3.1756821613674546,-0.02452039598327615,0.04797133447187598,0.0,0.0,0.0
20260917,I1_minus_B0,I1,B0,24,54015,Clay County,WV,4,120,0.05259559056582611,0.028640203892035223,0.33195553763616203,3.436824467044227,-0.025710160033571152,0.05259559056582611,0.0,0.0,0.0
