cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I1,I3,I1,1,18109,Morgan County,IN,0,143,0.0034703229828649397,0.0015286309344225285,0.0017221692495722875,0.21859422362242156,0.0012489106547022486,0.0034703229828649397,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18111,Newton County,IN,1,143,0.0045026782278695015,0.0029825150878793234,0.0028991979049933945,0.42649965756674324,0.002686079676125328,0.0045026782278695015,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18113,Noble County,IN,4,143,0.001026512852491212,0.0006040621100555367,0.00015068319499513918,0.08638088173794174,1.717025034863441e-05,0.001026512852491212,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18117,Orange County,IN,4,143,0.012373821159187443,0.003344397123424344,0.021894937361376345,0.4782487886496812,-0.003131429800981627,0.012373821159187443,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18121,Parke County,IN,2,143,0.02270494358298556,0.009475835229405214,0.07371856822423767,1.3550444378049455,-0.0038266987319754493,0.02270494358298556,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18123,Perry County,IN,2,143,0.004759044631562615,0.002023020478347787,0.003238736330144307,0.2892919284037336,0.0019698736252009344,0.004759044631562615,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18125,Pike County,IN,0,143,0.003534579386409395,0.001254548117703516,0.0017865349557527205,0.17940038083160278,0.0011717252391017108,0.003534579386409395,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18127,Porter County,IN,3,143,0.0025224910527273277,0.001794018487303927,0.0009099034388857874,0.25654464368446156,0.0016995540622003955,0.0025224910527273277,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18129,Posey County,IN,1,143,0.001608211455211989,0.0007691453738189747,0.0003698472041085341,0.10998778845611339,0.00047429261240306843,0.001608211455211989,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18131,Pulaski County,IN,0,143,0.017966155036538676,0.004154374639484048,0.046157929931963,0.5940755734462189,-0.0035827411557913164,0.017966155036538676,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18133,Putnam County,IN,1,143,0.0015347810805245955,0.0006157400495838519,0.00033684407401448306,0.08805082709049082,1.312515739482119e-05,0.0015347810805245955,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18135,Randolph County,IN,2,143,0.0033545052116635546,0.0021492066987612553,0.0016091368457561467,0.3073365579228595,0.0014485100403312284,0.0033545052116635546,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18137,Ripley County,IN,4,143,0.003830011151764677,0.0012792544115318124,0.0020976649154377754,0.18293338084904917,-0.00022529965846102872,0.003830011151764677,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18139,Rush County,IN,2,143,0.0028731779056502256,0.0008587172805438638,0.0011804866326848764,0.12279657111777252,-0.0004510395164953432,0.0028731779056502256,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18141,St. Joseph County,IN,4,143,0.0014378237184903863,0.000921433476440709,0.00029562919749985355,0.1317649871310214,0.0006079677158728646,0.0014378237184903863,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18143,Scott County,IN,1,143,0.0036538939814345192,0.0016281278998273336,0.0019091845955415668,0.2328222896753087,-0.0010014129637893221,0.0036538939814345192,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18145,Shelby County,IN,2,143,0.0013589622720649474,0.00048092593665513994,0.00026408931933611713,0.06877240894168501,-0.0001676770943106169,0.0013589622720649474,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,18147,Spencer County,IN,0,143,0.0019867735278542987,0.000827857928885672,0.0005644594742905141,0.1183836838306511,0.000823662124689868,0.0019867735278542987,0.0,0.0,0.0
