horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
1,54073,Pleasants County,WV,2,143,0.005613189073042205,0.004505628494470019,0.003529239204804285,0.002587193504914328,0.005563014710823241,5.0174362218964076e-05,0.9019275487685885,-8.018852225450106e-05
1,54075,Pocahontas County,WV,4,143,0.0034013767170644263,0.0016544189907084803,0.002104307489911759,0.0015958051495966426,0.0035264506528325692,-0.00012507393576814295,-3.5467371609944176,0.00012390816087296495
1,54077,Preston County,WV,0,143,0.0042547040295803805,0.0025886584122438365,0.0015590574151136871,-0.0005977361731526488,0.0042476172342837265,7.086795296653951e-06,0.16684166453262428,-8.616352079105372e-06
1,54079,Putnam County,WV,2,143,0.0011526800620959587,0.00018999999955415664,0.0006279399598618384,-0.0001577628184496685,0.0011255019320892522,2.7178130006706453e-05,2.414756406171259,-8.854091877617175e-06
1,54081,Raleigh County,WV,1,143,0.0016116878687655396,0.00037144790344461904,0.0009053958792265027,0.0005235353034607662,0.0014080766076315324,0.00020361126113400724,14.460240304431537,-8.792470163146427e-05
1,54083,Randolph County,WV,0,143,0.008797034533396069,0.01106645777119211,0.006262126049478182,0.006262126049478182,0.008650848900411057,0.0001461856329850117,1.689841478771692,-0.00036474007341483206
1,54085,Ritchie County,WV,3,143,0.009508155242681261,0.012927917305006583,0.005117330526942702,-0.0005265709809184944,0.009715314090997584,-0.0002071588483163224,-2.132291826862087,0.0005694705827966953
1,54087,Roane County,WV,0,143,0.009278661404330734,0.012311378716239,0.003980501400652649,-0.0021865274970900715,0.009062930107034578,0.0002157312972961567,2.3803703079284144,-0.000565830312364889
1,54089,Summers County,WV,1,143,0.001684889568734083,0.00040595595881253615,0.0011475039393662014,0.0011167347085969707,0.0016395990021255027,4.529056660858028e-05,2.7622953264711425,-2.1531219861291155e-05
1,54091,Taylor County,WV,1,143,0.005619153816831986,0.004515209215262099,0.0037177769259723195,0.003699595107790501,0.00556286373401604,5.629008281594558e-05,1.0118903771045185,-9.000944724008378e-05
1,54093,Tucker County,WV,2,143,0.0043555166559353315,0.0027127851236386034,0.0033114164374934032,0.0031592173002118287,0.00449196502407452,-0.00013644836813918836,-3.037609763386362,0.00017263309454515529
1,54095,Tyler County,WV,4,143,0.01224422669349657,0.021438715487007952,0.005149003936716195,-0.0034224441387650517,0.011983719115010626,0.0002605075784859433,2.1738458318806497,-0.0009025535796795894
1,54097,Upshur County,WV,3,143,0.002236376222076669,0.0007151971407537979,0.0012607787584357456,0.0003809316620050667,0.00221221071849583,2.4165503580838958e-05,1.0923689763726596,-1.537283514081733e-05
1,54099,Wayne County,WV,1,143,0.009361783014852219,0.012532946314056097,0.007270726774188543,0.007249872027033337,0.009435044612370791,-7.326159751857263e-05,-0.7764838485502801,0.00019692324369597648
1,54101,Webster County,WV,1,143,0.006359908561240239,0.005784126477749176,0.004661869119384609,0.004092207701961463,0.006185257573343235,0.00017465098789700394,2.823665560019717,-0.0003133166691993974
1,54103,Wetzel County,WV,3,143,0.010892931856208977,0.016967802912633764,0.0072527597502799945,0.005069135213084588,0.010640176386702364,0.00025275546950661275,2.37548194992796,-0.0007782933563939484
1,54105,Wirt County,WV,2,143,0.006031557187268121,0.005202294540769858,0.003015483802073505,0.0021693684280573245,0.005840748589098878,0.00019080859816924308,3.2668517615253467,-0.0003239433371782013
1,54107,Wood County,WV,3,143,0.001305847074740236,0.00024384883131289137,0.0007855551224918684,0.0005254152623520082,0.0012871668363307054,1.86802384095307e-05,1.4512678451833017,-6.926650882298994e-06
1,54109,Wyoming County,WV,3,143,0.009221801276619509,0.012160951486320954,0.0055384995997984415,0.005517520578819421,0.009298337940537171,-7.653666391766248e-05,-0.8231219859625938,0.00020269816294897144
6,18009,Blackford County,IN,0,138,0.005230736118443497,0.003775762847028929,0.0028203964634480197,0.0018286586056715157,0.005181092075518189,4.9644042925308e-05,0.9581771989709775,-7.133016391929186e-05
6,18013,Brown County,IN,1,138,0.029233550460743156,0.11793486521063265,0.013302775465489821,-0.009305197010072394,0.029200675924885806,3.287453585735026e-05,0.11258142086132406,-0.0002650977337442795
6,18023,Clinton County,IN,3,138,0.001852534241695424,0.00047359987009825744,0.0007301198719608373,0.0006822937850043155,0.001837929008665556,1.4605233029867971e-05,0.794657082020378,-7.438210454836628e-06
6,18025,Crawford County,IN,2,138,0.012109469256140147,0.020236215901825668,0.0022717752414448495,-0.0015736606345446147,0.012062657768453236,4.681148768691072e-05,0.3880694336644064,-0.0001561515852677893
6,18027,Daviess County,IN,2,138,0.004375624109366695,0.00264215991581301,0.0017880850875075817,0.0017808387106959876,0.0043843961814308266,-8.772072064131345e-06,-0.20007480394412802,1.0604407039829355e-05
6,18029,Dearborn County,IN,1,138,0.0014436001506054113,0.0002875894324862594,0.0004494932784184443,-9.379793692654352e-05,0.0013716221403321184,7.197801027329295e-05,5.247655907323323,-2.7963505659061325e-05
6,18033,DeKalb County,IN,1,138,0.003368227536466954,0.001565604029763166,0.0013010338383768175,-0.001090560359638553,0.0033693908442849704,-1.1633078180165075e-06,-0.03452576064274515,1.0816335309249848e-06
6,18035,Delaware County,IN,1,138,0.0018782064284493714,0.00048681699552585896,0.0008612945868697724,-0.0003596943452009244,0.0019179534378408643,-3.9747009391492925e-05,-2.0723657106211157,2.0822268256272432e-05
6,18037,Dubois County,IN,3,138,0.0026430315693041495,0.0009640149909346928,0.0010687936452666172,0.0007050255293245884,0.0024108916971210736,0.0002321398721830759,9.62879719816041,-0.00016190395995056123
6,18039,Elkhart County,IN,4,138,0.0015812766305452466,0.00034506013795857686,0.0011314249405848821,0.0010712394720857948,0.0016014350956430959,-2.0158465097849278e-05,-1.2587750295152689,8.853884488345919e-06
6,18041,Fayette County,IN,2,138,0.0052102309578635035,0.003746217915530536,0.001938524654183997,-0.0018168104076095057,0.005399761630310004,-0.00018953067244650065,-3.5099822070408626,0.0002775068261246694
6,18043,Floyd County,IN,4,138,0.002718409240987074,0.0010197853346047808,0.00115675564700741,0.0008000368307147569,0.002775421884860644,-5.7012643873570294e-05,-2.0541973883164366,4.32240615721698e-05
6,18045,Fountain County,IN,3,138,0.003074972656411661,0.0013048530435997554,0.0012554429930662938,0.0012554429930662938,0.0031343274443620555,-5.9354787950394346e-05,-1.893700929593689,5.0860133330646665e-05
6,18047,Franklin County,IN,4,138,0.00305598595196146,0.0012887889191248393,0.001240757850113293,0.00034432141815836056,0.003102098552487784,-4.6112600526324043e-05,-1.4864969550803964,3.9187210125019804e-05
6,18051,Gibson County,IN,1,138,0.0012700885825489552,0.00022261125103792756,0.0004096608433022097,2.7257058985205087e-05,0.0013406880468320658,-7.059946428311062e-05,-5.265912860932209,2.5436081532808843e-05
6,18059,Hancock County,IN,3,138,0.0011556783916982737,0.00018431177121528658,0.0003271563319024759,0.00011648470903019331,0.001160144044314874,-4.465652616600238e-06,-0.3849222549978659,1.427148875893003e-06
6,18061,Harrison County,IN,3,138,0.004046973496806494,0.002260163238771877,0.0016720740548962208,-0.00041112103500870765,0.00403323694750422,1.373654930227411e-05,0.3405837415719981,-1.5317200861461513e-05
6,18065,Henry County,IN,3,138,0.0021440426628407993,0.0006343748137312423,0.0007512714108012255,-0.00030383385384994744,0.002121089685005934,2.295297783486529e-05,1.0821314156172157,-1.3509853377519348e-05
6,18067,Howard County,IN,2,138,0.0016902727352954392,0.00039426902491627135,0.00044931917231995805,-0.00018120007286435107,0.001693464328524938,-3.191593229498772e-06,-0.18846533556917677,1.4903326978544964e-06
6,18069,Huntington County,IN,0,138,0.00118257733251844,0.00019299150233932725,0.0005731510126100595,-9.592914202545292e-05,0.001180592738388053,1.984594130387046e-06,0.1681015023941912,-6.472108163522181e-07
6,18071,Jackson County,IN,0,138,0.004527551574613002,0.002828823809987733,0.0017888429374479074,0.0017598574302015305,0.004503764783428816,2.3786791184185474e-05,0.5281534966414592,-2.9645993013134846e-05
6,18073,Jasper County,IN,2,138,0.003328237345267019,0.0015286486080473476,0.001898808393950536,0.001714454367330602,0.003314773004535221,1.3464340731797735e-05,0.4061919387353452,-1.2343238167174296e-05
6,18077,Jefferson County,IN,2,138,0.005067203494085599,0.0035433640725653155,0.001554051165213964,-0.001022810442861903,0.00495217359261823,0.00011502990146736863,2.322816422244034,-0.00015904885834861675
6,18083,Knox County,IN,2,138,0.0038151676015118516,0.0020086595282123457,0.0018250301815647826,0.0017148852540285508,0.0033238513554714943,0.0004913162460403572,14.781534837037347,-0.0004840372072211286
6,18085,Kosciusko County,IN,3,138,0.0026292708643076046,0.0009540030083497664,0.0017922959121098026,0.0015285277961677736,0.0026331834812239737,-3.912616916369131e-06,-0.14858884480585255,2.841415569364682e-06
6,18087,LaGrange County,IN,2,138,0.0027668852350490754,0.0010564802387426956,0.0025614180018497957,0.0025525330228717523,0.0028095175691335663,-4.263233408449089e-05,-1.5174254310727942,3.2807439292589866e-05
6,18089,Lake County,IN,4,138,0.0023508576266460623,0.0007626613581448741,0.001630984182134113,0.0010887477254387513,0.0024270355360522084,-7.617790940614606e-05,-3.1387224568642402,5.022784792503771e-05
6,18091,LaPorte County,IN,0,138,0.001446315978612416,0.00028867252757856354,0.0007398902436530308,-0.00015886402802427112,0.0014201299372837207,2.618604132869533e-05,1.8439186894955162,-1.0358400228377483e-05
6,18093,Lawrence County,IN,1,138,0.007836292911372512,0.008474233149810138,0.0025220166985124534,-0.002113580204819593,0.007808069233039479,2.8223678333032937e-05,0.36146808501140715,-6.0932719394732673e-05
6,18095,Madison County,IN,0,138,0.0014073056584393599,0.00027331027184601073,0.0006055265075459619,-3.551564373615272e-05,0.0014166765613861179,-9.370902946758027e-06,-0.6614708820755322,3.6519303361389876e-06
6,18097,Marion County,IN,1,138,0.0006294826200644358,5.468227491691977e-05,0.0002687697054350625,3.3687020928078665e-05,0.0005991820130925425,3.0300606971893243e-05,5.056995422059396,-5.137641212638577e-06
6,18099,Marshall County,IN,3,138,0.00901873966617568,0.011224597792942586,0.0028020614838470607,-0.0018052567474512735,0.0090030400942198,1.5699571955879454e-05,0.17438078461917694,-3.904492348074523e-05
6,18101,Martin County,IN,4,138,0.0034035396084028152,0.0015986032975034167,0.0018959097943434962,0.0006950921567398586,0.003289064025107776,0.00011447558329503917,3.4804911798969274,-0.00010572727924979008
6,18103,Miami County,IN,0,138,0.0025996546933425655,0.000932632224397288,0.001244558326058033,0.0011583963165597096,0.002702305557530614,-0.00010265086418804852,-3.79864016125,7.510661062670829e-05
6,18105,Monroe County,IN,3,138,0.002194220225293568,0.0006644151307980551,0.0008000393831300292,-0.0003886594089125519,0.0021305080420959467,6.371218319762119e-05,2.990469030801801,-3.802422739195542e-05
6,18107,Montgomery County,IN,1,138,0.0010548910235140408,0.00015356571986568912,0.0005100080187542233,0.0002662070104806368,0.0010971743060939885,-4.228328257994767e-05,-3.8538345589297363,1.2557501331800762e-05
6,18109,Morgan County,IN,2,138,0.003468105611543851,0.0016598304015294292,0.0013851101512484605,0.0010749652237122286,0.0031097597806744332,0.0003583458308694179,11.52326405069466,-0.00032528678822638796
6,18111,Newton County,IN,2,138,0.0032982517599190026,0.001501228124709614,0.0021693366037179996,0.0016683309735288075,0.0033904994356631682,-9.224767574416565e-05,-2.72076953542163,8.51490016964382e-05
6,18113,Noble County,IN,1,138,0.0010691103954202999,0.0001577335911882135,0.000655400874796292,-8.390670227148645e-05,0.0010573641332949561,1.1746262125343762e-05,1.1109003753267066,-3.4469815559675483e-06
6,18117,Orange County,IN,4,138,0.013302881315996619,0.024421397880433886,0.003790578272697018,-0.0036743267523375563,0.01332491443721738,-2.2033121220762023e-05,-0.1653528157690931,8.096369633077416e-05
6,18121,Parke County,IN,1,138,0.02486711609517467,0.08533553787894352,0.008710774117677116,-0.006638849372337919,0.024799230614537492,6.788548063717606e-05,0.2737402691734392,-0.00046528408686763445
6,18123,Perry County,IN,3,138,0.005449623143829867,0.004098378152547725,0.002177457699922362,0.002125283786878884,0.0054595655713067385,-9.942427476871372e-06,-0.182110231061694,1.4968006833181342e-05
6,18125,Pike County,IN,0,138,0.002684026220368648,0.0009941515517244448,0.0009452147611072589,0.0008505790198408196,0.0027180327146948667,-3.400649432621847e-05,-1.2511436724938818,2.5351301940468784e-05
6,18127,Porter County,IN,2,138,0.0023753311097292184,0.0007786233075569466,0.001683061712374079,0.0016613225819392965,0.002440620886085313,-6.528977635609449e-05,-2.675129788830799,4.339167516728161e-05
6,18129,Posey County,IN,4,138,0.0010193160881413722,0.00014338272968104847,0.0005048565384782508,0.00016179058382157028,0.0010176287235101212,1.6873646312509736e-06,0.16581338481000962,-4.7431547107673415e-07
6,18131,Pulaski County,IN,4,138,0.018000644711755557,0.04471520298536175,0.004665799466428042,-0.003142667887700518,0.017931583672073603,6.906103968195437e-05,0.3851363100154437,-0.00034244935293818723
6,18133,Putnam County,IN,4,138,0.001140262408592182,0.0001794273737418853,0.00046675169951890965,-0.0002500147817500859,0.001169338905580426,-2.907649698824402e-05,-2.486575692426085,9.26740596047062e-06
6,18135,Randolph County,IN,0,138,0.003587235202360629,0.0017758193827936315,0.0021295441348219233,0.0018398897255436698,0.0036341518198186344,-4.691661745800544e-05,-1.2909922255352257,4.67548212361394e-05
6,18137,Ripley County,IN,0,138,0.0035817411978535008,0.0017703840611593422,0.0012791977985599642,-7.256762224738408e-05,0.0037297064693491305,-0.0001479652714956297,-3.9672095568810573,0.00014929396679631422
6,18139,Rush County,IN,2,138,0.002983889823682474,0.0012286965902228641,0.0009494056922835885,-0.000391092041193462,0.0030105658235476855,-2.6675999865211335e-05,-0.8860792764124326,2.2067317529178695e-05
6,18141,St. Joseph County,IN,4,138,0.0017715250007764882,0.0004330855143159068,0.0012231856644696908,0.0011549342985059977,0.0017797190579618496,-8.194057185361477e-06,-0.4604129594895423,4.015675371713912e-06
6,18143,Scott County,IN,2,138,0.0043039017641371535,0.002556252714557321,0.0018952368662861264,-0.0011524688927819354,0.004119009887672562,0.0001848918764645914,4.488745633214886,-0.0002149112558026034
6,18145,Shelby County,IN,4,138,0.0013151332221995847,0.0002386814041143626,0.000443610779856035,-0.0003130451886564972,0.0012926219765421183,2.251124565746639e-05,1.7415180977880418,-8.101126869290541e-06
6,18147,Spencer County,IN,0,138,0.0016848857631853017,0.0003917599248278633,0.0006688352146205992,0.0006644873885336427,0.0018820365172853375,-0.00019715075410003577,-10.475394727431075,9.704455560271874e-05
6,18149,Starke County,IN,3,138,0.004136415132213676,0.0023611703601488666,0.002309024125878399,0.002094684047806238,0.0042010547606821875,-6.463962846851162e-05,-1.5386523659123963,7.437247196169809e-05
6,18151,Steuben County,IN,1,138,0.01175673885255894,0.019074485365723103,0.00890829149183177,-0.00883806617783389,0.01172659339783821,3.0145454720728604e-05,0.25706915638676886,-9.76923706083703e-05
6,18153,Sullivan County,IN,3,138,0.0023189330232941028,0.000742088150580302,0.0009572050034806958,0.0006680693574598001,0.0022353920859119764,8.354093738212635e-05,3.7371939315980818,-5.250521724971236e-05
6,18155,Switzerland County,IN,4,138,0.0031057992759574993,0.0013311465016702614,0.0011277672407354038,0.0010480570958078677,0.00305788016142753,4.7919114529969276e-05,1.5670697345967488,-4.0759412402277496e-05
6,18157,Tippecanoe County,IN,1,138,0.0009696341921433375,0.00012974628438713786,0.0003645994246732033,0.0003080776855427684,0.0009487020037169052,2.0932188426432317e-05,2.206402889887693,-5.541386510944906e-06
6,18159,Tipton County,IN,0,138,0.004251331236486526,0.002494186784960996,0.0018023307837765166,0.000985885945915046,0.00420193577896501,4.9395457521516153e-05,1.1755405156069099,-5.762231286560865e-05
6,18161,Union County,IN,0,138,0.00273949094150027,0.0010356638653615609,0.0015361105287429934,0.001420205993353961,0.002740614906876507,-1.1239653762372924e-06,-0.04101143044275002,8.50003993973494e-07
6,18163,Vanderburgh County,IN,4,138,0.0006499005488515232,5.828715982885653e-05,0.0002986638289075189,0.00015403934490491983,0.0007263902147377279,-7.648966588620469e-05,-10.530106867398015,1.4527538852351152e-05
6,18165,Vermillion County,IN,4,138,0.014094470179547791,0.027414264370618346,0.003640454634509659,-0.0015925393641460124,0.01402679245039073,6.767772915706148e-05,0.4824889895278739,-0.00026263928102364734
6,18167,Vigo County,IN,3,138,0.001497500492389795,0.0003094660660096597,0.0006296478386611467,-7.433791842241705e-05,0.0015123725604101437,-1.487206802034866e-05,-0.9833600800265407,6.1772990747919554e-06
6,18169,Wabash County,IN,3,138,0.00165381450623403,0.00037744413410215494,0.0004945132627513142,0.0001414352772443903,0.0016685042347655994,-1.4689728531569511e-05,-0.8804130205658844,6.734946535286992e-06
6,18171,Warren County,IN,0,138,0.004943792201469942,0.003372869223721472,0.002501458478836136,0.0018878022267217794,0.0048316719840820425,0.00011212021738789962,2.320526264143763,-0.0001512517493981358
6,18173,Warrick County,IN,3,138,0.0020336285859383295,0.000570719041125283,0.0009574385478181265,0.0008047971725193688,0.0019237385990404454,0.00010988998689788411,5.712313874280883,-6.0012753878825814e-05
6,18175,Washington County,IN,4,138,0.004225139193634177,0.002463548566370546,0.0013618501291432353,-0.00013889521834763697,0.004146351675763758,7.878751787041959e-05,1.9001648685746497,-9.102052013351377e-05
6,18177,Wayne County,IN,1,138,0.0015845167980617987,0.0003464757007009221,0.0007798555413931124,0.0006170734540175967,0.0015275766708960756,5.694012716572316e-05,3.7274808034559737,-2.445401370662273e-05
6,18179,Wells County,IN,0,138,0.004738898870502814,0.0030990884256696925,0.0014599973932088465,-0.0008394265249672709,0.004680118400925158,5.878046957765587e-05,1.2559611647012137,-7.640428762809232e-05
6,18181,White County,IN,2,138,0.0016667538288591007,0.0003833734289902732,0.0006226077312925931,0.0004195818632614012,0.001852408396602287,-0.0001856545677431864,-10.022334604168092,9.016209876649332e-05
6,18183,Whitley County,IN,1,138,0.0028277352075366776,0.0011034599237440645,0.0006567726702894263,-0.00011243716790544585,0.002817007716498102,1.0727491038575558e-05,0.3808115602860651,-8.356442220305025e-06
6,39017,Butler County,OH,1,138,0.0008627226242548087,0.00010271206504335232,0.0003087390670910305,-0.00010185448592816604,0.0008511039280055968,1.1618696249211845e-05,1.3651324905100681,-2.747915358567582e-06
6,39023,Clark County,OH,1,138,0.0025607286595785797,0.0009049117149822212,0.0015226623621973315,0.0009608448728515011,0.0025551534566192052,5.575202959374418e-06,0.21819444718405023,-3.936047193737156e-06
6,39025,Clermont County,OH,1,138,0.0018501955600377133,0.00047240485823289095,0.0006178004092307951,-0.00037110725788966304,0.0018213256821623678,2.8869877875345494e-05,1.5851024425828975,-1.4627499043309356e-05
6,39027,Clinton County,OH,0,138,0.0010545068058780485,0.00015345387530275116,0.0005280632108824735,6.648451110078864e-05,0.0011054191074425005,-5.0912301564451975e-05,-4.605701242331772,1.5175418324907296e-05
6,39029,Columbiana County,OH,2,138,0.006435002225693076,0.005714477002965128,0.0036260196396831106,0.002937961191787426,0.006448764757344815,-1.3762531651739622e-05,-0.21341345466300288,2.4469228623882032e-05
6,39031,Coshocton County,OH,2,138,0.008736890534318947,0.01053398935679674,0.005476408450055679,-0.0021472373633672596,0.008715885888608737,2.100464571021081e-05,0.24099266533150754,-5.058933518839112e-05
6,39033,Crawford County,OH,4,138,0.006142528913845705,0.005206831281125408,0.0027746433400179633,-0.0006988171288394308,0.006166288646701817,-2.3759732856111666e-05,-0.3853165853470064,4.035868194782709e-05
6,39035,Cuyahoga County,OH,4,138,0.005250664091376373,0.0038045873292647603,0.0033937767986225867,-0.0033195478303348173,0.0052695828919391225,-1.8918800562749485e-05,-0.35901893851388866,2.746620272765267e-05
6,39037,Darke County,OH,0,138,0.0012368749090034066,0.00021112061659206156,0.0007047372575909856,0.00033839526372940357,0.0012578558758418847,-2.0980966838478072e-05,-1.6679945009149377,7.223177213752213e-06
6,39039,Defiance County,OH,1,138,0.008451288175287888,0.009856549511403,0.004454494261998199,-0.004230468259523771,0.008455641404469878,-4.353229181989701e-06,-0.05148313384822911,1.0156764012971692e-05
6,39045,Fairfield County,OH,2,138,0.004336045034574706,0.0025945775427766754,0.002397354719338964,0.002074122437269617,0.004357919245054387,-2.187421047968128e-05,-0.5019416205223504,2.6243957428650263e-05
6,39049,Franklin County,OH,1,138,0.0042599316970873,0.0025042884928111733,0.002398767195953894,-0.0002860894709796219,0.004277805522766391,-1.787382567909092e-05,-0.4178269812399549,2.1059079693094493e-05
6,39051,Fulton County,OH,2,138,0.003220235693844721,0.0014310486734997999,0.0018253765166709594,-0.0005777059741439885,0.003205318040965742,1.4917652878978886e-05,0.46540320455952244,-1.3227876863615992e-05
6,39053,Gallia County,OH,4,138,0.002740800307152544,0.0010366541126688722,0.0010460199526053787,-0.0004657481752290058,0.0027650620968508364,-2.426178969829225e-05,-0.8774410428584734,1.8434326454005653e-05
6,39055,Geauga County,OH,0,138,0.010742690894958653,0.015925946257718603,0.003853032086061942,-0.001831236061289127,0.010725814913938638,1.6875981020014752e-05,0.15733984928347766,-4.9997689325148587e-05
6,39059,Guernsey County,OH,0,138,0.01799681644544437,0.04469618549960034,0.010906593517367365,-0.00982016046623043,0.018268893853595432,-0.0002720774081510606,-1.4892932781341517,0.00136165710388296
6,39061,Hamilton County,OH,2,138,0.0014566933108126957,0.00029282984544377053,0.0006440447583332919,0.0005005664974637267,0.001439894180230417,1.679913058227878e-05,1.1666920259091995,-6.715100907694004e-06
6,39063,Hancock County,OH,0,138,0.0016126318459736724,0.00035888024294948665,0.000990972186081541,0.0009387982730380626,0.0016048441036843873,7.787742289285145e-06,0.4852647226859075,-3.4578485454715767e-06
6,39065,Hardin County,OH,3,138,0.0028682879494989575,0.001135336455051249,0.0015448015953002847,0.0006226478141620022,0.0028990721192391116,-3.078416974015407e-05,-1.0618628469385438,2.4500988000589327e-05
6,39069,Henry County,OH,0,138,0.002638295816854664,0.0009605634647781289,0.0011982826128512129,-0.0010378358165224937,0.0026299947359569105,8.301080897753395e-06,0.31563108413343866,-6.035085837902696e-06
6,39073,Hocking County,OH,2,138,0.0030371029584835845,0.0012729112244993044,0.002221335549702665,0.0015317070728431536,0.003088562793641386,-5.145983515780165e-05,-1.666141781664443,4.350115347738774e-05
6,39075,Holmes County,OH,3,138,0.011589963848802719,0.018537162158284444,0.006302867858202898,-0.00316609181303618,0.011426188530608167,0.000163775318194552,1.4333328892292885,-0.0005201879197782207
6,39077,Huron County,OH,1,138,0.004716773565770585,0.0030702174961637985,0.00296383133509222,0.0028319949486825266,0.004690866784095088,2.5906781675497786e-05,0.5522813345145039,-3.3633592478329345e-05
6,39081,Jefferson County,OH,4,138,0.010816963390706275,0.016146924185431413,0.005992687957696969,0.0013463850916898318,0.010840471905248483,-2.3508514542207662e-05,-0.21685877467036985,7.026051029905556e-05
6,39085,Lake County,OH,2,138,0.0024345868265997694,0.0008179553962429328,0.0013982850142374192,-0.00027760436885574655,0.0024385971154053288,-4.0102888055593665e-06,-0.1644506499341447,2.6969167513875335e-06
6,39087,Lawrence County,OH,3,138,0.0036836148237538524,0.0018725245074295192,0.001257728612759087,7.390969629320196e-05,0.003689370058131935,-5.755234378082563e-06,-0.1559950421724965,5.85578933646135e-06
6,39089,Licking County,OH,1,138,0.019805551733984513,0.0541318633692801,0.0078065083977565475,-0.00672739575555319,0.019800749516538516,4.802217445996904e-06,0.024252705393723595,-2.6247333775472614e-05
6,39091,Logan County,OH,3,138,0.011842100439862014,0.019352477310233655,0.008936863818237656,0.008936863818237656,0.011821596237439511,2.050420242250342e-05,0.17344698643628753,-6.695832128958065e-05
6,39093,Lorain County,OH,3,138,0.0016354793400956216,0.00036912138871938614,0.0009555670211995425,-0.00021666709842664545,0.0016652512310870104,-2.9771890991388793e-05,-1.7878317959239665,1.3561120724492727e-05
6,39095,Lucas County,OH,1,138,0.0014736582644519767,0.00029969027789349047,0.0008968100223220125,-0.0006932586717918716,0.0014861765109586208,-1.2518246506644081e-05,-0.8423122296939978,5.113167904578807e-06
6,39097,Madison County,OH,4,138,0.005410030920896397,0.004039043969977606,0.0022415155093109965,-0.0004276476936859077,0.00541420674777405,-4.1758268776526455e-06,-0.07712721497695751,6.237619676997298e-06
6,39099,Mahoning County,OH,0,138,0.001479191834804417,0.00030194517081298395,0.0009711363300777768,0.0007775976463141715,0.0014957099293236593,-1.6518094519242348e-05,-1.104364836750904,6.781279776495294e-06
6,39101,Marion County,OH,0,138,0.005894301447503886,0.004794504958458404,0.004481902258008645,-0.0021071290209330276,0.005963583221264218,-6.928177376033188e-05,-1.1617474124163363,0.00011337186903988185
6,39103,Medina County,OH,4,138,0.005992690790111176,0.004955903321011898,0.003794657292986914,0.003339924272241043,0.005959140874245053,3.35499158661233e-05,0.5629992070018686,-5.533564665636138e-05
6,39105,Meigs County,OH,1,138,0.0035715380149861386,0.0017603119633637758,0.0016152376446893777,-0.00041262641887358765,0.003503049978493277,6.848803649286148e-05,1.955097326996147,-6.68644004123743e-05
6,39107,Mercer County,OH,3,138,0.01643631679623539,0.03728104635601693,0.00875036641915683,0.008719931636548134,0.016489515175911025,-5.319837967563551e-05,-0.3226194288195372,0.00024172092563386205
6,39109,Miami County,OH,1,138,0.001590579800375193,0.00034913228598789926,0.0009697217084759135,0.0005468094285099427,0.001584438547416189,6.141252959003876e-06,0.38759805288874905,-2.690805533610643e-06
6,39111,Monroe County,OH,2,138,0.016346710116333377,0.03687566056458616,0.008906471975723284,0.008452173338699744,0.01632665627298753,2.005384334584706e-05,0.12282884511403136,-9.042126681910179e-05
6,39113,Montgomery County,OH,4,138,0.0014746492368221651,0.00030009347128910673,0.0007622100273416446,-0.0007255491976893463,0.0014774105549671005,-2.7613181449353055e-06,-0.18690255972868552,1.1249175249842917e-06
6,39115,Morgan County,OH,2,138,0.03225223711489535,0.1435485382503298,0.006896988326640763,-0.005401119209944849,0.03224672449298572,5.512621909634086e-06,0.017095137556788487,-4.906705766932751e-05
6,39117,Morrow County,OH,4,138,0.013862474700046966,0.026519212263703025,0.00873128507361004,0.0008948208917992491,0.013941592886685233,-7.911818663826689e-05,-0.5674974680535128,0.00030357342239095003
6,39119,Muskingum County,OH,1,138,0.022005383877316737,0.06682469490315385,0.014666937393641343,0.014639401161757286,0.022056063626532847,-5.067974921611068e-05,-0.22977694512607005,0.00030815718912396983
6,39121,Noble County,OH,1,138,0.00821697731408151,0.009317582832857964,0.004534917016284242,-0.004302874324568701,0.008024037322312723,0.0001929399917687865,2.404525103993116,-0.0004324286897762434
6,39123,Ottawa County,OH,0,138,0.0013784644330905476,0.000262222658674799,0.0005380444904445363,0.0001441208306896547,0.0014097773837134528,-3.131295062290518e-05,-2.221127320146443,1.204851481013383e-05
6,39125,Paulding County,OH,1,138,0.01658166074961919,0.037943303303733716,0.008657953471014898,0.00302390150017884,0.016585838709693223,-4.1779600740317335e-06,-0.025189923447099805,1.912300341250922e-05
6,39127,Perry County,OH,0,138,0.012312585538471614,0.020920767244620886,0.00747753860248339,0.006358068564078162,0.012400484670160822,-8.78991316892088e-05,-0.7088362594465325,0.00029977152295442705
6,39129,Pickaway County,OH,2,138,0.0010220695880731082,0.00014415842151522276,0.0004950424872974181,-0.0001337641826816805,0.0010061100929623747,1.5959495110733513e-05,1.586257331316765,-4.466883871038108e-06
6,39131,Pike County,OH,3,138,0.0054986160352910865,0.004172399405891317,0.0020868190876221714,-0.0013185633154683886,0.005471874816300999,2.6741218990087613e-05,0.4887030476359522,-4.0484273164183467e-05
6,39133,Portage County,OH,0,138,0.0051954760739425804,0.003725030085617554,0.0030992224042711404,-0.0020901781241095016,0.005206575204086518,-1.1099130143937819e-05,-0.2131752583776403,1.593261348402852e-05
6,39135,Preble County,OH,0,138,0.005392459418402876,0.00401284936391882,0.0026277888737909934,-0.002555687338866137,0.005426611348343277,-3.415192994040122e-05,-0.6293417336922014,5.09899162647702e-05
