split_seed,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260918,osi_target_t48h,C3_aligned_component,18035,Delaware County,2,96,0.0009477604911716423,0.0003702759247832191,8.62319950680876e-05,-5.102552356555787e-06,0.0009477604911716423,0.0003702759247832191,8.62319950680876e-05,-5.102552356555787e-06,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18037,Dubois County,4,96,0.0018073997586357548,0.0006338270171056612,0.00031360261320159216,0.0001129936837723277,0.0018073997586357548,0.0006338270171056612,0.00031360261320159216,0.0001129936837723277,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18039,Elkhart County,2,96,0.0010458134776597098,0.0006244006130079253,0.00010499767968525084,0.0006244006130079253,0.0010458134776597098,0.0006244006130079253,0.00010499767968525084,0.0006244006130079253,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18041,Fayette County,3,96,0.003338950723837614,0.001229392174772389,0.0010702648258767095,-0.0010930376563733867,0.003338950723837614,0.001229392174772389,0.0010702648258767095,-0.0010930376563733867,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18043,Floyd County,4,96,0.000978794799897701,0.000405401371672121,9.197176898945096e-05,0.00016966335138594098,0.000978794799897701,0.000405401371672121,9.197176898945096e-05,0.00016966335138594098,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18045,Fountain County,0,96,0.001404789002746441,0.0005584713302045408,0.00018944948565478468,0.0005108570487030371,0.001404789002746441,0.0005584713302045408,0.00018944948565478468,0.0005108570487030371,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18047,Franklin County,2,96,0.0012027352225420268,0.0005863825423068949,0.000138870913492149,0.0005363825423068948,0.0012027352225420268,0.0005863825423068949,0.000138870913492149,0.0005363825423068948,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18051,Gibson County,4,96,0.000987649892072383,0.0003584461851161523,9.364342169381662e-05,0.00029386285178281885,0.000987649892072383,0.0003584461851161523,9.364342169381662e-05,0.00029386285178281885,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18059,Hancock County,0,96,0.0007492528625321918,0.00020502558635626536,5.3892465793217614e-05,0.00016663830077412217,0.0007492528625321918,0.00020502558635626536,5.3892465793217614e-05,0.00016663830077412217,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18061,Harrison County,4,96,0.003360331981365879,0.0012205376350384767,0.001084015778399072,-0.0011363271540128063,0.003360331981365879,0.0012205376350384767,0.001084015778399072,-0.0011363271540128063,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18065,Henry County,0,96,0.0026055703805318835,0.0008127258385123573,0.0006517437127588862,-0.0008020866298614051,0.0026055703805318835,0.0008127258385123573,0.0006517437127588862,-0.0008020866298614051,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18067,Howard County,0,96,0.001878489868261347,0.00036262882457109823,0.0003387575217754112,-0.0003040432474057136,0.001878489868261347,0.00036262882457109823,0.0003387575217754112,-0.0003040432474057136,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18069,Huntington County,0,96,0.000592472186794677,0.00021025299102538962,3.3698236044025595e-05,0.00011710671952988443,0.000592472186794677,0.00021025299102538962,3.3698236044025595e-05,0.00011710671952988443,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18071,Jackson County,3,96,0.0028573496618123674,0.00110721196285191,0.0007837869206264881,0.00110721196285191,0.0028573496618123674,0.00110721196285191,0.0007837869206264881,0.00110721196285191,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18073,Jasper County,4,96,0.002457642651481435,0.0012860766789251938,0.0005798407106285471,0.0011444100122585275,0.002457642651481435,0.0012860766789251938,0.0005798407106285471,0.0011444100122585275,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18077,Jefferson County,3,96,0.0006299866712006103,0.00025425737164397355,3.810078776548088e-05,-0.00016664204513645162,0.0006299866712006103,0.00025425737164397355,3.810078776548088e-05,-0.00016664204513645162,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18083,Knox County,1,96,0.0028280527901755584,0.0013893595440697246,0.0007677967280658969,0.0012310262107363909,0.0028280527901755584,0.0013893595440697246,0.0007677967280658969,0.0012310262107363909,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18085,Kosciusko County,4,96,0.0021212797478074715,0.0015578144822548387,0.0004319834657719804,0.0011807311489215055,0.0021212797478074715,0.0015578144822548387,0.0004319834657719804,0.0011807311489215055,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18087,LaGrange County,0,96,0.0028498788245113413,0.002624464321624518,0.0007796936941822218,0.002624464321624518,0.0028498788245113413,0.002624464321624518,0.0007796936941822218,0.002624464321624518,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18089,Lake County,2,96,0.0015114687510756155,0.0008891854299286583,0.00021931562740589577,0.0008600187632619918,0.0015114687510756155,0.0008891854299286583,0.00021931562740589577,0.0008600187632619918,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18091,LaPorte County,4,96,0.0015173936426874795,0.0008118010093231767,0.00022103841281936428,-0.00020392238435774045,0.0015173936426874795,0.0008118010093231767,0.00022103841281936428,-0.00020392238435774045,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18093,Lawrence County,2,96,0.0050061291488823385,0.0015104846338016493,0.002405887589307783,-0.001396825091340307,0.0050061291488823385,0.0015104846338016493,0.002405887589307783,-0.001396825091340307,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18095,Madison County,4,96,0.0010663767109285356,0.0004754543102055071,0.0001091672918026331,0.00031712097687217376,0.0010663767109285356,0.0004754543102055071,0.0001091672918026331,0.00031712097687217376,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18097,Marion County,4,96,0.0006279316680859583,0.0002184212645273096,3.785262525938055e-05,0.00015175459786064295,0.0006279316680859583,0.0002184212645273096,3.785262525938055e-05,0.00015175459786064295,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18099,Marshall County,0,96,0.009824465231580393,0.002748142525296786,0.00926593124030707,-0.0016792064033857932,0.009824465231580393,0.002748142525296786,0.00926593124030707,-0.0016792064033857932,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18101,Martin County,1,96,0.0022591608743029712,0.0014737628603594046,0.0004899655541742112,0.0013621796094633886,0.0022591608743029712,0.0014737628603594046,0.0004899655541742112,0.0013621796094633886,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18103,Miami County,1,96,0.004033446812990103,0.0018368089108398184,0.001561794546549122,0.0017743089108398183,0.004033446812990103,0.0018368089108398184,0.001561794546549122,0.0017743089108398183,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18105,Monroe County,3,96,0.0019317988895542922,0.0006503417471371791,0.0003582573071695868,-0.0006277503774149794,0.0019317988895542922,0.0006503417471371791,0.0003582573071695868,-0.0006277503774149794,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18107,Montgomery County,3,96,0.0002674009870131516,0.00010387196543520401,6.864315634138335e-06,-8.794302930580746e-05,0.0002674009870131516,0.00010387196543520401,6.864315634138335e-06,-8.794302930580746e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18109,Morgan County,3,96,0.0012190335776524047,0.00057927067319394,0.00014266011489062606,0.00015843733986060674,0.0012190335776524047,0.00057927067319394,0.00014266011489062606,0.00015843733986060674,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18111,Newton County,3,96,0.0014619934131295514,0.000905005754622289,0.00020519277504328274,0.00015506365796247732,0.0014619934131295514,0.000905005754622289,0.00020519277504328274,0.00015506365796247732,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18113,Noble County,2,96,0.0009397217824641842,0.0003379485408425266,8.47753947300157e-05,0.00028586520750919326,0.0009397217824641842,0.0003379485408425266,8.47753947300157e-05,0.00028586520750919326,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18117,Orange County,2,96,0.004528342107883483,0.0022791815424858595,0.00196856469561894,-0.0022791815424858595,0.004528342107883483,0.0022791815424858595,0.00196856469561894,-0.0022791815424858595,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18121,Parke County,4,96,0.003629299890365385,0.0012780777594487659,0.0012644944986437948,-0.00021812302467082913,0.003629299890365385,0.0012780777594487659,0.0012644944986437948,-0.00021812302467082913,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18123,Perry County,2,96,0.0021711501918998018,0.0009379300695914818,0.0004525337429555085,0.000858763402924815,0.0021711501918998018,0.0009379300695914818,0.0004525337429555085,0.000858763402924815,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18125,Pike County,3,96,0.0016715435850438323,0.0007335112526071398,0.000268229563843314,0.0006814279192738065,0.0016715435850438323,0.0007335112526071398,0.000268229563843314,0.0006814279192738065,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18127,Porter County,3,96,0.0018828087110232894,0.0010198527766480552,0.00034031698966129737,0.0009761027766480554,0.0018828087110232894,0.0010198527766480552,0.00034031698966129737,0.0009761027766480554,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18129,Posey County,1,96,0.0010614733047427086,0.000540771887366027,0.00010816565536141507,0.000322021887366027,0.0010614733047427086,0.000540771887366027,0.00010816565536141507,0.000322021887366027,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18131,Pulaski County,0,96,0.015546973769628098,0.0039987456060466735,0.023204005765776393,-0.00250663106191042,0.015546973769628098,0.0039987456060466735,0.023204005765776393,-0.00250663106191042,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18133,Putnam County,2,96,0.0009268882636531573,0.00033615628024264723,8.247569791660462e-05,-6.0708958045845614e-05,0.0009268882636531573,0.00033615628024264723,8.247569791660462e-05,-6.0708958045845614e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18135,Randolph County,0,96,0.0011419815449722642,0.0005425732930649419,0.00012519569750949497,0.00012425218231116686,0.0011419815449722642,0.0005425732930649419,0.00012519569750949497,0.00012425218231116686,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18137,Ripley County,0,96,0.002346850031640951,0.0009440141728143057,0.0005287396868172607,0.0006669308394809723,0.002346850031640951,0.0009440141728143057,0.0005287396868172607,0.0006669308394809723,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18139,Rush County,1,96,0.0013718071330468407,0.0005912473736326356,0.0001806580617867065,-0.0005912473736326356,0.0013718071330468407,0.0005912473736326356,0.0001806580617867065,-0.0005912473736326356,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18141,St. Joseph County,1,96,0.0011135430271115717,0.0006654971941277491,0.00011903789502996502,0.0005637608167058754,0.0011135430271115717,0.0006654971941277491,0.00011903789502996502,0.0005637608167058754,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18143,Scott County,4,96,0.002454017918428198,0.0010653735385007595,0.0005781315786207998,-0.0010653735385007595,0.002454017918428198,0.0010653735385007595,0.0005781315786207998,-0.0010653735385007595,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18145,Shelby County,3,96,0.0016784905547718785,0.0005681345503607786,0.0002704637320760072,-0.0005664077105739059,0.0016784905547718785,0.0005681345503607786,0.0002704637320760072,-0.0005664077105739059,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18147,Spencer County,3,96,0.0015543818644041818,0.0005030721431252678,0.00023194588611730752,0.0004968221431252678,0.0015543818644041818,0.0005030721431252678,0.00023194588611730752,0.0004968221431252678,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18149,Starke County,1,96,0.0029895235608267106,0.0012673267996853631,0.0008579761075908494,0.0008190666956543691,0.0029895235608267106,0.0012673267996853631,0.0008579761075908494,0.0008190666956543691,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18151,Steuben County,4,96,0.007500317158923383,0.00521567481634606,0.005400456718506291,-0.0049067844588735,0.007500317158923383,0.00521567481634606,0.005400456718506291,-0.0049067844588735,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18153,Sullivan County,4,96,0.0020700834174240926,0.0007938696992041678,0.0004113835540890442,0.0006501196992041679,0.0020700834174240926,0.0007938696992041678,0.0004113835540890442,0.0006501196992041679,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18155,Switzerland County,0,96,0.0015535311829293255,0.0005819776630706547,0.00023169207708804377,0.0004819776630706546,0.0015535311829293255,0.0005819776630706547,0.00023169207708804377,0.0004819776630706546,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18157,Tippecanoe County,3,96,0.0008651481552704826,0.0003000643823709714,7.185420773452023e-05,0.00022714771570430477,0.0008651481552704826,0.0003000643823709714,7.185420773452023e-05,0.00022714771570430477,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18159,Tipton County,1,96,0.004636669472145482,0.0013928431830673349,0.0020638755642168826,6.022914210679588e-05,0.004636669472145482,0.0013928431830673349,0.0020638755642168826,6.022914210679588e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18161,Union County,2,96,0.002248328798503877,0.001216833236132993,0.0004852783090734612,0.001020544596891674,0.002248328798503877,0.001216833236132993,0.0004852783090734612,0.001020544596891674,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18163,Vanderburgh County,2,96,0.00030908168796001546,0.00013590118008084904,9.171023023892387e-06,-3.49321532524843e-05,0.00030908168796001546,0.00013590118008084904,9.171023023892387e-06,-3.49321532524843e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18165,Vermillion County,3,96,0.011849842701889582,0.002221880739541367,0.013480202117714477,-0.002221880739541367,0.011849842701889582,0.002221880739541367,0.013480202117714477,-0.002221880739541367,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18167,Vigo County,1,96,0.0008698417645781399,0.0005135039776823681,7.263597075882357e-05,0.0001593373110157013,0.0008698417645781399,0.0005135039776823681,7.263597075882357e-05,0.0001593373110157013,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18169,Wabash County,4,96,0.0006018202051940449,0.00015638111935726513,3.4770005700461026e-05,0.00011263111935726513,0.0006018202051940449,0.00015638111935726513,3.4770005700461026e-05,0.00011263111935726513,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18171,Warren County,0,96,0.003774046317840357,0.001908360205852318,0.0013673688584836183,0.0013718810735766568,0.003774046317840357,0.001908360205852318,0.0013673688584836183,0.0013718810735766568,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18173,Warrick County,1,96,0.000788984230569482,0.0003030132723125646,5.975962714438247e-05,0.00017801327231256465,0.000788984230569482,0.0003030132723125646,5.975962714438247e-05,0.00017801327231256465,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18175,Washington County,1,96,0.0017736558100969054,0.0006300877742111804,0.00030200207353828896,0.000609254440877847,0.0017736558100969054,0.0006300877742111804,0.00030200207353828896,0.000609254440877847,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18177,Wayne County,3,96,0.0009649833843923747,0.000504597063435439,8.939452148672272e-05,0.0002684589734092821,0.0009649833843923747,0.000504597063435439,8.939452148672272e-05,0.0002684589734092821,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18179,Wells County,0,96,0.005548497339642289,0.0014870487063965772,0.0029554389818896853,-0.0010721947509184386,0.005548497339642289,0.0014870487063965772,0.0029554389818896853,-0.0010721947509184386,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18181,White County,3,96,0.001096059510565728,0.0003639470247248611,0.000115329259267352,0.00021811369139152775,0.001096059510565728,0.0003639470247248611,0.000115329259267352,0.00021811369139152775,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,18183,Whitley County,2,96,0.0022041961999938616,0.0003715581354514709,0.00046641416525446843,-0.00014133827585214185,0.0022041961999938616,0.0003715581354514709,0.00046641416525446843,-0.00014133827585214185,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39017,Butler County,2,96,0.000844320361664084,0.00043674030164772126,6.843617981957468e-05,9.439008769750634e-05,0.000844320361664084,0.00043674030164772126,6.843617981957468e-05,9.439008769750634e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39023,Clark County,4,96,0.000831506012096531,0.0005609444858763274,6.637461582265693e-05,-0.0005609444858763274,0.000831506012096531,0.0005609444858763274,6.637461582265693e-05,-0.0005609444858763274,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39025,Clermont County,3,96,0.001224617214820112,0.00038159000822508555,0.00014396998299204175,-0.00034152014441558566,0.001224617214820112,0.00038159000822508555,0.00014396998299204175,-0.00034152014441558566,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39027,Clinton County,1,96,0.0014555771375051032,0.0006558957574863502,0.00020339566110984483,0.0006413124241530169,0.0014555771375051032,0.0006558957574863502,0.00020339566110984483,0.0006413124241530169,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39029,Columbiana County,0,96,0.003482929653658602,0.0021284452289811254,0.0011645567013441054,0.001318441872521424,0.003482929653658602,0.0021284452289811254,0.0011645567013441054,0.001318441872521424,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39031,Coshocton County,4,96,0.004608301065541419,0.00305390021836674,0.002038698116224337,0.0004057839255764365,0.004608301065541419,0.00305390021836674,0.002038698116224337,0.0004057839255764365,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39033,Crawford County,3,96,0.0017489805176474946,0.0008973327165395702,0.0002936575537066078,0.0007896371283437003,0.0017489805176474946,0.0008973327165395702,0.0002936575537066078,0.0007896371283437003,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39035,Cuyahoga County,1,96,0.005091070761427967,0.00267255463323892,0.0024882241437952073,-0.002495817815538025,0.005091070761427967,0.00267255463323892,0.0024882241437952073,-0.002495817815538025,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39037,Darke County,2,96,0.0013288095630236718,0.0008045391627783182,0.0001695105460591835,0.0007962058294449849,0.0013288095630236718,0.0008045391627783182,0.0001695105460591835,0.0007962058294449849,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39039,Defiance County,3,96,0.0005179105748124655,0.00031017206868905124,2.5750210896247537e-05,-0.00011822310811238964,0.0005179105748124655,0.00031017206868905124,2.5750210896247537e-05,-0.00011822310811238964,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39045,Fairfield County,2,96,0.0010788539029105437,0.0005387489913458453,0.00011173687140723003,0.0002100898084524613,0.0010788539029105437,0.0005387489913458453,0.00011173687140723003,0.0002100898084524613,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39049,Franklin County,2,96,0.0021133688255078296,0.0012959875527070442,0.000428767468092321,0.0011668208860403778,0.0021133688255078296,0.0012959875527070442,0.000428767468092321,0.0011668208860403778,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39051,Fulton County,2,96,0.0008590934549777187,0.0003926519389110433,7.085199018101314e-05,0.00025306860557771006,0.0008590934549777187,0.0003926519389110433,7.085199018101314e-05,0.00025306860557771006,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39053,Gallia County,2,96,0.0031812056993367984,0.0012509692047929103,0.0009715266913433212,-0.0008734579365410758,0.0031812056993367984,0.0012509692047929103,0.0009715266913433212,-0.0008734579365410758,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39055,Geauga County,1,96,0.003380110736302361,0.001964770295502243,0.0010968142646079829,-0.0016775492449165744,0.003380110736302361,0.001964770295502243,0.0010968142646079829,-0.0016775492449165744,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39059,Guernsey County,2,96,0.0037550246796860826,0.00202395995819328,0.0013536201931249503,-0.00017657446298852976,0.0037550246796860826,0.00202395995819328,0.0013536201931249503,-0.00017657446298852976,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39061,Hamilton County,0,96,0.0010796973053631637,0.0004870327857855844,0.00011191164203601378,0.0003099494524522512,0.0010796973053631637,0.0004870327857855844,0.00011191164203601378,0.0003099494524522512,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39063,Hancock County,0,96,0.0011794680945826635,0.00047890445108046963,0.00013354991866929204,0.00039348778441380283,0.0011794680945826635,0.00047890445108046963,0.00013354991866929204,0.00039348778441380283,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39065,Hardin County,2,96,0.002121957558679949,0.0012406559954228058,0.000432259572560541,0.0011614893287561392,0.002121957558679949,0.0012406559954228058,0.000432259572560541,0.0011614893287561392,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39069,Henry County,4,96,0.0006318072327971393,0.00029289478836772763,3.8321316423818735e-05,-0.0001679626670505896,0.0006318072327971393,0.00029289478836772763,3.8321316423818735e-05,-0.0001679626670505896,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39073,Hocking County,4,96,0.001971346555176124,0.0012433287256569529,0.00037307589509805807,0.0006908001667458851,0.001971346555176124,0.0012433287256569529,0.00037307589509805807,0.0006908001667458851,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39075,Holmes County,2,96,0.0019345691519120473,0.0012005622252094941,0.000359285549138851,0.0005875969628517335,0.0019345691519120473,0.0012005622252094941,0.000359285549138851,0.0005875969628517335,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39077,Huron County,1,96,0.002497262658646552,0.0012316401179379999,0.0005986867954819626,0.0010109223439471835,0.002497262658646552,0.0012316401179379999,0.0005986867954819626,0.0010109223439471835,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39081,Jefferson County,0,96,0.001426281048997614,0.0009907778024316537,0.0001952906525500545,0.0007496554485566731,0.001426281048997614,0.0009907778024316537,0.0001952906525500545,0.0007496554485566731,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39085,Lake County,3,96,0.0028541081084971502,0.001427746182736541,0.0007820095771189613,-0.0013505958288463754,0.0028541081084971502,0.001427746182736541,0.0007820095771189613,-0.0013505958288463754,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39087,Lawrence County,4,96,0.0019115355832963065,0.0012040165148792215,0.00035078095547596324,0.0010102665148792218,0.0019115355832963065,0.0012040165148792215,0.00035078095547596324,0.0010102665148792218,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39089,Licking County,3,96,0.001019656266907029,0.0005695520973206525,9.981109465370669e-05,-0.0003418631094663389,0.001019656266907029,0.0005695520973206525,9.981109465370669e-05,-0.0003418631094663389,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39091,Logan County,4,96,0.003610682883764859,0.002363031055401916,0.0012515549651628019,0.002346364388735249,0.003610682883764859,0.002363031055401916,0.0012515549651628019,0.002346364388735249,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39093,Lorain County,4,96,0.0007355690832747914,0.00044864049853574425,5.194194012189283e-05,-5.175689674340744e-05,0.0007355690832747914,0.00044864049853574425,5.194194012189283e-05,-5.175689674340744e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39095,Lucas County,3,96,0.000760631639330021,0.0004250771806040112,5.5541807111988005e-05,-1.4601183914812739e-05,0.000760631639330021,0.0004250771806040112,5.5541807111988005e-05,-1.4601183914812739e-05,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39097,Madison County,0,96,0.002122896478911997,0.0006439615205197023,0.0004326421881769876,-0.0003994116911125759,0.002122896478911997,0.0006439615205197023,0.0004326421881769876,-0.0003994116911125759,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39099,Mahoning County,0,96,0.0013644715478987263,0.0006827674562385177,0.00017873113008241403,0.0006744341229051844,0.0013644715478987263,0.0006827674562385177,0.00017873113008241403,0.0006744341229051844,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39101,Marion County,0,96,0.006051823685128632,0.00394750689222832,0.0035159587119248546,-0.003481364137788849,0.006051823685128632,0.00394750689222832,0.0035159587119248546,-0.003481364137788849,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39103,Medina County,3,96,0.003024558134886603,0.0018312785396300743,0.0008782033834856377,0.0016201888002589798,0.003024558134886603,0.0018312785396300743,0.0008782033834856377,0.0016201888002589798,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39105,Meigs County,1,96,0.004220686052454333,0.002205237791271392,0.0017101623123247237,-0.0005807983104422915,0.004220686052454333,0.002205237791271392,0.0017101623123247237,-0.0005807983104422915,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39107,Mercer County,2,96,0.004081220642659415,0.0020286763915564714,0.001599010745670656,0.0019246048404605925,0.004081220642659415,0.0020286763915564714,0.001599010745670656,0.0019246048404605925,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39109,Miami County,1,96,0.001354802040293724,0.0006110620905275286,0.00017620690256486764,0.000488145423860862,0.001354802040293724,0.0006110620905275286,0.00017620690256486764,0.000488145423860862,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39111,Monroe County,3,96,0.0030371445198524843,0.0019786714047709633,0.0008855276961091177,0.0008192722386076278,0.0030371445198524843,0.0019786714047709633,0.0008855276961091177,0.0008192722386076278,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39113,Montgomery County,4,96,0.0013058486189551325,0.0005458138323267267,0.00016370309910019456,-0.0005458138323267267,0.0013058486189551325,0.0005458138323267267,0.00016370309910019456,-0.0005458138323267267,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39115,Morgan County,2,96,0.03856982819367536,0.008367079830400102,0.14281263810140493,-0.007897586199178375,0.03856982819367536,0.008367079830400102,0.14281263810140493,-0.007897586199178375,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39117,Morrow County,1,96,0.0054284403433794825,0.003996199714103255,0.0028289245979164755,-0.0028299277284241815,0.0054284403433794825,0.003996199714103255,0.0028289245979164755,-0.0028299277284241815,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39119,Muskingum County,1,96,0.012092752893260608,0.007115251703012503,0.014038528563596426,0.007098585036345836,0.012092752893260608,0.007115251703012503,0.014038528563596426,0.007098585036345836,0.0,0.0,0.0,0
20260918,osi_target_t48h,C3_aligned_component,39121,Noble County,0,96,0.0019400537884849336,0.0012941640422204565,0.0003613256354126154,-0.0008846630270740244,0.0019400537884849336,0.0012941640422204565,0.0003613256354126154,-0.0008846630270740244,0.0,0.0,0.0,0
