split_seed,comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,C_minus_B,osi_target_t24h,v18_rule,2,5760,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t24h,v18_rule,3,5760,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t24h,v18_rule,4,5760,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t24h,v18_rule,0,5760,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t24h,v18_rule,1,5640,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t24h,v18_rule,2,5760,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t24h,v18_rule,3,5760,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t24h,v18_rule,4,5760,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t48h,v18_rule,0,4608,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t48h,v18_rule,1,4512,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t48h,v18_rule,2,4608,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t48h,v18_rule,3,4608,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0,0.0,0.0,0
42,C_minus_B,osi_target_t48h,v18_rule,4,4608,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t48h,v18_rule,0,4608,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t48h,v18_rule,1,4512,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t48h,v18_rule,2,4608,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t48h,v18_rule,3,4608,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0,0.0,0.0,0
42,C_minus_A,osi_target_t48h,v18_rule,4,4608,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.0,0.0,0.0,0
20260917,C_minus_B,osi_target_t01h,v18_rule,0,6864,0.010838423756310818,0.0035165388253260736,0.8063238922346334,-0.0016205919859248786,0.010746932926274506,0.0034785245525582533,0.7927684380971312,-0.0016548814733305043,-9.149083003631188e-05,-0.8441340926815144,0.013555454137502254,2937
20260917,C_minus_B,osi_target_t01h,v18_rule,1,6864,0.01208270694703122,0.003824786685062139,1.0020877644000297,0.0016385569437405258,0.01201464547094778,0.003823857916718194,0.9908301085601732,0.0016353512302873126,-6.80614760834395e-05,-0.5632965889333486,0.011257655839856495,3349
20260917,C_minus_B,osi_target_t01h,v18_rule,2,6864,0.008182864516483592,0.003107107717569186,0.4596084409153466,0.0007616778886932254,0.008188944655660132,0.0031099112250299395,0.46029170323226126,0.0007759115195012868,6.080139176540406e-06,0.07430330985307432,-0.000683262316914679,3641
20260917,C_minus_B,osi_target_t01h,v18_rule,3,6721,0.01574867740210999,0.0033169613102939912,1.6669480650736206,-0.00042620399492103905,0.015837561249256733,0.003345001875831419,1.6858173156433254,-0.000421053120676842,8.888384714674305e-05,0.5643892809362727,-0.018869250569704787,3474
20260917,C_minus_B,osi_target_t01h,v18_rule,4,6864,0.014200603040025368,0.0041244171294483305,1.3841745176713927,-0.001225720041358601,0.013807583570057812,0.0041050739327300355,1.3086172347989113,-0.0011744614954218055,-0.00039301946996755585,-2.7676252118294165,0.07555728287248131,3323
20260917,C_minus_A,osi_target_t01h,v18_rule,0,6864,0.010838144774828778,0.0035167961658113325,0.8062823831472583,-0.0016223761784951397,0.010746932926274506,0.0034785245525582533,0.7927684380971312,-0.0016548814733305043,-9.121184855427275e-05,-0.8415817508371837,0.013513945050127152,2940
20260917,C_minus_A,osi_target_t01h,v18_rule,1,6864,0.012082683304091806,0.003824802640950612,1.0020838427163832,0.0016380142928942116,0.01201464547094778,0.003823857916718194,0.9908301085601732,0.0016353512302873126,-6.803783314402595e-05,-0.5631020149388877,0.011253734156210005,3354
20260917,C_minus_A,osi_target_t01h,v18_rule,2,6864,0.008182971186894053,0.003107635882790988,0.4596204237461747,0.0007603520293638586,0.008188944655660132,0.0031099112250299395,0.46029170323226126,0.0007759115195012868,5.973468766079168e-06,0.07299877550157596,-0.0006712794860865845,3649
20260917,C_minus_A,osi_target_t01h,v18_rule,3,6721,0.01574868019971668,0.0033170478226930457,1.6669486573094454,-0.0004263555423345123,0.015837561249256733,0.003345001875831419,1.6858173156433254,-0.000421053120676842,8.88810495400516e-05,0.5643714166070346,-0.018868658333879962,3474
20260917,C_minus_A,osi_target_t01h,v18_rule,4,6864,0.014324211328444903,0.004132185248263724,1.4083763191688998,-0.0012343458509883145,0.013807583570057812,0.0041050739327300355,1.3086172347989113,-0.0011744614954218055,-0.0005166277583870914,-3.606675066020393,0.09975908436998848,3327
20260917,C_minus_B,osi_target_t06h,v18_rule,0,6624,0.010723390356987775,0.0034077458746063116,0.7617010513569935,-0.001713791123410591,0.010692919607645205,0.003395669922302875,0.7573784209683714,-0.001736504725343492,-3.047074934257009e-05,-0.2841521974691008,0.0043226303886221285,2768
20260917,C_minus_B,osi_target_t06h,v18_rule,1,6624,0.010196129731409403,0.003506812852592925,0.6886380713742167,0.0013793012784902295,0.010347688191518002,0.003526380075774886,0.7092624876204284,0.0013962291915926965,0.00015155846010859834,1.486431264617183,-0.020624416246211696,3195
20260917,C_minus_B,osi_target_t06h,v18_rule,2,6624,0.007951117331852454,0.0029690987184223428,0.4187710474480349,0.0007314835930202467,0.0079904036132412,0.0029817991150617395,0.42291954655414676,0.000735833991834206,3.9286281388745126e-05,0.4940976185996204,-0.004148499106111869,3465
20260917,C_minus_B,osi_target_t06h,v18_rule,3,6486,0.012282956146469072,0.0030081051084324736,0.9785493818607902,-0.00016122717960783577,0.012362791454672095,0.003034789799026206,0.991311241010413,-0.00015182304959151887,7.983530820302245e-05,0.6499681937395252,-0.0127618591496228,3305
20260917,C_minus_B,osi_target_t06h,v18_rule,4,6624,0.012589313935653487,0.0038415687803896427,1.0498432272537885,-0.0011160598051309929,0.012628052950369797,0.003857200563488358,1.0563141860060823,-0.0010938770092557709,3.873901471631094e-05,0.30771346964826307,-0.006470958752293754,3153
20260917,C_minus_A,osi_target_t06h,v18_rule,0,6624,0.010723390356987775,0.0034077458746063116,0.7617010513569935,-0.001713791123410591,0.010692919607645205,0.003395669922302875,0.7573784209683714,-0.001736504725343492,-3.047074934257009e-05,-0.2841521974691008,0.0043226303886221285,2768
