split_seed,horizon,space,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,weighted_N_sse
42,1,model_raw,42015,Bradford County,PA,4,143,0.001637478459759619,0.0007343212101910355,0.0003834310059832729,5.9785432227020056e-05,4.697029823295092e-05
42,1,model_raw,42019,Butler County,PA,1,143,0.0012455507352393278,0.0006320874842251147,0.0002218497186698979,3.7497729274283246e-05,2.717659053706249e-05
42,1,model_raw,42021,Cambria County,PA,2,143,0.002773965493647137,0.00115655325840674,0.0011003684920721354,0.00010947407554616533,0.00013479514027883656
42,1,model_raw,42023,Cameron County,PA,2,143,0.0050582203575458475,0.0016629227801879007,0.003658739825525248,0.00018401943406980273,0.0004481956286268428
42,1,model_raw,42025,Carbon County,PA,1,143,0.0009656379297727789,0.00043729592138519533,0.00013334129543246775,0.00016320274987522709,1.6334308690477297e-05
42,1,model_raw,42027,Centre County,PA,0,143,0.0009514395024033384,0.00043939595776687295,0.0001294489091228923,0.00018025251598007282,1.5857491367554305e-05
42,1,model_raw,42029,Chester County,PA,1,143,0.004112210604022461,0.0009905100174445692,0.002418169475412372,-0.00024742184850311906,0.00029622576073801555
42,1,model_raw,42031,Clarion County,PA,4,143,0.005901230822525146,0.002036220549989033,0.004979907106563075,-0.0004123156204813617,0.0006100386205539766
42,1,model_raw,42033,Clearfield County,PA,2,143,0.0034861538236128494,0.0014689369517346931,0.0017379173929103395,0.0008747262330804111,0.00021289488063151656
42,1,model_raw,42035,Clinton County,PA,3,143,0.0012047269280549685,0.0006657062842931642,0.00020754547687884886,0.00016076310536730775,2.5424320917658983e-05
42,1,model_raw,42039,Crawford County,PA,1,143,0.005105686811643819,0.001983637668711236,0.0037277294080588883,-0.001072747650221262,0.00045664685248721375
42,1,model_raw,42041,Cumberland County,PA,3,143,0.0007957546393576179,0.0003496665050850954,9.055123878646168e-05,0.0002627758820112603,1.1092526751341554e-05
42,1,model_raw,42043,Dauphin County,PA,0,143,0.0006862197818034284,0.00035095857923379196,6.73383552181833e-05,0.00023783915772227412,8.248948514227454e-06
42,1,model_raw,42045,Delaware County,PA,2,143,0.001248977434106877,0.00032320615663904866,0.0002230720822198723,0.0001230937067861408,2.7326330071934353e-05
42,1,model_raw,42047,Elk County,PA,4,143,0.005365314021971544,0.001488291654910441,0.004116483021274117,-8.04479596148425e-05,0.0005042691701060793
42,1,model_raw,42049,Erie County,PA,0,143,0.0022410722018944428,0.0010769060975815076,0.000718203859816873,-6.614673875644164e-05,8.797997282756694e-05
42,1,model_raw,42051,Fayette County,PA,4,143,0.001044938520537797,0.0005798229503587998,0.000156141201173632,0.00041117420755509344,1.912729714376992e-05
42,1,model_raw,42053,Forest County,PA,3,143,0.03310497641628786,0.008861968623980494,0.1567193432837855,-0.006170338866273802,0.01919811955226372
42,1,model_raw,42055,Franklin County,PA,1,143,0.0005592102066745386,0.00022461652466610482,4.4718395900604164e-05,4.5231098125661426e-05,5.478003497824009e-06
42,1,model_raw,42057,Fulton County,PA,4,143,0.0007355912075389471,0.0003422940380331809,7.737650271903072e-05,0.00027775864676259895,9.478621583081262e-06
42,1,model_raw,42059,Greene County,PA,3,143,0.0023408160325489157,0.000851923763723927,0.0007835570168480406,-0.000377119379610983,9.598573456388496e-05
42,1,model_raw,42061,Huntingdon County,PA,2,143,0.001252620971485611,0.0005717321145624478,0.00022437547964339455,0.0004541005210324904,2.748599625631583e-05
