horizon,model,rmse,mae,n,fipsCode
osi_target_t48h,weighted_alignment,0.002017439292119302,0.0008070106127663366,96,18137
osi_target_t48h,weighted_alignment_plus_tail,0.002434447088588109,0.0009294112516151592,96,18137
osi_target_t48h,v1.12,0.0010692528571720104,0.0004215208893418488,96,18139
osi_target_t48h,weighted_alignment,0.001056247342977411,0.0005209069307222284,96,18139
osi_target_t48h,weighted_alignment_plus_tail,0.0010692528571720104,0.0004215208893418488,96,18139
osi_target_t48h,v1.12,0.0007017679613915255,0.00033954529446818607,96,18141
osi_target_t48h,weighted_alignment,0.0010650501820026856,0.0006814613741671485,96,18141
osi_target_t48h,weighted_alignment_plus_tail,0.0007017679613915255,0.00033954529446818607,96,18141
osi_target_t48h,v1.12,0.002496596150347553,0.0010617791312008218,96,18143
osi_target_t48h,weighted_alignment,0.002631516050873098,0.0011442891952772626,96,18143
osi_target_t48h,weighted_alignment_plus_tail,0.002496596150347553,0.0010617791312008218,96,18143
osi_target_t48h,v1.12,0.001449792834608911,0.00047765120082011916,96,18145
osi_target_t48h,weighted_alignment,0.0014475567058635154,0.00047652896189584763,96,18145
osi_target_t48h,weighted_alignment_plus_tail,0.001449792834608911,0.00047765120082011916,96,18145
osi_target_t48h,v1.12,0.0015938627042009516,0.000471123314944624,96,18147
osi_target_t48h,weighted_alignment,0.001445520882879007,0.00046575728552365547,96,18147
osi_target_t48h,weighted_alignment_plus_tail,0.0015938627042009516,0.000471123314944624,96,18147
osi_target_t48h,v1.12,0.0021706173896444856,0.0010698583105177052,96,18149
osi_target_t48h,weighted_alignment,0.0029576774641842693,0.0015546541722653198,96,18149
osi_target_t48h,weighted_alignment_plus_tail,0.0021706173896444856,0.0010698583105177052,96,18149
osi_target_t48h,v1.12,0.008787482259822952,0.006089777630688645,96,18151
osi_target_t48h,weighted_alignment,0.008028162743927631,0.005145471955966183,96,18151
osi_target_t48h,weighted_alignment_plus_tail,0.008787482259822952,0.006089777630688645,96,18151
osi_target_t48h,v1.12,0.000874750909629548,0.0003569572581184114,96,18153
osi_target_t48h,weighted_alignment,0.0011939348539453255,0.0005800342029126808,96,18153
osi_target_t48h,weighted_alignment_plus_tail,0.000874750909629548,0.0003569572581184114,96,18153
osi_target_t48h,v1.12,0.0008043697718845453,0.0002940665424972097,96,18155
osi_target_t48h,weighted_alignment,0.0007758887791253926,0.0003008112755318292,96,18155
osi_target_t48h,weighted_alignment_plus_tail,0.0008043697718845453,0.0002940665424972097,96,18155
osi_target_t48h,v1.12,0.0005460784317664727,0.0002185823457219779,96,18157
osi_target_t48h,weighted_alignment,0.0015431697518654673,0.0014962214759764567,96,18157
osi_target_t48h,weighted_alignment_plus_tail,0.0005460784317664727,0.0002185823457219779,96,18157
osi_target_t48h,v1.12,0.004559003203820296,0.002004545321459283,96,18159
osi_target_t48h,weighted_alignment,0.004871299702934554,0.0021642663845635375,96,18159
osi_target_t48h,weighted_alignment_plus_tail,0.004559003203820296,0.002004545321459283,96,18159
osi_target_t48h,v1.12,0.00227114328199704,0.0013132584726125616,96,18161
osi_target_t48h,weighted_alignment,0.0023869215123127536,0.0015206117818978976,96,18161
osi_target_t48h,weighted_alignment_plus_tail,0.00227114328199704,0.0013132584726125616,96,18161
osi_target_t48h,v1.12,0.00030681269808721195,0.0001496504981404519,96,18163
osi_target_t48h,weighted_alignment,0.00044772684934910647,0.0002294913817892565,96,18163
osi_target_t48h,weighted_alignment_plus_tail,0.00030681269808721195,0.0001496504981404519,96,18163
osi_target_t48h,v1.12,0.011639567740041417,0.0021230377958687385,96,18165
osi_target_t48h,weighted_alignment,0.011662844593717954,0.002151149609128074,96,18165
osi_target_t48h,weighted_alignment_plus_tail,0.011639567740041417,0.0021230377958687385,96,18165
osi_target_t48h,v1.12,0.00039660110228255277,0.000265710090605929,96,18167
osi_target_t48h,weighted_alignment,0.0006804176808231528,0.0004728525276086913,96,18167
osi_target_t48h,weighted_alignment_plus_tail,0.00039660110228255277,0.000265710090605929,96,18167
osi_target_t48h,v1.12,0.0006744871614696951,0.00026198837376178807,96,18169
osi_target_t48h,weighted_alignment,0.000879452611324386,0.00037724830714582223,96,18169
osi_target_t48h,weighted_alignment_plus_tail,0.0006744871614696951,0.00026198837376178807,96,18169
osi_target_t48h,v1.12,0.004205696492993879,0.0020380697893338565,96,18171
osi_target_t48h,weighted_alignment,0.00441710726485,0.0022450016361114226,96,18171
osi_target_t48h,weighted_alignment_plus_tail,0.004205696492993879,0.0020380697893338565,96,18171
osi_target_t48h,v1.12,0.0006449676688600753,0.00026067437034640374,96,18173
osi_target_t48h,weighted_alignment,0.0009545407042070516,0.0004984989752680253,96,18173
osi_target_t48h,weighted_alignment_plus_tail,0.0006449676688600753,0.00026067437034640374,96,18173
osi_target_t48h,v1.12,0.0016544106483742664,0.0006573362199698797,96,18175
osi_target_t48h,weighted_alignment,0.001809493787487354,0.000685222344550996,96,18175
osi_target_t48h,weighted_alignment_plus_tail,0.0016544106483742664,0.0006573362199698797,96,18175
osi_target_t48h,v1.12,0.000884782869262944,0.0004920120597606115,96,18177
osi_target_t48h,weighted_alignment,0.0014614186398861978,0.0014135862084713295,96,18177
osi_target_t48h,weighted_alignment_plus_tail,0.000884782869262944,0.0004920120597606115,96,18177
osi_target_t48h,v1.12,0.005298409503354551,0.0014350566834732722,96,18179
osi_target_t48h,weighted_alignment,0.005513744641871085,0.001558730175918532,96,18179
osi_target_t48h,weighted_alignment_plus_tail,0.005298409503354551,0.0014350566834732722,96,18179
osi_target_t48h,v1.12,0.0009499732610343176,0.0003401928257529394,96,18181
osi_target_t48h,weighted_alignment,0.0013977821431502165,0.0004369279017425889,96,18181
osi_target_t48h,weighted_alignment_plus_tail,0.0009499732610343176,0.0003401928257529394,96,18181
osi_target_t48h,v1.12,0.0024179961943827993,0.0004385406839665594,96,18183
osi_target_t48h,weighted_alignment,0.0027145748935231352,0.001692473313502611,96,18183
osi_target_t48h,weighted_alignment_plus_tail,0.0024179961943827993,0.0004385406839665594,96,18183
osi_target_t48h,v1.12,0.000817287686081624,0.00026164383605020627,96,39017
osi_target_t48h,weighted_alignment,0.0014860254642456842,0.0014198103761165627,96,39017
osi_target_t48h,weighted_alignment_plus_tail,0.000817287686081624,0.00026164383605020627,96,39017
osi_target_t48h,v1.12,0.0011969842305467335,0.0008036812875669283,96,39023
osi_target_t48h,weighted_alignment,0.0011820122378187012,0.0010721289995619864,96,39023
osi_target_t48h,weighted_alignment_plus_tail,0.0011969842305467335,0.0008036812875669283,96,39023
osi_target_t48h,v1.12,0.0012144852739720087,0.0004305951008832252,96,39025
osi_target_t48h,weighted_alignment,0.0016536143882240957,0.001415616947024411,96,39025
osi_target_t48h,weighted_alignment_plus_tail,0.0012144852739720087,0.0004305951008832252,96,39025
