feature_set,component,candidate,horizon,stage,feature,gain,gain_fraction
profile,R_t,huber,osi_target_t01h,regression,gust_peak4h_mean_next_24h,0.011830475141323404,0.0044469115730107955
profile,R_t,huber,osi_target_t01h,regression,gust_max_next_48h,0.012526071710453834,0.004708376678719702
profile,R_t,huber,osi_target_t01h,regression,gust_mean_next_48h,0.023879193591710646,0.008975857779898485
profile,R_t,huber,osi_target_t01h,regression,wind_speed_max_next_48h,0.010547777790634427,0.00396476342381896
profile,R_t,huber,osi_target_t01h,regression,total_tp_next_48h,0.03422904928447679,0.012866225031370084
profile,R_t,huber,osi_target_t01h,regression,min_t2m_next_48h,0.060516354660649085,0.02274725864195192
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_next_48h,0.0071190288981597405,0.002675944255632279
profile,R_t,huber,osi_target_t01h,regression,gust_gt40_next_48h,0.021591122062091017,0.008115803416620913
profile,R_t,huber,osi_target_t01h,regression,gust_peak4h_mean_next_48h,0.011523855146151618,0.004331657368191647
profile,R_t,huber,osi_target_t01h,regression,gust_change_1h,0.0030357351060956717,0.0011410907351251044
profile,R_t,huber,osi_target_t01h,regression,gust_change_3h,0.01385002929600887,0.005206033978113808
profile,R_t,huber,osi_target_t01h,regression,pressure_change_3h,0.01842301581564243,0.006924956205197412
profile,R_t,huber,osi_target_t01h,regression,pressure_change_6h,0.007950701441586716,0.002988558433350506
profile,R_t,huber,osi_target_t01h,regression,temp_change_6h,0.046827330686937785,0.01760174433210913
profile,R_t,huber,osi_target_t01h,regression,wind_change_1h,0.0015305921260733157,0.0005753283581333179
profile,R_t,huber,osi_target_t01h,regression,cumul_gust_since_onset,0.06554943790615653,0.02463912484893083
profile,R_t,huber,osi_target_t01h,regression,cumul_tp_since_onset,0.015486278869502712,0.005821077505764533
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_since_onset,0.010365438871303922,0.003896224752219131
profile,R_t,huber,osi_target_t01h,regression,gust_at_t1h,0.00105289148632437,0.0003957673110952176
profile,R_t,huber,osi_target_t01h,regression,wind_speed_at_t1h,0.006687175191473216,0.0025136164350527002
profile,R_t,huber,osi_target_t01h,regression,t2m_at_t1h,0.010137653262063395,0.0038106033000122924
profile,R_t,huber,osi_target_t01h,regression,tp_at_t1h,0.0005200314080866519,0.0001954725959291389
profile,R_t,huber,osi_target_t01h,regression,gust_at_t6h,0.00549616872012848,0.0020659336160884917
profile,R_t,huber,osi_target_t01h,regression,wind_speed_at_t6h,0.0034917605516966432,0.0013125043772151815
profile,R_t,huber,osi_target_t01h,regression,t2m_at_t6h,0.01649525737593649,0.006200338536583756
profile,R_t,huber,osi_target_t01h,regression,tp_at_t6h,0.0001681749999988824,6.321465070949485e-05
profile,R_t,huber,osi_target_t01h,regression,gust_at_t24h,0.027352089862688445,0.010281271335549607
profile,R_t,huber,osi_target_t01h,regression,wind_speed_at_t24h,0.007151956426241668,0.002688321256889541
profile,R_t,huber,osi_target_t01h,regression,t2m_at_t24h,0.0242669587405544,0.009121613322884279
profile,R_t,huber,osi_target_t01h,regression,tp_at_t24h,0.002675975196325453,0.0010058619732071328
profile,R_t,huber,osi_target_t01h,regression,gust_at_t48h,0.033115534388343804,0.012447670221087141
profile,R_t,huber,osi_target_t01h,regression,wind_speed_at_t48h,0.006772866392566357,0.002545826569412837
profile,R_t,huber,osi_target_t01h,regression,t2m_at_t48h,0.06747428710878012,0.02536264897566256
profile,R_t,huber,osi_target_t01h,regression,tp_at_t48h,0.0014067262927710544,0.0005287689088269704
profile,R_t,huber,osi_target_t01h,regression,hour_of_day,0.003552985770511441,0.0013355180880640922
profile,R_t,huber,osi_target_t01h,regression,hour_sin,0.003252848604461178,0.001222700688825614
profile,R_t,huber,osi_target_t01h,regression,hour_cos,0.02203521233604988,0.008282730793174977
profile,R_t,huber,osi_target_t01h,regression,days_since_onset,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,hours_since_obs,0.2566549514303915,0.09647303765507585
profile,R_t,huber,osi_target_t01h,regression,storm_phase,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,log_customers,0.04091613887430867,0.015379809289952697
profile,R_t,huber,osi_target_t01h,regression,rural_urban_code,0.0033288130798609927,0.001251254681861209
profile,R_t,huber,osi_target_t01h,regression,is_metro,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,pop_density,0.04232090049481485,0.015907839705715993
profile,R_t,huber,osi_target_t01h,regression,n_utilities,0.007746655701339478,0.002911860468738791
profile,R_t,huber,osi_target_t01h,regression,pct_forest,0.03411002199572977,0.012821484323874373
profile,R_t,huber,osi_target_t01h,regression,pct_developed,0.012588282910655835,0.004731761006301174
profile,R_t,huber,osi_target_t01h,regression,pct_agriculture,0.0028523171931738034,0.0010721464847948086
profile,R_t,huber,osi_target_t01h,regression,pct_water,0.010099158931552665,0.0037961338149072065
profile,R_t,huber,osi_target_t01h,regression,pct_wetland,0.013546057394705713,0.005091775155063368
profile,R_t,huber,osi_target_t01h,regression,pct_unmapped,0.028741509311657865,0.010803534841755431
profile,R_t,huber,osi_target_t01h,regression,pct_forest_classified,0.011261083600402344,0.004232885187540273
profile,R_t,huber,osi_target_t01h,regression,tree_canopy_pct,0.005103641749883536,0.0019183881704618808
profile,R_t,huber,osi_target_t01h,regression,tree_canopy_std,0.01945107166102389,0.007311388143214806
profile,R_t,huber,osi_target_t01h,regression,forest_x_customers,0.001868108804046642,0.0007021961976270278
profile,R_t,huber,osi_target_t01h,regression,window_len_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,is_full_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,tp_rate_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_frac_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,has_weather_at_t1h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,window_len_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,is_full_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,tp_rate_next_6h,0.00012182800128357485,4.579345650559389e-05
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_frac_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,has_weather_at_t6h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,window_len_next_24h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,is_full_next_24h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,tp_rate_next_24h,0.0040646050474606454,0.0015278286805350493
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_frac_next_24h,0.0005296520103001967,0.0001990888469090602
profile,R_t,huber,osi_target_t01h,regression,has_weather_at_t24h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,window_len_next_48h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,is_full_next_48h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,tp_rate_next_48h,0.006164541671751067,0.0023171657414387324
profile,R_t,huber,osi_target_t01h,regression,gust_gt30_frac_next_48h,0.0020251629903214052,0.0007612306886505989
profile,R_t,huber,osi_target_t01h,regression,has_weather_at_t48h,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,N_nonzero_frac_obs,0.008059108546149218,0.00302930716086287
profile,R_t,huber,osi_target_t01h,regression,R_nonzero_frac_obs,0.00840316102039651,0.00315863171555545
profile,R_t,huber,osi_target_t01h,regression,P_mean_last24_obs,0.0018412359931971878,0.0006920950806272248
profile,R_t,huber,osi_target_t01h,regression,D_mean_last24_obs,0.002061915904050693,0.0007750455993327369
profile,R_t,huber,osi_target_t01h,regression,N_mean_last24_obs,0.0003316570073366165,0.00012466527054722705
profile,R_t,huber,osi_target_t01h,regression,R_mean_last24_obs,0.004146791787206894,0.0015587215364651565
profile,R_t,huber,osi_target_t01h,regression,flow_balance_last24_obs,0.04600403510630713,0.017292278938557275
profile,R_t,huber,osi_target_t01h,regression,restoration_ratio_obs,0.003515553820761852,0.001321447937156934
profile,R_t,huber,osi_target_t01h,regression,P_D_gap_last_obs,0.01152782385906903,0.004333149152350066
profile,R_t,huber,osi_target_t01h,regression,hours_since_P_peak_obs,0.002507793869881425,0.0009426449444746255
profile,R_t,huber,osi_target_t01h,regression,hours_since_N_peak_obs,0.0043714118692150805,0.0016431531108762163
profile,R_t,huber,osi_target_t01h,regression,hours_since_R_peak_obs,0.004862555415456882,0.0018277671600755883
profile,R_t,huber,osi_target_t01h,regression,first_material_N_hour_obs,0.0034033716437988915,0.0012792802122715977
profile,R_t,huber,osi_target_t01h,regression,first_material_R_hour_obs,0.011900071243871935,0.004473071782990738
profile,R_t,huber,osi_target_t01h,regression,P_trend_last24_obs,0.018304648267076118,0.006880463484888161
profile,R_t,huber,osi_target_t01h,regression,D_trend_last24_obs,0.0015545478854619432,0.0005843329959346727
profile,R_t,huber,osi_target_t01h,regression,P_post_peak_slope_obs,0.0038205615455808584,0.0014360961119050197
profile,R_t,huber,osi_target_t01h,regression,P_active_frac_obs,0.007597044856083812,0.002855623826400441
profile,R_t,huber,osi_target_t01h,regression,has_material_P_obs,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,has_material_N_obs,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,has_material_R_obs,0.0,0.0
profile,R_t,huber,osi_target_t01h,regression,gust_excess30_sum_obs,0.004655623954022303,0.0017499844928808262
profile,R_t,huber,osi_target_t01h,regression,N_per_gust_excess_obs,0.04480713552766247,0.016842380982268486
profile,R_t,huber,osi_target_t01h,regression,P_change_per_gust_excess_obs,0.0743360137421405,0.027941876877519537
profile,R_t,huber,osi_target_t01h,regression,gust_to_N_best_corr_obs,0.005197259641136043,0.0019535778377473036
profile,R_t,huber,osi_target_t01h,regression,gust_to_N_best_lag_obs,0.0021662123981514014,0.000814249205367195
profile,R_t,huber,osi_target_t01h,regression,gust_at_first_material_N_obs,0.005079873986687744,0.0019094541978227964
profile,R_t,huber,osi_target_t06h,regression,last_osi,0.03320321255159797,0.01466332395198875
profile,R_t,huber,osi_target_t06h,regression,last_P_t,0.05985317834711168,0.026432579145647117
profile,R_t,huber,osi_target_t06h,regression,last_N_t,0.040146658659068635,0.017729713972496498
profile,R_t,huber,osi_target_t06h,regression,last_D_t,0.0056980700537678786,0.002516402500802689
profile,R_t,huber,osi_target_t06h,regression,last_R_t,0.0016345683034160174,0.0007218640219645911
profile,R_t,huber,osi_target_t06h,regression,last_outage_pct,0.015127266240597237,0.006680558546832088
profile,R_t,huber,osi_target_t06h,regression,osi_mean_72h,0.00490657093905611,0.0021668577719998606
profile,R_t,huber,osi_target_t06h,regression,osi_max_72h,0.002534273939090781,0.00111919530961718
profile,R_t,huber,osi_target_t06h,regression,osi_std_72h,0.0008265266951639205,0.00036501373676782787
profile,R_t,huber,osi_target_t06h,regression,outage_pct_mean_72h,0.0039057544054230675,0.0017248735204349781
profile,R_t,huber,osi_target_t06h,regression,outage_pct_max_72h,0.01030211707984563,0.004549658557838031
profile,R_t,huber,osi_target_t06h,regression,N_t_mean_72h,0.09463156940910267,0.041791539182373466
profile,R_t,huber,osi_target_t06h,regression,N_t_max_72h,0.0035031419902225025,0.0015470703556958974
profile,R_t,huber,osi_target_t06h,regression,R_t_mean_72h,0.014439788057643455,0.006376951921692716
profile,R_t,huber,osi_target_t06h,regression,R_t_max_72h,0.006428900211176369,0.002839154383178838
profile,R_t,huber,osi_target_t06h,regression,pre_event_mean_osi,0.006151632725959644,0.002716706504053647
profile,R_t,huber,osi_target_t06h,regression,pre_event_max_outage_pct,0.006426410400308669,0.0028380548238131427
profile,R_t,huber,osi_target_t06h,regression,storm_onset_max_osi,0.0008720307087060064,0.00038510938536346885
profile,R_t,huber,osi_target_t06h,regression,storm_onset_mean_osi,0.0009076818023459055,0.0004008537514988887
profile,R_t,huber,osi_target_t06h,regression,osi_trend_last6h,0.01656231990637025,0.007314312186092694
profile,R_t,huber,osi_target_t06h,regression,is_worsening,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,frac_zero_72h,0.007587424992379965,0.00335078632682875
profile,R_t,huber,osi_target_t06h,regression,hours_since_peak,0.006395184063876513,0.0028242645351105986
profile,R_t,huber,osi_target_t06h,regression,gust_mean_obs,0.005325127225660253,0.002351702127439275
profile,R_t,huber,osi_target_t06h,regression,gust_max_obs,0.005688227305654436,0.0025120557104449503
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_obs,0.0030998183428891934,0.0013689530940256454
profile,R_t,huber,osi_target_t06h,regression,gust_gt40_obs,0.0007855860167182982,0.00034693336487822676
profile,R_t,huber,osi_target_t06h,regression,cumul_gust_obs,0.0011813140008598566,0.0005216962020379663
profile,R_t,huber,osi_target_t06h,regression,gust_last_obs,0.004919983133731876,0.0021727809143805045
profile,R_t,huber,osi_target_t06h,regression,gust_max_last6h_obs,0.008465284201520262,0.003738469715833869
profile,R_t,huber,osi_target_t06h,regression,gust_trend_last6h_obs,0.007410170997900423,0.0032725067706322374
profile,R_t,huber,osi_target_t06h,regression,gust_t,0.002144113081158139,0.0009468910470594036
profile,R_t,huber,osi_target_t06h,regression,wind_speed_t,0.010310797995771281,0.004553492255623147
profile,R_t,huber,osi_target_t06h,regression,wind_sin_t,0.02402453036120278,0.010609800811691382
profile,R_t,huber,osi_target_t06h,regression,wind_cos_t,0.008076807946054032,0.0035669094135677946
profile,R_t,huber,osi_target_t06h,regression,t2m_t,0.01089705578488065,0.004812397560877221
profile,R_t,huber,osi_target_t06h,regression,d2m_t,0.009349646272312384,0.00412902492234362
profile,R_t,huber,osi_target_t06h,regression,tp_t,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,rain_t,0.0005383220268413424,0.00023773573890776702
profile,R_t,huber,osi_target_t06h,regression,csnow_t,0.0001299940049648285,5.740842708076984e-05
profile,R_t,huber,osi_target_t06h,regression,sdwe_t,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,r2_t,0.011018386965588434,0.004865980279881618
profile,R_t,huber,osi_target_t06h,regression,vpd_t,0.020610106439562514,0.009101910453352503
profile,R_t,huber,osi_target_t06h,regression,soil_moist_t,0.01850282508894452,0.00817128516960691
profile,R_t,huber,osi_target_t06h,regression,blh_t,0.03355363161972491,0.01481807730023523
profile,R_t,huber,osi_target_t06h,regression,tcc_t,0.01052779868041398,0.004649324890244706
profile,R_t,huber,osi_target_t06h,regression,lcc_t,0.0009377297974424437,0.0004141236567986728
profile,R_t,huber,osi_target_t06h,regression,mcc_t,0.00379037692619022,0.0016739200968129112
profile,R_t,huber,osi_target_t06h,regression,hcc_t,0.0014572294749086723,0.0006435470010549914
profile,R_t,huber,osi_target_t06h,regression,sp_t,0.027669692070048768,0.012219590434039876
profile,R_t,huber,osi_target_t06h,regression,mslma_t,0.029101771597197512,0.01285203062334265
profile,R_t,huber,osi_target_t06h,regression,sdswrf_t,0.005486825517436955,0.0024231119174142777
profile,R_t,huber,osi_target_t06h,regression,direct_rad_t,0.005289265274768695,0.002335864641754538
profile,R_t,huber,osi_target_t06h,regression,diffuse_rad_t,0.0009643240045988932,0.00042586828765857283
profile,R_t,huber,osi_target_t06h,regression,et0_t,0.009959381830412894,0.004398298565656913
profile,R_t,huber,osi_target_t06h,regression,temp_c_t,0.006651855408563279,0.0029376166714584254
profile,R_t,huber,osi_target_t06h,regression,dewpoint_c_t,0.003723625501152128,0.00164444108877809
profile,R_t,huber,osi_target_t06h,regression,icing_risk_t,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_exceed_30,0.0009818365069804713,0.0004336022228984837
profile,R_t,huber,osi_target_t06h,regression,soil_moist_x_gust,0.01180320654384559,0.005212575167408367
profile,R_t,huber,osi_target_t06h,regression,is_snowing,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_x_hso,0.04510932904668152,0.01992134658778713
profile,R_t,huber,osi_target_t06h,regression,gust_x_phase,0.005531212023925036,0.00244271404846471
profile,R_t,huber,osi_target_t06h,regression,soil_gust_x_phase,0.0051308601250639185,0.002265909181204603
profile,R_t,huber,osi_target_t06h,regression,gust_exceed30_x_hso,0.00013408399536274374,5.9214663572854955e-05
profile,R_t,huber,osi_target_t06h,regression,gust_max_next_1h,0.003197284764610231,0.0014119965710360633
profile,R_t,huber,osi_target_t06h,regression,gust_mean_next_1h,0.018974807535414584,0.00837972378082526
profile,R_t,huber,osi_target_t06h,regression,wind_speed_max_next_1h,0.002454702309478307,0.0010840545960316445
profile,R_t,huber,osi_target_t06h,regression,total_tp_next_1h,0.0022241374681470916,0.0009822317090105574
profile,R_t,huber,osi_target_t06h,regression,min_t2m_next_1h,0.005217890753556276,0.0023043439651082827
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_gt40_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_peak4h_mean_next_1h,9.872429654933512e-05,4.359898428459255e-05
profile,R_t,huber,osi_target_t06h,regression,gust_max_next_6h,0.055521869948279345,0.024519770916944815
profile,R_t,huber,osi_target_t06h,regression,gust_mean_next_6h,0.0037383520539151505,0.0016509446827759505
profile,R_t,huber,osi_target_t06h,regression,wind_speed_max_next_6h,0.01674995879875496,0.007397177958817357
profile,R_t,huber,osi_target_t06h,regression,total_tp_next_6h,0.01806210553695564,0.007976652991990194
profile,R_t,huber,osi_target_t06h,regression,min_t2m_next_6h,0.006367111825966276,0.0028118671709129197
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_gt40_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_peak4h_mean_next_6h,0.02653409176855348,0.011718082482816038
profile,R_t,huber,osi_target_t06h,regression,gust_max_next_24h,0.01938531698397128,0.00856101446226715
profile,R_t,huber,osi_target_t06h,regression,gust_mean_next_24h,0.00968847476542578,0.0042786595985354215
profile,R_t,huber,osi_target_t06h,regression,wind_speed_max_next_24h,0.016475525640998967,0.007275981785733506
profile,R_t,huber,osi_target_t06h,regression,total_tp_next_24h,0.008740297671465669,0.003859922168505529
profile,R_t,huber,osi_target_t06h,regression,min_t2m_next_24h,0.024371375810005702,0.010762975965124703
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_next_24h,0.004652773361158324,0.0020547747590335076
profile,R_t,huber,osi_target_t06h,regression,gust_gt40_next_24h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,gust_peak4h_mean_next_24h,0.006795976958528627,0.003001264156542001
profile,R_t,huber,osi_target_t06h,regression,gust_max_next_48h,0.007362103118794039,0.0032512788583654163
profile,R_t,huber,osi_target_t06h,regression,gust_mean_next_48h,0.011763545477151638,0.0051950599023324025
profile,R_t,huber,osi_target_t06h,regression,wind_speed_max_next_48h,0.011725801814463921,0.005178391408214114
profile,R_t,huber,osi_target_t06h,regression,total_tp_next_48h,0.026711825812526513,0.011796574040222526
profile,R_t,huber,osi_target_t06h,regression,min_t2m_next_48h,0.039186421658087056,0.017305650602297058
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_next_48h,0.00949508242047159,0.004193252965081166
profile,R_t,huber,osi_target_t06h,regression,gust_gt40_next_48h,0.009758948173839599,0.004309782322457595
profile,R_t,huber,osi_target_t06h,regression,gust_peak4h_mean_next_48h,0.01309822389157489,0.005784485456621815
profile,R_t,huber,osi_target_t06h,regression,gust_change_1h,0.0005611959022644442,0.0002478373832846522
profile,R_t,huber,osi_target_t06h,regression,gust_change_3h,0.012749937468470307,0.005630673934856397
profile,R_t,huber,osi_target_t06h,regression,pressure_change_3h,0.004666097454901319,0.0020606589939585647
profile,R_t,huber,osi_target_t06h,regression,pressure_change_6h,0.005719259293982759,0.002525760170428315
profile,R_t,huber,osi_target_t06h,regression,temp_change_6h,0.02121807521325536,0.009370403842885152
profile,R_t,huber,osi_target_t06h,regression,wind_change_1h,0.0032472501370648388,0.0014340624612430768
profile,R_t,huber,osi_target_t06h,regression,cumul_gust_since_onset,0.07452454369195038,0.03291180107439984
profile,R_t,huber,osi_target_t06h,regression,cumul_tp_since_onset,0.02204289997825981,0.009734665967042207
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_since_onset,0.032830619038577424,0.014498777844429442
profile,R_t,huber,osi_target_t06h,regression,gust_at_t1h,0.003423827307415195,0.0015120431158965723
profile,R_t,huber,osi_target_t06h,regression,wind_speed_at_t1h,0.0022508814945467748,0.0009940425035916444
profile,R_t,huber,osi_target_t06h,regression,t2m_at_t1h,0.005011201010347577,0.0022130648860880613
profile,R_t,huber,osi_target_t06h,regression,tp_at_t1h,0.0004870179982390255,0.00021507866648536777
profile,R_t,huber,osi_target_t06h,regression,gust_at_t6h,0.010468925836903509,0.0046233252501488185
profile,R_t,huber,osi_target_t06h,regression,wind_speed_at_t6h,0.010089240575325675,0.0044556472586996625
profile,R_t,huber,osi_target_t06h,regression,t2m_at_t6h,0.019293472323624883,0.008520453688040056
profile,R_t,huber,osi_target_t06h,regression,tp_at_t6h,0.000556744220375549,0.00024587141527578467
profile,R_t,huber,osi_target_t06h,regression,gust_at_t24h,0.009492914829024812,0.004192295705432563
profile,R_t,huber,osi_target_t06h,regression,wind_speed_at_t24h,0.02166088695230428,0.009565959979789903
profile,R_t,huber,osi_target_t06h,regression,t2m_at_t24h,0.016808679149107775,0.007423110254328207
profile,R_t,huber,osi_target_t06h,regression,tp_at_t24h,0.0008128769986797124,0.00035898570797142056
profile,R_t,huber,osi_target_t06h,regression,gust_at_t48h,0.013440804013953311,0.005935776941026838
profile,R_t,huber,osi_target_t06h,regression,wind_speed_at_t48h,0.012042494221532252,0.005318250265267828
profile,R_t,huber,osi_target_t06h,regression,t2m_at_t48h,0.05154456709351507,0.022763299909088333
profile,R_t,huber,osi_target_t06h,regression,tp_at_t48h,0.001347457589872647,0.0005950691404081536
profile,R_t,huber,osi_target_t06h,regression,hour_of_day,0.02224479395590606,0.009823827122565396
profile,R_t,huber,osi_target_t06h,regression,hour_sin,0.010042198508017464,0.00443487236918439
profile,R_t,huber,osi_target_t06h,regression,hour_cos,0.008250586561189266,0.0036436541600496607
profile,R_t,huber,osi_target_t06h,regression,days_since_onset,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,hours_since_obs,0.30133311144527397,0.13307582884386077
profile,R_t,huber,osi_target_t06h,regression,storm_phase,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,log_customers,0.03977533842771663,0.017565730176236406
profile,R_t,huber,osi_target_t06h,regression,rural_urban_code,0.002564936912676785,0.001132736803962769
profile,R_t,huber,osi_target_t06h,regression,is_metro,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,pop_density,0.04358973281341605,0.019250256951205528
profile,R_t,huber,osi_target_t06h,regression,n_utilities,0.0055996114169829525,0.0024729208381531784
profile,R_t,huber,osi_target_t06h,regression,pct_forest,0.026207133214484202,0.011573689852442056
profile,R_t,huber,osi_target_t06h,regression,pct_developed,0.01817861068775528,0.008028104422046716
profile,R_t,huber,osi_target_t06h,regression,pct_agriculture,0.0028296960626903456,0.001249660706427598
profile,R_t,huber,osi_target_t06h,regression,pct_water,0.005488248847541399,0.0024237404936515816
profile,R_t,huber,osi_target_t06h,regression,pct_wetland,0.02417198317561997,0.01067491946194463
profile,R_t,huber,osi_target_t06h,regression,pct_unmapped,0.03119003435858758,0.013774256848276524
profile,R_t,huber,osi_target_t06h,regression,pct_forest_classified,0.0025711454727570526,0.0011354786509328739
profile,R_t,huber,osi_target_t06h,regression,tree_canopy_pct,0.008602118992712349,0.0037988991959040357
profile,R_t,huber,osi_target_t06h,regression,tree_canopy_std,0.021326230289560044,0.009418167682557085
profile,R_t,huber,osi_target_t06h,regression,forest_x_customers,0.008042500143346842,0.003551758276478434
profile,R_t,huber,osi_target_t06h,regression,window_len_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,is_full_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,tp_rate_next_1h,0.00033288501435890794,0.00014700989540459924
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_frac_next_1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,has_weather_at_t1h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,window_len_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,is_full_next_6h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,tp_rate_next_6h,0.00038981199031695724,0.00017215019436762167
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_frac_next_6h,0.001783829997293651,0.0007877815161693795
profile,R_t,huber,osi_target_t06h,regression,has_weather_at_t6h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,window_len_next_24h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,is_full_next_24h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,tp_rate_next_24h,0.008090540693956427,0.0035729741198347225
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_frac_next_24h,0.003631943909567781,0.0016039523295730562
profile,R_t,huber,osi_target_t06h,regression,has_weather_at_t24h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,window_len_next_48h,7.044440280878916e-05,3.110991436098098e-05
profile,R_t,huber,osi_target_t06h,regression,is_full_next_48h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,tp_rate_next_48h,0.010904798065894283,0.004815816735285535
profile,R_t,huber,osi_target_t06h,regression,gust_gt30_frac_next_48h,0.001469050970626995,0.0006487676531544062
profile,R_t,huber,osi_target_t06h,regression,has_weather_at_t48h,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,N_nonzero_frac_obs,0.004825672876904719,0.0021311312744336825
profile,R_t,huber,osi_target_t06h,regression,R_nonzero_frac_obs,0.009004018691484816,0.003976387608212012
profile,R_t,huber,osi_target_t06h,regression,P_mean_last24_obs,0.0028837149584433064,0.0012735167283930463
profile,R_t,huber,osi_target_t06h,regression,D_mean_last24_obs,0.0006925570050952956,0.00030584955311629036
profile,R_t,huber,osi_target_t06h,regression,N_mean_last24_obs,0.000157326998305507,6.947932339265794e-05
profile,R_t,huber,osi_target_t06h,regression,R_mean_last24_obs,0.003611856052884832,0.0015950810569639537
profile,R_t,huber,osi_target_t06h,regression,flow_balance_last24_obs,0.03865300674806349,0.017070081962234245
profile,R_t,huber,osi_target_t06h,regression,restoration_ratio_obs,0.00363149484837777,0.0016037540135308008
profile,R_t,huber,osi_target_t06h,regression,P_D_gap_last_obs,0.005440100463601993,0.0024024770285464778
profile,R_t,huber,osi_target_t06h,regression,hours_since_P_peak_obs,0.0009194264021061826,0.00040604044452456417
profile,R_t,huber,osi_target_t06h,regression,hours_since_N_peak_obs,0.00047287439520005137,0.00020883251687299153
profile,R_t,huber,osi_target_t06h,regression,hours_since_R_peak_obs,0.002447792168823071,0.0010810029144865507
profile,R_t,huber,osi_target_t06h,regression,first_material_N_hour_obs,0.002253200225823093,0.0009950665101635817
profile,R_t,huber,osi_target_t06h,regression,first_material_R_hour_obs,0.0025784685458347667,0.001138712693201999
profile,R_t,huber,osi_target_t06h,regression,P_trend_last24_obs,0.01377978745586006,0.006085480046270478
profile,R_t,huber,osi_target_t06h,regression,D_trend_last24_obs,0.00288770718179876,0.001275279788646892
profile,R_t,huber,osi_target_t06h,regression,P_post_peak_slope_obs,0.0033888587859109975,0.0014966001897597926
profile,R_t,huber,osi_target_t06h,regression,P_active_frac_obs,0.0028699918984784745,0.0012674563005484758
profile,R_t,huber,osi_target_t06h,regression,has_material_P_obs,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,has_material_N_obs,0.0,0.0
profile,R_t,huber,osi_target_t06h,regression,has_material_R_obs,0.0,0.0
