horizon,model,rmse,mae,n,fipsCode,component
osi_target_t48h,xgboost,0.0023386633648191176,0.0008138304144599105,96,42021,P_t
osi_target_t48h,catboost,0.002319187262387269,0.0010537699254285222,96,42021,P_t
osi_target_t48h,simple_average,0.0023810024658585476,0.0009291893582929954,96,42021,P_t
osi_target_t48h,static_convex,0.002359672612085418,0.0009723286164975671,96,42021,P_t
osi_target_t48h,safe_convex,0.0023596726120854185,0.0009723286164975671,96,42021,P_t
osi_target_t48h,lightgbm,0.013680637385570698,0.009515530597585134,96,42023,P_t
osi_target_t48h,xgboost,0.00566368730993117,0.0038259637104971476,96,42023,P_t
osi_target_t48h,catboost,0.006871658288837717,0.004407332010625046,96,42023,P_t
osi_target_t48h,simple_average,0.008546580805806402,0.005901970591496082,96,42023,P_t
osi_target_t48h,static_convex,0.008502703442679768,0.005801028023691586,96,42023,P_t
osi_target_t48h,safe_convex,0.008502703442679777,0.005801028023691591,96,42023,P_t
osi_target_t48h,lightgbm,0.0026416630876327047,0.0023166294665613054,96,42025,P_t
osi_target_t48h,xgboost,0.002183299530424883,0.00124717216064612,96,42025,P_t
osi_target_t48h,catboost,0.0025857870544008193,0.0014335993611691333,96,42025,P_t
osi_target_t48h,simple_average,0.002254265103716083,0.0015683726694461643,96,42025,P_t
osi_target_t48h,static_convex,0.002407603440939081,0.0018814968910043442,96,42025,P_t
osi_target_t48h,safe_convex,0.002407603440939082,0.0018814968910043494,96,42025,P_t
osi_target_t48h,lightgbm,0.002764162280968587,0.0015789730304460157,96,42027,P_t
osi_target_t48h,xgboost,0.003100321031690312,0.0016151568650788564,96,42027,P_t
osi_target_t48h,catboost,0.002977846001307928,0.0016305969051644959,96,42027,P_t
osi_target_t48h,simple_average,0.0028927898562409143,0.0016016887375878272,96,42027,P_t
osi_target_t48h,static_convex,0.002807995799377446,0.001599986595819624,96,42027,P_t
osi_target_t48h,safe_convex,0.002807995799377445,0.0015999865958196233,96,42027,P_t
osi_target_t48h,lightgbm,0.021514180382461685,0.01061585949777691,96,42029,P_t
osi_target_t48h,xgboost,0.02201874452674059,0.01055374135357808,96,42029,P_t
osi_target_t48h,catboost,0.022029500880051796,0.010602795947439991,96,42029,P_t
osi_target_t48h,simple_average,0.02183801697861167,0.0105134041094121,96,42029,P_t
osi_target_t48h,static_convex,0.021732615528486487,0.010578983747058304,96,42029,P_t
osi_target_t48h,safe_convex,0.021732615528486484,0.010578983747058304,96,42029,P_t
osi_target_t48h,lightgbm,0.008085818734569145,0.005225311302835316,96,42031,P_t
osi_target_t48h,xgboost,0.007019948643803757,0.004202294631083798,96,42031,P_t
osi_target_t48h,catboost,0.007521189593715656,0.004194158643372155,96,42031,P_t
osi_target_t48h,simple_average,0.007444282986445468,0.0045168533553642,96,42031,P_t
osi_target_t48h,static_convex,0.007826605848136896,0.0049014846207932755,96,42031,P_t
osi_target_t48h,safe_convex,0.007826605848136896,0.0049014846207932755,96,42031,P_t
osi_target_t48h,lightgbm,0.004665948386718962,0.002014498607851648,96,42033,P_t
osi_target_t48h,xgboost,0.005058367083361885,0.0027015798738859675,96,42033,P_t
osi_target_t48h,catboost,0.00853792744758912,0.0069583732879738985,96,42033,P_t
osi_target_t48h,simple_average,0.005648814498635827,0.0038236443732393723,96,42033,P_t
osi_target_t48h,static_convex,0.006325058690807313,0.0046903231308762445,96,42033,P_t
osi_target_t48h,safe_convex,0.006325058690807309,0.00469032313087624,96,42033,P_t
osi_target_t48h,lightgbm,0.006447367252812686,0.00439901556293336,96,42035,P_t
osi_target_t48h,xgboost,0.004337905131829619,0.0027850369375209995,96,42035,P_t
osi_target_t48h,catboost,0.002313817863649495,0.0015834079469736098,96,42035,P_t
osi_target_t48h,simple_average,0.004264072218953643,0.002903200639651859,96,42035,P_t
osi_target_t48h,static_convex,0.0046318071542210916,0.003183812262657871,96,42035,P_t
osi_target_t48h,safe_convex,0.004631807154221107,0.0031838122626578814,96,42035,P_t
osi_target_t48h,lightgbm,0.014507943835876997,0.006416107648824798,96,42039,P_t
osi_target_t48h,xgboost,0.013627054678070788,0.004914371478767878,96,42039,P_t
osi_target_t48h,catboost,0.014507217595343016,0.0053057777109737,96,42039,P_t
osi_target_t48h,simple_average,0.014186919992083205,0.005503439369127135,96,42039,P_t
osi_target_t48h,static_convex,0.0144809847248663,0.00587088504163821,96,42039,P_t
osi_target_t48h,safe_convex,0.014480984724866298,0.005870885041638217,96,42039,P_t
osi_target_t48h,lightgbm,0.0030590161480024366,0.002041956092935017,96,42041,P_t
osi_target_t48h,xgboost,0.0033948482866080856,0.0018258657171259021,96,42041,P_t
osi_target_t48h,catboost,0.002221527698150738,0.001396739321384021,96,42041,P_t
osi_target_t48h,simple_average,0.002782222770465752,0.0017141838680392984,96,42041,P_t
osi_target_t48h,static_convex,0.0026617747351927396,0.0017654420471885574,96,42041,P_t
osi_target_t48h,safe_convex,0.0026617747351927426,0.0017654420471885594,96,42041,P_t
osi_target_t48h,lightgbm,0.002388026275803834,0.0016359634226348254,96,42043,P_t
osi_target_t48h,xgboost,0.0022918999099645135,0.0009725408969952832,96,42043,P_t
osi_target_t48h,catboost,0.0020145391091388933,0.0009084835134492356,96,42043,P_t
osi_target_t48h,simple_average,0.0020652116534214237,0.0011243703260391679,96,42043,P_t
osi_target_t48h,static_convex,0.002033491923976704,0.0012702534052526466,96,42043,P_t
osi_target_t48h,safe_convex,0.002033491923976706,0.0012702534052526496,96,42043,P_t
osi_target_t48h,lightgbm,0.004058609316131816,0.002169602354635076,96,42045,P_t
osi_target_t48h,xgboost,0.006153948975169153,0.0032307250491094164,96,42045,P_t
osi_target_t48h,catboost,0.006869410209585551,0.00412810055441581,96,42045,P_t
osi_target_t48h,simple_average,0.0056545493132309065,0.0031545687526004485,96,42045,P_t
osi_target_t48h,static_convex,0.005878528754774787,0.0033764449796557087,96,42045,P_t
osi_target_t48h,safe_convex,0.005878528754774783,0.0033764449796557065,96,42045,P_t
osi_target_t48h,lightgbm,0.0038375703589277064,0.002357550876771336,96,42047,P_t
osi_target_t48h,xgboost,0.003479367138538641,0.002095256717129452,96,42047,P_t
osi_target_t48h,catboost,0.003437506097114467,0.002419357018792199,96,42047,P_t
osi_target_t48h,simple_average,0.003541060305510692,0.0022833697597865513,96,42047,P_t
osi_target_t48h,static_convex,0.0036874970547069387,0.002361160509870322,96,42047,P_t
osi_target_t48h,safe_convex,0.0036874970547069387,0.002361160509870322,96,42047,P_t
osi_target_t48h,lightgbm,0.009478231498837168,0.004629802040758238,96,42049,P_t
osi_target_t48h,xgboost,0.010794120739612643,0.005044693738336278,96,42049,P_t
osi_target_t48h,catboost,0.013174886621531334,0.006577040277940555,96,42049,P_t
osi_target_t48h,simple_average,0.011080743145449105,0.005295755911225959,96,42049,P_t
osi_target_t48h,static_convex,0.011086834796401305,0.005417272925527593,96,42049,P_t
osi_target_t48h,safe_convex,0.011086834796401289,0.005417272925527586,96,42049,P_t
osi_target_t48h,lightgbm,0.003935368558292416,0.0024658555881929955,96,42051,P_t
osi_target_t48h,xgboost,0.0027003172964633563,0.0017940503223181751,96,42051,P_t
osi_target_t48h,catboost,0.0035682347402049928,0.00262306474299131,96,42051,P_t
osi_target_t48h,simple_average,0.0033225036850267013,0.0022854702109035108,96,42051,P_t
osi_target_t48h,static_convex,0.0037479444581549164,0.0025055933914536616,96,42051,P_t
osi_target_t48h,safe_convex,0.0037479444581549164,0.002505593391453661,96,42051,P_t
osi_target_t48h,lightgbm,0.011953151676112276,0.008337284094142323,96,42053,P_t
osi_target_t48h,xgboost,0.013888584613030115,0.007846671778604904,96,42053,P_t
osi_target_t48h,catboost,0.0139190677687423,0.008646053104964095,96,42053,P_t
osi_target_t48h,simple_average,0.012497650022223885,0.007819377280713679,96,42053,P_t
osi_target_t48h,static_convex,0.012079226852894162,0.00796965905125023,96,42053,P_t
osi_target_t48h,safe_convex,0.012079226852894155,0.007969659051250228,96,42053,P_t
osi_target_t48h,lightgbm,0.0023666148262859,0.002186064680608312,96,42055,P_t
osi_target_t48h,xgboost,0.0013056845611040904,0.00035161418517717344,96,42055,P_t
osi_target_t48h,catboost,0.0013886043609731339,0.0005946353974461573,96,42055,P_t
osi_target_t48h,simple_average,0.0014962050549939046,0.0010143017579537998,96,42055,P_t
osi_target_t48h,static_convex,0.001783008067927593,0.0014571297172096683,96,42055,P_t
osi_target_t48h,safe_convex,0.0017830080679275995,0.0014571297172096774,96,42055,P_t
osi_target_t48h,lightgbm,0.005166687469128701,0.0031753483024186415,96,42057,P_t
osi_target_t48h,xgboost,0.004415716475496513,0.003281074128552727,96,42057,P_t
osi_target_t48h,catboost,0.0015518853076856181,0.0009613559670183827,96,42057,P_t
osi_target_t48h,simple_average,0.0035013121258413945,0.0024469661079423934,96,42057,P_t
osi_target_t48h,static_convex,0.004019682838474621,0.002477970051191346,96,42057,P_t
osi_target_t48h,safe_convex,0.0040196828384746214,0.0024779700511913466,96,42057,P_t
osi_target_t48h,lightgbm,0.021557133191196717,0.01157366010707151,96,42059,P_t
osi_target_t48h,xgboost,0.021916864230126048,0.010774108401544856,96,42059,P_t
osi_target_t48h,catboost,0.02171210881044446,0.011028228627375758,96,42059,P_t
osi_target_t48h,simple_average,0.021719730428140602,0.011121255470686014,96,42059,P_t
osi_target_t48h,static_convex,0.021618758034627945,0.011339910037671416,96,42059,P_t
osi_target_t48h,safe_convex,0.021618758034627945,0.011339910037671416,96,42059,P_t
osi_target_t48h,lightgbm,0.0017533804707099586,0.0010060857940533026,96,42061,P_t
osi_target_t48h,xgboost,0.0016430480673038754,0.0009669077467965795,96,42061,P_t
osi_target_t48h,catboost,0.0010931110620697427,0.0006557516384504497,96,42061,P_t
osi_target_t48h,simple_average,0.001419456295085814,0.000834008330618855,96,42061,P_t
osi_target_t48h,static_convex,0.0013116316810503723,0.000760712675079369,96,42061,P_t
osi_target_t48h,safe_convex,0.001311631681050373,0.0007607126750793697,96,42061,P_t
osi_target_t48h,lightgbm,0.004111751141444621,0.002668386534324366,96,42063,P_t
osi_target_t48h,xgboost,0.004184111465158009,0.002340596568168979,96,42063,P_t
osi_target_t48h,catboost,0.0042250824358603545,0.00285570693653832,96,42063,P_t
osi_target_t48h,simple_average,0.003979904516983369,0.002571725591269682,96,42063,P_t
osi_target_t48h,static_convex,0.004018129139460239,0.0026688402306631887,96,42063,P_t
osi_target_t48h,safe_convex,0.004018129139460239,0.002668840230663189,96,42063,P_t
osi_target_t48h,lightgbm,0.0034361027704999437,0.0019510654189399082,96,42065,P_t
osi_target_t48h,xgboost,0.003224958516867647,0.0016409571446455355,96,42065,P_t
osi_target_t48h,catboost,0.0037620714708570158,0.0020793051850978438,96,42065,P_t
osi_target_t48h,simple_average,0.003411155623946673,0.0018859234787277624,96,42065,P_t
osi_target_t48h,static_convex,0.0035270026940167486,0.0020081987822249303,96,42065,P_t
osi_target_t48h,safe_convex,0.0035270026940167473,0.00200819878222493,96,42065,P_t
osi_target_t48h,lightgbm,0.0039380905016064205,0.0017713068273347576,96,42067,P_t
osi_target_t48h,xgboost,0.002516561794248206,0.0010974186794456607,96,42067,P_t
osi_target_t48h,catboost,0.0022686371403632085,0.0010072973306876072,96,42067,P_t
osi_target_t48h,simple_average,0.0027933045496634865,0.0012912585081048897,96,42067,P_t
osi_target_t48h,static_convex,0.0033237777802337526,0.0015376264957747549,96,42067,P_t
osi_target_t48h,safe_convex,0.0033237777802337535,0.0015376264957747549,96,42067,P_t
osi_target_t48h,lightgbm,0.0014978410024007736,0.0007520220472800685,96,42069,P_t
osi_target_t48h,xgboost,0.0020454736651438162,0.001095907143890742,96,42069,P_t
osi_target_t48h,catboost,0.0024340529331613675,0.0013967885641152737,96,42069,P_t
osi_target_t48h,simple_average,0.0019229376791230748,0.0010545203239903634,96,42069,P_t
osi_target_t48h,static_convex,0.0020270048755145482,0.0011288493856049149,96,42069,P_t
osi_target_t48h,safe_convex,0.002027004875514547,0.001128849385604914,96,42069,P_t
osi_target_t48h,lightgbm,0.012428924187560428,0.006435919907920087,96,42075,P_t
osi_target_t48h,xgboost,0.012860119577803569,0.005309626428030706,96,42075,P_t
osi_target_t48h,catboost,0.01286791916646043,0.005386900864908242,96,42075,P_t
osi_target_t48h,simple_average,0.012686790110243802,0.005680415070104968,96,42075,P_t
osi_target_t48h,static_convex,0.012595504326191853,0.005940346795240799,96,42075,P_t
osi_target_t48h,safe_convex,0.012595504326191852,0.0059403467952408055,96,42075,P_t
osi_target_t48h,lightgbm,0.006416697153903481,0.0035371675300775243,96,42077,P_t
osi_target_t48h,xgboost,0.007879948745489062,0.003903372639305236,96,42077,P_t
osi_target_t48h,catboost,0.006793073022333372,0.0030730149557398815,96,42077,P_t
osi_target_t48h,simple_average,0.006931202759724075,0.003458437148639313,96,42077,P_t
osi_target_t48h,static_convex,0.006455518301863696,0.00337312786175018,96,42077,P_t
osi_target_t48h,safe_convex,0.006455518301863696,0.00337312786175018,96,42077,P_t
osi_target_t48h,lightgbm,0.0024839532906182006,0.002345552564325712,96,42079,P_t
osi_target_t48h,xgboost,0.0014412233114648944,0.0009519750539164563,96,42079,P_t
osi_target_t48h,catboost,0.0026044300213730557,0.001535173451883991,96,42079,P_t
osi_target_t48h,simple_average,0.001982045151376653,0.0015885834214913652,96,42079,P_t
osi_target_t48h,static_convex,0.0023105136622505384,0.0019759385794894794,96,42079,P_t
osi_target_t48h,safe_convex,0.0023105136622505384,0.001975938579489484,96,42079,P_t
osi_target_t48h,lightgbm,0.0028449772392019155,0.0017952625066673048,96,42081,P_t
osi_target_t48h,xgboost,0.0032340029778837407,0.0020476637629123443,96,42081,P_t
osi_target_t48h,catboost,0.0022320075751835126,0.001388008094764768,96,42081,P_t
osi_target_t48h,simple_average,0.0026875454046727445,0.0017381795190946376,96,42081,P_t
osi_target_t48h,static_convex,0.0024904895871592134,0.0016048752738413768,96,42081,P_t
osi_target_t48h,safe_convex,0.0024904895871592165,0.0016048752738413786,96,42081,P_t
osi_target_t48h,lightgbm,0.00693615035899887,0.004938569820028903,96,42083,P_t
osi_target_t48h,xgboost,0.008114431323333221,0.005954971574003915,96,42083,P_t
osi_target_t48h,catboost,0.006058122572278999,0.0041718491782008135,96,42083,P_t
osi_target_t48h,simple_average,0.006849266204628432,0.004988000485395058,96,42083,P_t
osi_target_t48h,static_convex,0.006488832279227655,0.004687664216698879,96,42083,P_t
osi_target_t48h,safe_convex,0.006488832279227655,0.00468766421669888,96,42083,P_t
osi_target_t48h,lightgbm,0.004093890168126995,0.002192867166952538,96,42085,P_t
osi_target_t48h,xgboost,0.00420676888214895,0.002201291129672957,96,42085,P_t
osi_target_t48h,catboost,0.004040695266648535,0.0018243563458607965,96,42085,P_t
osi_target_t48h,simple_average,0.004074208008254627,0.00206749018665184,96,42085,P_t
osi_target_t48h,static_convex,0.004052919295070248,0.002076590048212512,96,42085,P_t
osi_target_t48h,safe_convex,0.004052919295070248,0.002076590048212512,96,42085,P_t
osi_target_t48h,lightgbm,0.01118617390636383,0.006290416800326079,96,42089,P_t
osi_target_t48h,xgboost,0.010986272141909375,0.005467511651745502,96,42089,P_t
osi_target_t48h,catboost,0.009700364659422154,0.004873477743102652,96,42089,P_t
osi_target_t48h,simple_average,0.010585545553047608,0.005507115577897987,96,42089,P_t
osi_target_t48h,static_convex,0.010476360182529046,0.005609645422665857,96,42089,P_t
osi_target_t48h,safe_convex,0.010476360182529055,0.005609645422665867,96,42089,P_t
osi_target_t48h,lightgbm,0.008382302298428356,0.004406539932264545,96,42091,P_t
osi_target_t48h,xgboost,0.006694781626600167,0.0029456216719771036,96,42091,P_t
osi_target_t48h,catboost,0.008053090366655354,0.0038411233955003474,96,42091,P_t
osi_target_t48h,simple_average,0.007646346588350978,0.0035635619494618722,96,42091,P_t
osi_target_t48h,static_convex,0.008192312232476826,0.004088760482683368,96,42091,P_t
osi_target_t48h,safe_convex,0.008192312232476828,0.004088760482683372,96,42091,P_t
osi_target_t48h,lightgbm,0.005790068604974736,0.0027558566900162517,96,42095,P_t
osi_target_t48h,xgboost,0.0065522638478588205,0.003129650878501902,96,42095,P_t
osi_target_t48h,catboost,0.006039143947454465,0.0028107273018375123,96,42095,P_t
osi_target_t48h,simple_average,0.005933185220406547,0.002683880850705181,96,42095,P_t
osi_target_t48h,static_convex,0.005741531088443602,0.0025654825804987866,96,42095,P_t
osi_target_t48h,safe_convex,0.005741531088443601,0.0025654825804987875,96,42095,P_t
osi_target_t48h,lightgbm,0.0048933571430446925,0.0028478603757394563,96,42097,P_t
osi_target_t48h,xgboost,0.0026906545917062177,0.0014034531008337856,96,42097,P_t
osi_target_t48h,catboost,0.003056040309746439,0.0017420071602486896,96,42097,P_t
osi_target_t48h,simple_average,0.0034815374223342932,0.001988092449732097,96,42097,P_t
osi_target_t48h,static_convex,0.004048558884613316,0.00237393601403691,96,42097,P_t
osi_target_t48h,safe_convex,0.0040485588846133225,0.0023739360140369145,96,42097,P_t
osi_target_t48h,lightgbm,0.006273170236268749,0.00361846193408764,96,42101,P_t
osi_target_t48h,xgboost,0.010714863129808083,0.007192411991623841,96,42101,P_t
osi_target_t48h,catboost,0.009243209002595601,0.005626336118782028,96,42101,P_t
osi_target_t48h,simple_average,0.008598282795040768,0.005454353086744249,96,42101,P_t
osi_target_t48h,static_convex,0.007546923770636217,0.004510270575102664,96,42101,P_t
osi_target_t48h,safe_convex,0.007546923770636205,0.004510270575102656,96,42101,P_t
osi_target_t48h,lightgbm,0.005144351030408975,0.0026900133070800712,96,42103,P_t
osi_target_t48h,xgboost,0.005571217435706198,0.0028247529143731096,96,42103,P_t
osi_target_t48h,catboost,0.004839746594065191,0.002462399119133035,96,42103,P_t
osi_target_t48h,simple_average,0.0051111414543667175,0.0025598621523650216,96,42103,P_t
osi_target_t48h,static_convex,0.004966016942904588,0.0025615888081101583,96,42103,P_t
osi_target_t48h,safe_convex,0.004966016942904589,0.002561588808110159,96,42103,P_t
osi_target_t48h,lightgbm,0.01253388858784889,0.003558500394515709,96,42109,P_t
osi_target_t48h,xgboost,0.012561778986230454,0.003780780954403734,96,42109,P_t
osi_target_t48h,catboost,0.013452214416452331,0.003327810039371437,96,42109,P_t
osi_target_t48h,simple_average,0.012802357291777885,0.003543968090017407,96,42109,P_t
osi_target_t48h,static_convex,0.012974639439499095,0.0034629278618657673,96,42109,P_t
osi_target_t48h,safe_convex,0.012974639439499093,0.0034629278618657673,96,42109,P_t
osi_target_t48h,lightgbm,0.005711941206859675,0.002925995662514549,96,42113,P_t
osi_target_t48h,xgboost,0.006499118440429874,0.004021426271224461,96,42113,P_t
osi_target_t48h,catboost,0.008816496970516096,0.005909215148482069,96,42113,P_t
osi_target_t48h,simple_average,0.006741047130247932,0.004278872380793685,96,42113,P_t
osi_target_t48h,static_convex,0.007206370245132683,0.004687341814054761,96,42113,P_t
osi_target_t48h,safe_convex,0.00720637024513268,0.004687341814054758,96,42113,P_t
osi_target_t48h,lightgbm,0.008695253285371385,0.004064681438097515,96,42115,P_t
osi_target_t48h,xgboost,0.008883416229493664,0.0036221767043778143,96,42115,P_t
osi_target_t48h,catboost,0.008918455202198066,0.0038342812256190787,96,42115,P_t
osi_target_t48h,simple_average,0.008813792498759715,0.003803745230052343,96,42115,P_t
osi_target_t48h,static_convex,0.008781180844323005,0.003956484684988079,96,42115,P_t
osi_target_t48h,safe_convex,0.008781180844323005,0.00395648468498808,96,42115,P_t
osi_target_t48h,lightgbm,0.00582264448576722,0.0027101631591811537,96,42119,P_t
osi_target_t48h,xgboost,0.005166941962800076,0.0025124482872734204,96,42119,P_t
osi_target_t48h,catboost,0.003621662877851138,0.0018679063785609924,96,42119,P_t
osi_target_t48h,simple_average,0.004819651665117887,0.002361741967213759,96,42119,P_t
osi_target_t48h,static_convex,0.005102894195568276,0.0024514089578868414,96,42119,P_t
osi_target_t48h,safe_convex,0.005102894195568277,0.0024514089578868414,96,42119,P_t
osi_target_t48h,lightgbm,0.006961642915141045,0.0045519908642396335,96,42121,P_t
osi_target_t48h,xgboost,0.00637176574071643,0.0029670665253664547,96,42121,P_t
osi_target_t48h,catboost,0.006405562489309025,0.002989569514681769,96,42121,P_t
osi_target_t48h,simple_average,0.006514972632654067,0.003460340182356161,96,42121,P_t
osi_target_t48h,static_convex,0.006643906261610004,0.0038136231162854937,96,42121,P_t
osi_target_t48h,safe_convex,0.006643906261610008,0.003813623116285503,96,42121,P_t
osi_target_t48h,lightgbm,0.003912805698534595,0.0024844942500342674,96,42125,P_t
osi_target_t48h,xgboost,0.004209776404086321,0.002483094244977246,96,42125,P_t
osi_target_t48h,catboost,0.006952475794178571,0.003987078184330109,96,42125,P_t
osi_target_t48h,simple_average,0.004755451459185363,0.0029166781080249104,96,42125,P_t
osi_target_t48h,static_convex,0.004701676886427991,0.00292143535975327,96,42125,P_t
osi_target_t48h,safe_convex,0.00470167688642799,0.00292143535975327,96,42125,P_t
osi_target_t48h,lightgbm,0.006563470680496725,0.003652298517679228,96,42127,P_t
osi_target_t48h,xgboost,0.006581269711831174,0.003159572596260516,96,42127,P_t
osi_target_t48h,catboost,0.005509315244074725,0.002574212764143097,96,42127,P_t
osi_target_t48h,simple_average,0.006128803847136386,0.003097210371243147,96,42127,P_t
osi_target_t48h,static_convex,0.006022314366805241,0.0031625326695950665,96,42127,P_t
osi_target_t48h,safe_convex,0.006022314366805245,0.003162532669595071,96,42127,P_t
osi_target_t48h,lightgbm,0.0017563467036952514,0.0012176395860039404,96,42129,P_t
osi_target_t48h,xgboost,0.001490138077449326,0.0009386732790065735,96,42129,P_t
osi_target_t48h,catboost,0.0010739674047589925,0.0007289270017127792,96,42129,P_t
osi_target_t48h,simple_average,0.0013672565742679696,0.0008769357947886941,96,42129,P_t
osi_target_t48h,static_convex,0.0014056105068691,0.0009427535735255199,96,42129,P_t
osi_target_t48h,safe_convex,0.0014056105068691027,0.0009427535735255221,96,42129,P_t
osi_target_t48h,lightgbm,0.004926039643478066,0.0029414151107708068,96,42131,P_t
osi_target_t48h,xgboost,0.00489760273506337,0.002193924225638529,96,42131,P_t
osi_target_t48h,catboost,0.004766420538442451,0.002164368259083981,96,42131,P_t
osi_target_t48h,simple_average,0.004822260273644008,0.0024278883461431536,96,42131,P_t
osi_target_t48h,static_convex,0.004833041719514028,0.0026084039768878883,96,42131,P_t
osi_target_t48h,safe_convex,0.004833041719514029,0.0026084039768878905,96,42131,P_t
osi_target_t48h,lightgbm,0.0033251895114422263,0.002077023899915195,96,42133,P_t
osi_target_t48h,xgboost,0.0018085135473420806,0.0010083024814437768,96,42133,P_t
osi_target_t48h,catboost,0.0016903175987743981,0.001099576548649889,96,42133,P_t
osi_target_t48h,simple_average,0.002195869195864747,0.001380671749440852,96,42133,P_t
osi_target_t48h,static_convex,0.002548732469787833,0.0016504174318491634,96,42133,P_t
osi_target_t48h,safe_convex,0.0025487324697878394,0.0016504174318491668,96,42133,P_t
osi_target_t48h,lightgbm,0.04496801057944879,0.024754446489222454,96,54007,P_t
osi_target_t48h,xgboost,0.046161882689170326,0.02523229298620942,96,54007,P_t
osi_target_t48h,catboost,0.044089672324513454,0.024053623638598393,96,54007,P_t
osi_target_t48h,simple_average,0.04501205279958988,0.024546672096825307,96,54007,P_t
osi_target_t48h,static_convex,0.04468195297919179,0.024475440494199707,96,54007,P_t
osi_target_t48h,safe_convex,0.04468195297919179,0.024475440494199707,96,54007,P_t
osi_target_t48h,lightgbm,0.007542212948197373,0.005159016574343753,96,54009,P_t
osi_target_t48h,xgboost,0.007098771865572242,0.0043701226502861415,96,54009,P_t
osi_target_t48h,catboost,0.004374341713103281,0.002642994345500525,96,54009,P_t
osi_target_t48h,simple_average,0.006163830989002247,0.004054390537265695,96,54009,P_t
osi_target_t48h,static_convex,0.005932296423854662,0.004008039104339043,96,54009,P_t
osi_target_t48h,safe_convex,0.005932296423854676,0.004008039104339054,96,54009,P_t
osi_target_t48h,lightgbm,0.07516437473465992,0.044820783703934754,96,54013,P_t
osi_target_t48h,xgboost,0.08490659000614159,0.04976005296347454,96,54013,P_t
osi_target_t48h,catboost,0.07973962401264494,0.04712648133526481,96,54013,P_t
osi_target_t48h,simple_average,0.0798360448572308,0.04711538210803068,96,54013,P_t
osi_target_t48h,static_convex,0.07922229965815833,0.04678739666851231,96,54013,P_t
osi_target_t48h,safe_convex,0.07922229965815833,0.0467873966685123,96,54013,P_t
osi_target_t48h,lightgbm,0.09237504403254126,0.052989173654727016,96,54015,P_t
osi_target_t48h,xgboost,0.09642768310676755,0.05402095181978797,96,54015,P_t
osi_target_t48h,catboost,0.09366223477212353,0.052959706096935934,96,54015,P_t
osi_target_t48h,simple_average,0.09409963803850459,0.053292715328363084,96,54015,P_t
osi_target_t48h,static_convex,0.09372314179312856,0.05313630669574504,96,54015,P_t
osi_target_t48h,safe_convex,0.09372314179312856,0.05313630669574504,96,54015,P_t
osi_target_t48h,lightgbm,0.012100501117743053,0.006862417308603046,96,54019,P_t
osi_target_t48h,xgboost,0.010511408288858784,0.0053431795327892615,96,54019,P_t
osi_target_t48h,catboost,0.010145492240775664,0.005551705505013321,96,54019,P_t
osi_target_t48h,simple_average,0.010862813251297388,0.0058807027392565195,96,54019,P_t
osi_target_t48h,static_convex,0.010739962779385914,0.005878101524350373,96,54019,P_t
osi_target_t48h,safe_convex,0.010739962779385917,0.005878101524350375,96,54019,P_t
osi_target_t48h,lightgbm,0.0008749718298861682,0.0003857183730400637,96,54023,P_t
osi_target_t48h,xgboost,0.002309772894001153,0.0012205597377142774,96,54023,P_t
osi_target_t48h,catboost,0.0014915813045177217,0.0010833987400674517,96,54023,P_t
osi_target_t48h,simple_average,0.0012916043843341663,0.0008746871838389075,96,54023,P_t
osi_target_t48h,static_convex,0.0008714124920228897,0.0005890269144662317,96,54023,P_t
osi_target_t48h,safe_convex,0.0008714124920228897,0.0005890269144662316,96,54023,P_t
osi_target_t48h,lightgbm,0.0014618529535096435,0.0009844768552539774,96,54025,P_t
osi_target_t48h,xgboost,0.0010844986005355461,0.0006401903622470653,96,54025,P_t
osi_target_t48h,catboost,0.0014144389533989991,0.0008343532953261418,96,54025,P_t
osi_target_t48h,simple_average,0.0011945832918046754,0.0008069651546324079,96,54025,P_t
osi_target_t48h,static_convex,0.0013050308503161085,0.000897152576515446,96,54025,P_t
osi_target_t48h,safe_convex,0.0013050308503161087,0.0008971525765154465,96,54025,P_t
osi_target_t48h,lightgbm,0.0027346472026199943,0.0020892893774129913,96,54027,P_t
osi_target_t48h,xgboost,0.0015815149763969774,0.0011220513560480738,96,54027,P_t
osi_target_t48h,catboost,0.002091518131909016,0.0014256932908827888,96,54027,P_t
osi_target_t48h,simple_average,0.001831171284473745,0.0015403004321025697,96,54027,P_t
osi_target_t48h,static_convex,0.002264904882018716,0.0018821618554857613,96,54027,P_t
osi_target_t48h,safe_convex,0.0022649048820187166,0.0018821618554857613,96,54027,P_t
osi_target_t48h,lightgbm,0.004188127183224088,0.0031545731764801217,96,54029,P_t
osi_target_t48h,xgboost,0.004708777262335134,0.0029653876788271866,96,54029,P_t
osi_target_t48h,catboost,0.004006790396121935,0.0026053072262556196,96,54029,P_t
osi_target_t48h,simple_average,0.00418418366566571,0.0029079900549654203,96,54029,P_t
osi_target_t48h,static_convex,0.0040697408623860815,0.0029859821825073025,96,54029,P_t
osi_target_t48h,safe_convex,0.0040697408623860815,0.0029859821825073025,96,54029,P_t
osi_target_t48h,lightgbm,0.0050231988140381914,0.003090030462789785,96,54031,P_t
osi_target_t48h,xgboost,0.003957789612119624,0.0028517109730724012,96,54031,P_t
osi_target_t48h,catboost,0.002236227621708336,0.0016067619631858429,96,54031,P_t
osi_target_t48h,simple_average,0.0035627586722601413,0.002499991928693193,96,54031,P_t
