horizon,model,rmse,mae,n,fipsCode
osi_target_t01h,simple_average,0.025234364613578194,0.008875272910949191,143,18121
osi_target_t01h,static_convex,0.024944654885127718,0.00896246398930689,143,18121
osi_target_t01h,safe_convex,0.024944654885127718,0.008962463989306892,143,18121
osi_target_t01h,v1.8_rule,0.025091486309344924,0.00951951730480912,143,18121
osi_target_t01h,lightgbm,0.006243519248008003,0.0023044649451017174,143,18123
osi_target_t01h,xgboost,0.003910899347616685,0.0019300220406166702,143,18123
osi_target_t01h,catboost,0.0037169377306622087,0.0016896673125164372,143,18123
osi_target_t01h,simple_average,0.0044946502848759685,0.0019592006169598837,143,18123
osi_target_t01h,static_convex,0.004659054900888477,0.001993155785407177,143,18123
osi_target_t01h,safe_convex,0.00465905490088853,0.0019931557854071893,143,18123
osi_target_t01h,v1.8_rule,0.00396455876130211,0.0016919338245123695,143,18123
osi_target_t01h,lightgbm,0.0027937421749852386,0.000863882622639838,143,18125
osi_target_t01h,xgboost,0.0022043271324950894,0.000729634921873712,143,18125
osi_target_t01h,catboost,0.0024634467318377573,0.0008814144596907559,143,18125
osi_target_t01h,simple_average,0.0024350782081801574,0.0008151128578690996,143,18125
osi_target_t01h,static_convex,0.0024862435574499256,0.000802640107323748,143,18125
osi_target_t01h,safe_convex,0.002486243557449924,0.0008026401073237474,143,18125
osi_target_t01h,v1.8_rule,0.002780910693090914,0.0009495308693191059,143,18125
osi_target_t01h,lightgbm,0.003226192537522684,0.0024946791957349153,143,18127
osi_target_t01h,xgboost,0.0018663901130856453,0.00118315102941407,143,18127
osi_target_t01h,catboost,0.0014875176472267998,0.0008834264923938296,143,18127
osi_target_t01h,simple_average,0.002041344970327778,0.0014741931615476881,143,18127
osi_target_t01h,static_convex,0.002589345846709156,0.0019449247103692287,143,18127
osi_target_t01h,safe_convex,0.0025893458467091783,0.0019449247103692474,143,18127
osi_target_t01h,v1.8_rule,0.002912829814470308,0.0021478994810550755,143,18127
osi_target_t01h,lightgbm,0.001116382898198383,0.0005036059320102353,143,18129
osi_target_t01h,xgboost,0.0006761006942505007,0.0003093354058173082,143,18129
osi_target_t01h,catboost,0.0010381642039267375,0.00044715288739143326,143,18129
osi_target_t01h,simple_average,0.0008354189936022237,0.00037632577903712723,143,18129
osi_target_t01h,static_convex,0.000866900830783455,0.00040061898283841714,143,18129
osi_target_t01h,safe_convex,0.0008669008307834583,0.0004006189828384182,143,18129
osi_target_t01h,v1.8_rule,0.0011392681061092559,0.0005998871857202642,143,18129
