split_seed,case,horizon,space,P71_group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260918,B0,osi_target_t48h,aligned,p=0,5088,0.013279962806136062,0.004036718795206214,0.8973065129294333,0.0002328927572657883,0.013279962806136062,0.0,0.0,0.0
20260918,B0,osi_target_t48h,aligned,0<p<.01,8352,0.01018518706516069,0.0030819741412944374,0.8664200729329483,0.00026720261227794825,0.01018518706516069,0.0,0.0,0.0
20260918,B0,osi_target_t48h,aligned,.01<=p<.1,5856,0.011841187212203157,0.003325011879727814,0.8210915126650615,0.0006838384694554375,0.011841187212203157,0.0,0.0,0.0
20260918,B0,osi_target_t48h,aligned,.1<=p<.5,3456,0.007812079442044813,0.003450456759735985,0.2109147904816791,0.0006588236014322119,0.007812079442044813,0.0,0.0,0.0
20260918,B0,osi_target_t48h,aligned,.5<=p<=1,192,0.006113049790030123,0.004260933958704496,0.007174920525194368,-0.0013810716275403166,0.006113049790030123,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,component_clipped,p=0,7579,0.013812630291859376,0.004209610271985933,1.445987978537722,0.000574054984531214,0.013812630291859376,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,component_clipped,0<p<.01,12441,0.010412481035600803,0.0031704686062271926,1.3488502505416418,0.0001864748511546403,0.010412481035600803,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,component_clipped,.01<=p<.1,8723,0.013957017989749184,0.005148560817046725,1.6992260172226086,0.0009421614847675438,0.013957017989749184,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,component_clipped,.1<=p<.5,5148,0.031699028444227215,0.010880280702871743,5.172856625377204,-0.0006044128814006764,0.031699028444227215,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,component_clipped,.5<=p<=1,286,0.04174047833231931,0.020287704863347793,0.4982885139834939,-0.0032741440573538306,0.04174047833231931,0.0,0.0,0.0
20260918,NB_P24,osi_target_t01h,aligned,p=0,7579,0.013666197238149812,0.004078671660371337,1.4154915329493107,0.0004769878749292941,0.013690086068153607,-2.3888830003794548e-05,-0.17449729596197283,0.004952949269313223
20260918,NB_P24,osi_target_t01h,aligned,0<p<.01,12441,0.01079648817339659,0.0032835767370230392,1.4501746757228364,0.0003793582908985449,0.010806732461913847,-1.0244288517256492e-05,-0.09479543010212366,0.0027533130457455535
20260918,NB_P24,osi_target_t01h,aligned,.01<=p<.1,8723,0.013472354546878765,0.004894025884932922,1.5832623319720494,0.0007381009010157302,0.013469310093545761,3.0444533330037382e-06,0.022602889916845115,-0.0007154834949236744
20260918,NB_P24,osi_target_t01h,aligned,.1<=p<.5,5148,0.03164292766263071,0.010644947332930161,5.154563036229646,-0.0014002277665489359,0.03171214092232241,-6.921325969170417e-05,-0.2182547682959668,0.022574035674363557
