horizon,fipsCode,countyName,stateAbbr,splits,oracle_improves_splits,oracle_worsens_splits,mean_N_weighted_sse,mean_OSI_sse,mean_oracle_N_sse_reduction
24,18163,Vanderburgh County,IN,3,3,0,8.594233100801913e-06,0.00010633355936070532,3.513988663528724e-05
24,18165,Vermillion County,IN,3,3,0,0.00156913669768828,0.02626347962194726,0.009482588904869487
24,18167,Vigo County,IN,3,3,0,2.0073319186925686e-05,0.00023890634868966391,7.970113596678965e-05
24,18169,Wabash County,IN,3,3,0,1.4742181298693855e-05,0.00025701035737044965,9.685154032041552e-05
24,18171,Warren County,IN,3,3,0,0.00015634382861495655,0.0028201996474833003,0.0007299969493406502
24,18173,Warrick County,IN,3,3,0,2.1642357440831108e-05,0.00032205455058739615,7.380767691110567e-05
24,18175,Washington County,IN,3,3,0,5.667096982018402e-05,0.001562982690226758,0.0002708013583817024
24,18177,Wayne County,IN,3,3,0,8.133143529403958e-06,0.0004653582135438806,9.137448214591848e-05
24,18179,Wells County,IN,3,3,0,0.00012027797891181696,0.0031984471944771025,0.0007220210120883513
24,18181,White County,IN,3,3,0,2.3316166662554947e-05,0.0006017936473866389,0.00016546159574762906
24,18183,Whitley County,IN,3,3,0,7.253295982160657e-05,0.0012307027497413024,0.00043683879036802726
24,39017,Butler County,OH,3,3,0,2.576863429375952e-06,0.00011558842831750312,8.957452172744242e-06
24,39023,Clark County,OH,3,3,0,3.5113270124369363e-06,0.00024519389596970836,2.9188134364596983e-05
24,39025,Clermont County,OH,3,3,0,3.8752708306541685e-05,0.000490956113078424,0.0001798978312989283
24,39027,Clinton County,OH,3,3,0,5.807457681275773e-06,0.0002582805158199739,3.9039633386685626e-05
24,39029,Columbiana County,OH,3,3,0,5.163339965600641e-05,0.0016797539507153291,0.00017296003244867582
24,39031,Coshocton County,OH,3,3,0,1.0101570740871006e-05,0.015221872320333915,0.00026429770345866614
24,39033,Crawford County,OH,3,3,0,2.1149243125498328e-05,0.0012520539650118616,9.254126303172451e-05
24,39035,Cuyahoga County,OH,3,3,0,3.248317408149236e-05,0.005191454498948663,0.0002740239723004564
24,39037,Darke County,OH,3,3,0,4.370229352912019e-06,0.00024125330227144784,4.5565977861474264e-05
24,39039,Defiance County,OH,3,3,0,9.349169442657855e-06,0.0027247159656027674,8.205555341478149e-05
24,39045,Fairfield County,OH,3,3,0,8.786241468252937e-06,0.0005615453292267447,4.9840687166267834e-05
24,39049,Franklin County,OH,3,3,0,3.0714897392740197e-06,0.0005728098779042172,2.303056914565941e-05
24,39051,Fulton County,OH,3,3,0,3.55788334248781e-06,0.000665384435514397,6.557459603562017e-05
24,39053,Gallia County,OH,3,3,0,7.015607349194164e-05,0.0011714475222630277,0.0003059012286080714
24,39055,Geauga County,OH,3,0,3,2.0094776515210088e-05,0.0029364071670972738,-5.515226168711094e-05
24,39059,Guernsey County,OH,3,0,3,1.4397521382579552e-05,0.022599104529691716,-0.00013975529151470903
24,39061,Hamilton County,OH,3,3,0,9.749945154499258e-06,0.0004556452600990388,0.00011164568217909868
24,39063,Hancock County,OH,3,3,0,5.334026790269547e-06,0.0005474130497588652,8.720342646607918e-05
24,39065,Hardin County,OH,3,3,0,8.3067991059545e-06,0.00036939400699009806,7.795389264678951e-05
24,39069,Henry County,OH,3,3,0,5.0915788932591954e-05,0.0010278055474682508,0.00025692521455785144
24,39073,Hocking County,OH,3,3,0,9.139871554772534e-06,0.0009701750251018249,4.9266908679660066e-05
24,39075,Holmes County,OH,3,1,2,3.3912493572586614e-05,0.013479741524745998,-4.494163497869525e-05
24,39077,Huron County,OH,3,3,0,1.8688052049702674e-05,0.001308517273390488,0.000130793760369263
24,39081,Jefferson County,OH,3,3,0,6.570514453192742e-06,0.01027011786933147,5.650369748328992e-05
24,39085,Lake County,OH,3,3,0,1.1952397573129636e-05,0.001056811147697909,3.474845312519359e-05
24,39087,Lawrence County,OH,3,3,0,0.00010253037289741504,0.0021398991869699467,0.0006790395416258283
24,39089,Licking County,OH,3,3,0,3.757326877668489e-05,0.007704543208476823,0.00027767708319154273
24,39091,Logan County,OH,3,3,0,5.195274270333874e-05,0.013263522777585858,0.0012394158220000373
24,39093,Lorain County,OH,3,3,0,4.811020771973827e-06,0.0001623664348500681,7.75244620753543e-06
24,39095,Lucas County,OH,3,3,0,3.860365545737797e-06,0.00018052795510515552,1.63750540930466e-05
24,39097,Madison County,OH,3,3,0,6.155920084202911e-05,0.0008897141043277859,0.00020120896032791832
24,39099,Mahoning County,OH,3,3,0,5.6710072384650454e-06,0.00019634925468722364,3.4643441334517224e-05
24,39101,Marion County,OH,3,3,0,7.207142207568252e-05,0.006526703941845902,0.00048646511282871425
24,39103,Medina County,OH,3,3,0,6.994673007841509e-05,0.0032913593136882024,0.0004321292333061889
24,39105,Meigs County,OH,3,3,0,5.028200013510744e-05,0.001759060137000974,0.00034902051273910754
24,39107,Mercer County,OH,3,3,0,2.2237432346832364e-05,0.008231929855964215,0.0004340878379190225
24,39109,Miami County,OH,3,3,0,2.442899363704374e-06,0.0011635454162667433,6.992064064477758e-05
24,39111,Monroe County,OH,3,3,0,5.9805255767602993e-05,0.007587229123913392,0.00048155116378843175
24,39113,Montgomery County,OH,3,3,0,8.77909375356711e-06,0.00024956633664443206,5.6222384526204346e-05
24,39115,Morgan County,OH,3,3,0,0.015148415317332664,0.14335400630647532,0.06384393589730551
24,39117,Morrow County,OH,3,3,0,0.0006047342400552323,0.01466305107886477,0.001236815292695361
24,39119,Muskingum County,OH,3,3,0,2.5432717932130093e-05,0.06123682290359134,0.00012001501424450173
24,39121,Noble County,OH,3,2,1,1.0146322321687367e-05,0.008445365302566748,-1.2566717412137e-06
24,39123,Ottawa County,OH,3,3,0,2.979820423971321e-05,0.0003155288671373244,0.0001224607532160208
24,39125,Paulding County,OH,3,3,0,0.0008645656543323324,0.019324844774592245,0.005732710318697913
24,39127,Perry County,OH,3,3,0,5.627936063105252e-06,0.011076477770957589,0.00011018860515280746
24,39129,Pickaway County,OH,3,3,0,2.2205930715564065e-06,4.0525049746558614e-05,5.548343268359194e-06
24,39131,Pike County,OH,3,3,0,0.00010487225871617684,0.004450243755146358,0.0005316928686301429
24,39133,Portage County,OH,3,3,0,1.7603041749440867e-05,0.002679847822881305,6.676308238996196e-05
24,39135,Preble County,OH,3,3,0,2.5058386197658522e-05,0.004378641113946893,0.00011996026466297008
24,39137,Putnam County,OH,3,3,0,2.138792255224901e-05,0.001766331412086183,0.0002568217230861321
24,39139,Richland County,OH,3,3,0,0.000301160866026895,0.022504593580765897,0.001375499286290009
24,39141,Ross County,OH,3,3,0,9.414587528228066e-06,0.0007115257118531154,0.00012060097802263759
24,39143,Sandusky County,OH,3,3,0,3.709192650700498e-06,9.392868501020321e-05,1.820531054735449e-05
24,39145,Scioto County,OH,3,3,0,1.0864047099934404e-05,0.0003231979390984558,6.396138776585784e-05
24,39147,Seneca County,OH,3,3,0,6.947287978316426e-06,0.0003113883557629568,5.236901003974687e-05
24,39149,Shelby County,OH,3,3,0,0.00038662996295950265,0.015840826768562553,0.0014019836555156757
24,39151,Stark County,OH,3,3,0,7.3449203818479536e-06,0.0004714832081484247,5.7089483006695245e-06
24,39153,Summit County,OH,3,3,0,6.107971975353503e-06,0.0002633256987854469,4.1835577311496326e-05
24,39155,Trumbull County,OH,3,3,0,0.00028759702644717464,0.0024161118142827253,0.0008635032325171145
24,39157,Tuscarawas County,OH,3,3,0,0.00010831857137654089,0.0862400976174862,0.0025699669128950962
24,39159,Union County,OH,3,3,0,1.7818395810487604e-05,0.0014326626975912154,0.00019134417470287627
24,39161,Van Wert County,OH,3,3,0,5.8042087253350694e-05,0.0017341488659084383,0.0002898242327465873
24,39163,Vinton County,OH,3,3,0,3.067781812019106e-05,0.001750408696229839,0.0002544589154492929
24,39165,Warren County,OH,3,3,0,7.897115808289046e-06,0.0001969711621704952,5.6080391639268635e-05
24,39167,Washington County,OH,3,3,0,5.7696599361670325e-05,0.0014434192869674691,0.0002848299918839018
24,39169,Wayne County,OH,3,0,3,4.564211637639482e-06,0.0012018854464743824,-1.81801550195686e-05
24,39171,Williams County,OH,3,3,0,3.5605722007394886e-05,0.0024815690706781143,0.00048647236849737465
24,39173,Wood County,OH,3,3,0,3.274078115213284e-05,0.003092587841464924,0.00042465873874517664
24,39175,Wyandot County,OH,3,3,0,2.325229036096322e-05,0.0018506160049678773,0.0001959032102245073
24,42005,Armstrong County,PA,3,3,0,3.1628313699676325e-05,0.010954553576639887,0.0003425017287456943
24,42007,Beaver County,PA,3,3,0,9.590697713019609e-06,0.004505030652600142,8.656123840140456e-05
24,42009,Bedford County,PA,3,3,0,2.926603139886477e-06,0.002202644121004753,5.5383259274336045e-05
24,42013,Blair County,PA,3,3,0,2.939325321522607e-06,0.00018805481754522545,2.849125473778774e-05
24,42015,Bradford County,PA,3,3,0,4.488295314147437e-05,0.0018767938914041335,0.00023429211135952283
24,42019,Butler County,PA,3,3,0,1.2976911670708517e-05,0.0010194898201452364,4.093960035858018e-05
24,42021,Cambria County,PA,3,3,0,0.00011092060131219852,0.0018493727451303855,0.0006197652555860875
24,42023,Cameron County,PA,3,3,0,0.00046850944732561235,0.019121852574993718,0.004025918198854019
24,42025,Carbon County,PA,3,2,1,1.179541216024352e-05,0.000218215468404174,2.442216397482525e-05
24,42027,Centre County,PA,3,3,0,4.663679289964758e-06,0.0002012970743278651,2.0574522646929323e-05
24,42029,Chester County,PA,3,3,0,0.00029048437526569686,0.015626553054082965,0.0016121871233585373
24,42031,Clarion County,PA,3,3,0,6.389247023032658e-05,0.0021710294682316974,0.0001916487134555968
24,42033,Clearfield County,PA,3,3,0,3.48943916350523e-05,0.0011724780873368266,0.00018160911851368734
24,42035,Clinton County,PA,3,3,0,2.3295608023335337e-05,0.005918020746251529,0.0005813596843661081
24,42039,Crawford County,PA,3,3,0,0.0003832986536933935,0.01572069012559433,0.0028565227504159622
24,42041,Cumberland County,PA,3,3,0,8.226851870423923e-06,0.0012519847426636069,9.570801581949868e-05
24,42043,Dauphin County,PA,3,3,0,1.2021096514284519e-05,0.00046112088287476177,6.119886898160307e-05
24,42045,Delaware County,PA,3,3,0,6.780794473414834e-06,0.0014402806743120933,0.00011335232279667121
24,42047,Elk County,PA,3,3,0,0.0004912122678684045,0.026292694802659906,0.0022318819532889636
24,42049,Erie County,PA,3,3,0,6.380525454631669e-05,0.006594195373604159,0.0006123121324052597
24,42051,Fayette County,PA,3,3,0,1.7163776163221607e-05,0.0015641335845291606,0.00020226052565364431
24,42053,Forest County,PA,3,3,0,0.0008783493987038073,0.01225549035939006,0.0025950252305517417
24,42055,Franklin County,PA,3,3,0,3.218762687275061e-06,0.0002084973982969206,3.0985902589575965e-05
24,42057,Fulton County,PA,3,3,0,9.899120073599751e-06,0.004478714661768485,0.00023181933954351754
24,42059,Greene County,PA,3,3,0,0.00011714786203673989,0.01854753034048783,0.0010604978571675315
24,42061,Huntingdon County,PA,3,3,0,5.867246695254806e-06,0.00013991601130675322,3.17289921079638e-05
24,42063,Indiana County,PA,3,3,0,3.989306432281272e-05,0.004786880040203724,0.00016183089864784916
24,42065,Jefferson County,PA,3,3,0,9.771570138313277e-05,0.0019759846143348604,0.0002740812586543519
24,42067,Juniata County,PA,3,3,0,1.4695503852913648e-05,0.0006224096092307636,0.00011014582793095788
24,42069,Lackawanna County,PA,3,3,0,1.855711262969537e-06,2.506398251880274e-05,5.532255739016008e-06
24,42075,Lebanon County,PA,3,3,0,5.159338906211776e-05,0.005024075228080485,0.0005162474827365946
24,42077,Lehigh County,PA,3,3,0,8.940539343051233e-05,0.0023903341212820834,0.0003894224486056441
24,42079,Luzerne County,PA,3,3,0,6.831393295129105e-06,0.0006275739738757622,3.324146308877426e-05
24,42081,Lycoming County,PA,3,3,0,1.1699808909142317e-05,0.0006637327136153316,0.00013075476089825411
24,42083,McKean County,PA,3,3,0,9.872072201503653e-05,0.002142598915547092,0.0005140031591358495
24,42085,Mercer County,PA,3,3,0,2.890626561986051e-05,0.0007622811649468791,0.0001743358886231619
24,42089,Monroe County,PA,3,3,0,1.5072914243819622e-05,0.0029812106263622513,4.927612497176436e-05
24,42091,Montgomery County,PA,3,3,0,2.8661639350636397e-05,0.0010418413413823858,0.00013244552920535407
24,42095,Northampton County,PA,3,3,0,0.00010630770051615346,0.002005131066748153,0.00046941870890437215
24,42097,Northumberland County,PA,3,3,0,1.823462018885989e-05,0.0008534435725202033,0.00014629501354870397
24,42101,Philadelphia County,PA,3,3,0,2.9326582989004647e-05,0.004144209404200467,0.0004204759622530743
24,42103,Pike County,PA,3,3,0,4.063703924698007e-05,0.0013535258806767322,0.0001209661093473906
24,42109,Snyder County,PA,3,3,0,0.0002469428293578564,0.005363616659514721,0.0014794621528127392
24,42113,Sullivan County,PA,3,3,0,9.307203853872296e-05,0.00327075513886266,0.000699422586149047
24,42115,Susquehanna County,PA,3,3,0,0.0001877616791203439,0.0023914575090887486,0.0007669656794867034
24,42119,Union County,PA,3,3,0,2.2414681150803068e-05,0.0024975304130255066,0.00029190646989619415
24,42121,Venango County,PA,3,3,0,5.123762352114543e-05,0.0017502610985096693,0.00016761995047572824
24,42125,Washington County,PA,3,3,0,2.987994390642931e-05,0.005000527102658178,0.00012321719775347368
24,42127,Wayne County,PA,3,3,0,4.2000120204736326e-05,0.0009772418038047012,0.00019894854223969453
24,42129,Westmoreland County,PA,3,2,1,1.6860538210785355e-05,0.0005476140809874429,1.740831520125658e-05
24,42131,Wyoming County,PA,3,3,0,3.325761375946797e-05,0.0010732839227117642,0.00020359439991578273
24,42133,York County,PA,3,3,0,1.537355883905812e-05,0.0005915461517915357,0.00010212234127244342
24,54007,Braxton County,WV,3,3,0,0.0010277327466453577,0.08496729890881177,0.00784595804326448
24,54009,Brooke County,WV,3,3,0,2.3543130220322276e-05,0.004258263212364306,0.00041297827091940756
24,54013,Calhoun County,WV,3,3,0,0.0025831039918163662,0.22627852968903708,0.017583667917250686
24,54015,Clay County,WV,3,3,0,0.0031711353033583114,0.2815356194641661,0.024276227965897314
24,54019,Fayette County,WV,3,3,0,7.045948090414468e-05,0.005609681073740928,0.0005939174419161644
24,54023,Grant County,WV,3,3,0,9.19727422431197e-06,0.0001952169809394902,4.1753205696464444e-05
24,54025,Greenbrier County,WV,3,3,0,3.881165277217781e-06,0.00031627459268905025,2.8003073824625218e-05
24,54027,Hampshire County,WV,3,3,0,2.395659530055042e-06,0.00018439168286216073,1.2317150137836616e-05
24,54029,Hancock County,WV,3,3,0,7.70253662705393e-06,0.002077435358839724,0.00013096498931919375
24,54031,Hardy County,WV,3,3,0,7.633761430592454e-06,0.0015833947061935985,0.00010789310632625372
24,54033,Harrison County,WV,3,3,0,2.8878077886722998e-05,0.001965427301608997,0.00021272955211733283
24,54035,Jackson County,WV,3,3,0,3.796030816825409e-05,0.0015441222702210578,0.00022004419885692143
24,54037,Jefferson County,WV,3,3,0,4.6296939783386e-05,0.0018799139141741927,0.00033305411473236266
24,54039,Kanawha County,WV,3,3,0,2.695524045625911e-05,0.0014331654343297357,0.00015485576559227604
24,54041,Lewis County,WV,3,3,0,0.001803155150216094,0.030795694569981224,0.011089871185943493
24,54043,Lincoln County,WV,3,3,0,0.00033798491362663636,0.0094888421342905,0.0017197621578236022
24,54045,Logan County,WV,3,3,0,0.0002062155709659405,0.011743626147184383,0.0017475500035951826
24,54047,McDowell County,WV,3,3,0,7.675847643853532e-05,0.004581003464985756,0.0004500712625258336
24,54053,Mason County,WV,3,3,0,1.209078652440773e-05,0.00045531283232640277,0.00010786341455904583
24,54055,Mercer County,WV,3,3,0,5.3176262641199146e-06,0.0003205596200512005,4.170266893050969e-05
24,54057,Mineral County,WV,3,3,0,7.475829275791712e-06,0.0002813553480335885,3.436020778728099e-05
24,54059,Mingo County,WV,3,3,0,0.0007714610421455022,0.02209723265201872,0.005185668829969407
24,54063,Monroe County,WV,3,3,0,1.842774254392093e-05,0.00035739108300248426,4.538692577469079e-05
24,54067,Nicholas County,WV,3,3,0,0.0002698941837046757,0.0034563775279080767,0.0012197707383291045
24,54069,Ohio County,WV,3,3,0,0.00020540235267112184,0.009114398823737468,0.0007746972246882993
24,54071,Pendleton County,WV,3,3,0,1.914041830284313e-05,0.013312302135243188,0.0007352392500597301
24,54073,Pleasants County,WV,3,3,0,9.824273520076569e-05,0.002711021278637779,0.0005072868340415627
24,54075,Pocahontas County,WV,3,3,0,5.375373189451871e-05,0.014291203951606608,0.0010787322044455484
24,54077,Preston County,WV,3,3,0,3.835114153243977e-06,8.5598696728031e-05,2.0189224761320147e-05
24,54079,Putnam County,WV,3,3,0,7.801935327236888e-06,0.0002480562676132454,5.0635332310147036e-05
24,54081,Raleigh County,WV,3,3,0,1.0448422776306453e-05,0.0004384883741843782,7.072378639956026e-05
24,54083,Randolph County,WV,3,3,0,6.84731760360138e-05,0.0051550786956484716,0.0008307910139292392
24,54085,Ritchie County,WV,3,3,0,7.313124870157728e-05,0.015781227032418497,0.0005704961642768186
24,54087,Roane County,WV,3,3,0,0.0003174719620661505,0.023349292308286196,0.001985950160149107
24,54089,Summers County,WV,3,3,0,3.6910441388009425e-05,0.0008582288334604715,0.00025182018427500106
24,54091,Taylor County,WV,3,3,0,1.9713342408100282e-05,0.004213214400073031,0.0003559225061322605
24,54093,Tucker County,WV,3,3,0,5.62111364930643e-05,0.0019626338157442565,0.0004439392139037211
24,54095,Tyler County,WV,3,3,0,0.00016766719568879563,0.019377802326270174,0.0021464518798947267
24,54097,Upshur County,WV,3,3,0,1.6821709697071364e-05,0.0013255723859028068,0.0001423502429919505
24,54099,Wayne County,WV,3,3,0,0.0001239076848417238,0.010790195447714207,0.0017612187136644055
24,54101,Webster County,WV,3,3,0,0.00021987970278295352,0.005320139282330014,0.0011741033686148373
24,54103,Wetzel County,WV,3,3,0,0.00012346304617162458,0.015100083741637038,0.0014523144509293042
24,54105,Wirt County,WV,3,3,0,7.132750757791056e-05,0.0038138578974486435,0.000252288045865116
24,54107,Wood County,WV,3,3,0,8.511423196016759e-06,0.00017973543140879845,4.808559737468264e-05
24,54109,Wyoming County,WV,3,3,0,0.00017288685320349478,0.017059836653978103,0.0028042131303976634
48,18009,Blackford County,IN,3,3,0,1.0787337514565713e-05,0.0006337252143941724,8.735315365870065e-05
48,18013,Brown County,IN,3,3,0,0.0001412714819245435,0.029499304082169654,0.0021442054795039064
48,18023,Clinton County,IN,3,3,0,2.4374258572859654e-06,0.00035031087939063637,4.034708650715092e-05
48,18025,Crawford County,IN,3,3,0,8.542699110895235e-06,0.0001842721674414034,4.6121711934705864e-05
48,18027,Daviess County,IN,3,2,1,7.222564471462126e-07,5.32234906293831e-05,1.4617407775331013e-06
48,18029,Dearborn County,IN,3,3,0,3.2176795340527695e-06,6.23868174578271e-05,1.7004996270530556e-05
48,18033,DeKalb County,IN,3,3,0,5.645063154602661e-05,0.0014815052796369424,0.000362877885701056
48,18035,Delaware County,IN,3,3,0,5.1845026696281295e-06,9.703826490195565e-05,4.146981165049083e-05
48,18037,Dubois County,IN,3,3,0,2.9141860568015924e-05,0.0002810318934876523,0.00010106471802476617
48,18039,Elkhart County,IN,3,3,0,2.5700313480412143e-06,8.906372718499763e-05,2.2571551781410085e-05
48,18041,Fayette County,IN,3,3,0,1.7580154842057864e-05,0.0012066228100955317,6.692569695385738e-05
48,18043,Floyd County,IN,3,3,0,5.60109813856581e-06,0.00026623051742754336,5.505830771351628e-05
48,18045,Fountain County,IN,3,3,0,3.864533655976015e-06,0.00022735873406101205,4.061771006442138e-05
48,18047,Franklin County,IN,3,3,0,6.923565282456678e-06,0.00020375745835113,3.984162125294944e-05
48,18051,Gibson County,IN,3,3,0,6.951333190071933e-07,9.675632925886127e-05,1.251551593492848e-05
48,18059,Hancock County,IN,3,3,0,4.79561983805104e-07,6.803750685410064e-05,3.2789700054047634e-06
48,18061,Harrison County,IN,3,3,0,3.193627491876007e-05,0.0010830507890951012,0.0002763030744772411
48,18065,Henry County,IN,3,3,0,2.4388041335324213e-05,0.0006151733782060882,0.000154992957831613
48,18067,Howard County,IN,3,3,0,2.1502579006196513e-05,0.00038605885083638274,0.0001475492363778306
48,18069,Huntington County,IN,3,3,0,2.92191371956885e-06,0.00010187818371908961,2.730164670610334e-05
48,18071,Jackson County,IN,3,3,0,5.721654485917703e-06,0.0005424292482120499,8.898464148070276e-05
48,18073,Jasper County,IN,3,3,0,1.3565666235850547e-05,0.001315461385987586,0.00022366139794932678
48,18077,Jefferson County,IN,3,0,3,2.3109427199395982e-06,6.290624549936624e-05,-8.964081633285383e-06
48,18083,Knox County,IN,3,0,3,4.226535804073314e-06,0.0001592200289301985,-1.6184242510394944e-05
48,18085,Kosciusko County,IN,3,3,0,5.0775737621513375e-06,0.00026273501275353325,4.977646608682331e-05
48,18087,LaGrange County,IN,3,3,0,4.384066132046847e-06,0.0018761285465078513,0.00012602953790325113
48,18089,Lake County,IN,3,3,0,2.955386268786701e-06,0.00024949689616033424,4.1406988419575554e-05
48,18091,LaPorte County,IN,3,3,0,1.1524577472557828e-05,0.0002447198014774315,4.8523560937854274e-05
48,18093,Lawrence County,IN,3,3,0,0.00011347093802566274,0.0022824944018864954,0.0007629520304490773
48,18095,Madison County,IN,3,3,0,1.1237544079524219e-06,0.00013825254060899174,1.8147923417111287e-05
48,18097,Marion County,IN,3,3,0,8.338342285214459e-07,1.935320531029012e-05,6.217652014322479e-06
48,18099,Marshall County,IN,3,3,0,0.0006143172866355193,0.009311672641794453,0.003593249323141968
48,18101,Martin County,IN,3,3,0,2.1342891941688924e-05,0.0002926549700128903,8.933697284668606e-05
48,18103,Miami County,IN,3,3,0,5.332070803491325e-06,0.0008329332274332216,9.935535738834545e-05
48,18105,Monroe County,IN,3,3,0,1.2954262963328518e-05,0.00039862352648152794,7.377949899088781e-05
48,18107,Montgomery County,IN,3,2,1,2.7627323078839727e-06,4.657393766691891e-05,1.1105949858042851e-05
48,18109,Morgan County,IN,3,3,0,5.535634308101952e-06,0.00028508541346869155,3.335429097224389e-05
48,18111,Newton County,IN,3,3,0,1.0680962613621268e-05,0.001521177618582209,0.0001528564255901842
48,18113,Noble County,IN,3,3,0,2.1671985096752057e-06,0.00012689530362987637,2.7806450186562725e-05
48,18117,Orange County,IN,3,3,0,3.387244731320316e-05,0.0020923274820513656,0.00025640959800572684
48,18121,Parke County,IN,3,0,3,6.640430682248836e-06,0.001653069674009808,-7.306546287483169e-05
48,18123,Perry County,IN,3,3,0,2.5603913008920873e-06,0.0006989173813865317,5.853460840898855e-05
48,18125,Pike County,IN,3,3,0,3.0806211899691894e-06,0.00034677995577517013,3.820877343697057e-05
48,18127,Porter County,IN,3,3,0,3.4292226100377686e-06,0.00020202170646908837,3.807330840885164e-05
48,18129,Posey County,IN,3,3,0,1.9098582143233234e-06,0.00010182626187550084,1.2508618271934385e-05
48,18131,Pulaski County,IN,3,3,0,2.3511393857568117e-05,0.02442934675599469,0.0010977661054961095
48,18133,Putnam County,IN,3,3,0,5.540695837533045e-06,0.0001191461329111872,3.294615079146207e-05
48,18135,Randolph County,IN,3,3,0,4.3754219782941106e-06,0.00010848022033021066,2.954867080189161e-05
48,18137,Ripley County,IN,3,3,0,1.1248927367793424e-05,0.0006190880711282196,0.00012897383119112187
48,18139,Rush County,IN,3,1,2,4.524341597062671e-06,0.00012402515673355264,-4.3557344349360695e-06
48,18141,St. Joseph County,IN,3,3,0,3.6009842588692923e-06,0.00011217243830135713,2.5195817226686925e-05
48,18143,Scott County,IN,3,1,2,8.123709021578262e-06,0.0005371760550128479,-1.0904053780220848e-05
48,18145,Shelby County,IN,3,3,0,1.2626819824947291e-05,0.00021413634388354726,4.980049067269918e-05
48,18147,Spencer County,IN,3,3,0,1.9033105138688224e-06,0.00032783126944423797,4.0253766210786654e-05
48,18149,Starke County,IN,3,3,0,2.010105141418015e-05,0.0008201762808914154,0.0001019763776058523
48,18151,Steuben County,IN,3,3,0,4.883088267413219e-05,0.007230176126907288,0.0008151868630036323
48,18153,Sullivan County,IN,3,3,0,2.1176785211217843e-06,0.00022405192843033537,2.9201661312708052e-05
48,18155,Switzerland County,IN,3,3,0,6.7426161941247185e-06,0.00023781354018244917,5.284553324076376e-05
48,18157,Tippecanoe County,IN,3,3,0,8.785764270055665e-07,3.319772762545874e-05,7.677129764575334e-06
48,18159,Tipton County,IN,3,3,0,0.0002636335810174257,0.0024450078379650384,0.0007335626627222772
48,18161,Union County,IN,3,3,0,1.3430944584316628e-05,0.0008458351288587631,0.0001381148509764048
48,18163,Vanderburgh County,IN,3,3,0,1.4261187476215366e-06,3.18008908591071e-05,5.0874299983909535e-06
48,18165,Vermillion County,IN,3,3,0,0.0004405244623028669,0.012941649983158733,0.004046165828008077
48,18167,Vigo County,IN,3,3,0,2.314026937045721e-06,8.300126999589794e-05,2.008117286139901e-05
48,18169,Wabash County,IN,3,3,0,7.742309768740608e-07,6.272751466924868e-05,9.625722516653235e-06
48,18171,Warren County,IN,3,3,0,0.00010537223181363794,0.002061682610399377,0.0002496996634299406
48,18173,Warrick County,IN,3,3,0,1.9174612728466323e-06,6.965286063617739e-05,1.2288383089319408e-05
48,18175,Washington County,IN,3,3,0,4.384120761226351e-06,0.00046079667706291254,5.193788958575671e-05
48,18177,Wayne County,IN,3,3,0,3.1531004938585606e-06,7.976890988028518e-05,1.2145012919078974e-05
48,18179,Wells County,IN,3,3,0,0.00012439060488520217,0.0027386812854273174,0.0007234993617028359
48,18181,White County,IN,3,3,0,2.056757741645184e-06,0.00012647779834694124,1.5237211585705542e-05
48,18183,Whitley County,IN,3,3,0,2.372665881350619e-05,0.0005045243566550475,0.00017930913708082935
48,39017,Butler County,OH,3,2,1,2.5307881197397657e-06,8.55193347937299e-05,4.082826539617228e-06
48,39023,Clark County,OH,3,0,3,1.4536491616535076e-06,0.0001247978067854229,-1.0208705827333697e-05
48,39025,Clermont County,OH,3,3,0,4.02950449084074e-06,0.00015963592067972355,3.0370672989080935e-05
48,39027,Clinton County,OH,3,3,0,2.195870453885309e-06,0.00019349909593343036,2.777285242108556e-05
48,39029,Columbiana County,OH,3,3,0,5.2789436578988895e-05,0.0005988323073923561,0.0001668049106067316
48,39031,Coshocton County,OH,3,3,0,9.11986721410229e-06,0.0028301530725369267,9.626413012373711e-05
48,39033,Crawford County,OH,3,3,0,1.5086446302074039e-05,0.0003613410061822726,0.00010959775956745951
48,39035,Cuyahoga County,OH,3,3,0,3.506840126772225e-05,0.003043729811605859,0.000284134269846495
48,39037,Darke County,OH,3,3,0,3.6155898963171435e-06,0.00021445753055356694,4.57394955588984e-05
48,39039,Defiance County,OH,3,3,0,2.4184137784890982e-06,4.7633140127383705e-05,9.015908414881403e-06
48,39045,Fairfield County,OH,3,3,0,8.346365602010694e-06,0.000152989729587303,4.6317408368662945e-05
48,39049,Franklin County,OH,3,3,0,1.8483304638887404e-06,0.0002835890777274604,1.0397862310818998e-05
48,39051,Fulton County,OH,3,3,0,1.4719039933648116e-06,8.761431610951921e-05,1.629455348656426e-05
48,39053,Gallia County,OH,3,3,0,6.523073734603065e-05,0.0010382675479857744,0.0002569085630412307
48,39055,Geauga County,OH,3,0,3,8.182401667434147e-06,0.0010185443508207576,-7.821699213590682e-05
48,39059,Guernsey County,OH,3,2,1,1.9719853320617528e-05,0.0019321280280071584,-3.2284443922146584e-06
48,39061,Hamilton County,OH,3,3,0,2.4225520891036028e-06,0.00010384387768170253,2.102640891616288e-05
48,39063,Hancock County,OH,3,3,0,3.4924460367514986e-06,0.00025559459750180605,4.6732720616500925e-05
48,39065,Hardin County,OH,3,3,0,7.132970833856148e-06,0.0004210800129834426,8.543563388071725e-05
