split_seed,horizon,fipsCode,countyName,stateAbbr,fold,N_sse,N_weighted_sse,N_signed_allocation,OSI_sse,oracle_N_sse_reduction
42,1,42063,Indiana County,PA,2,0.0012701391811591977,0.00015559204969200168,0.0002335379708743142,0.008945015871595921,0.0003263584705241276
42,1,42065,Jefferson County,PA,0,0.0015779055207481392,0.0001932934262916471,0.0008290675407681183,0.014179426341433397,0.001465817159645334
42,1,42067,Juniata County,PA,4,0.00017917722560204858,2.194921013625095e-05,7.807856861352777e-05,0.0006312585749367996,0.00014133137028008488
42,1,42069,Lackawanna County,PA,2,0.0005253301381262094,6.435294192046064e-05,0.00019610052037669136,0.0007126664513017262,0.0003304309355296856
42,1,42075,Lebanon County,PA,1,0.00046987529203674133,5.755972327450079e-05,0.0003321030999170677,0.005444721643880035,0.0006012528622452907
42,1,42077,Lehigh County,PA,4,0.0007093689815242812,8.689770023672444e-05,0.00023122143673563433,0.0017546415671068237,0.000378833479674996
42,1,42079,Luzerne County,PA,1,5.567603596389021e-05,6.82031440557655e-06,1.3231646141178642e-05,0.00016368224851671622,2.215483729173885e-05
42,1,42081,Lycoming County,PA,0,0.00027178732684669023,3.329394753871955e-05,0.00014134656320637657,0.0009101696095047511,0.00025089267383892315
42,1,42083,McKean County,PA,2,0.0016225345245156639,0.00019876047925316878,0.0006768448236277253,0.004086439457486433,0.00114846941429271
42,1,42085,Mercer County,PA,4,0.0003954489155075368,4.844249214967326e-05,0.00025168783921201006,0.0034518264037527147,0.0004559807677838306
42,1,42089,Monroe County,PA,1,0.00017833675635056158,2.184625265294379e-05,0.00010009267717960074,0.0036403407034177795,0.0001817554897308721
42,1,42091,Montgomery County,PA,1,0.00024047049267534332,2.9457635352729557e-05,8.60343726707422e-05,0.0015312461264325933,0.00014568430038105373
42,1,42095,Northampton County,PA,0,0.0007161181651377793,8.772447522937797e-05,0.00023910449653513066,0.0016263257080530063,0.00038808238752605263
42,1,42097,Northumberland County,PA,3,0.00015128269830429517,1.8532130542276155e-05,0.00010843983257355174,0.0010444365854417434,0.00020301813994044732
42,1,42101,Philadelphia County,PA,0,0.0002703949072024479,3.312337613229986e-05,0.0001750030683585357,0.002564267422992496,0.000329031196171995
42,1,42103,Pike County,PA,0,0.0004202902348055832,5.148555376368394e-05,0.00011087979434556042,0.0012304522700164041,0.00017349404384701744
