fipsCode,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,slope_mean_deg,slope_std_deg,terrain_ruggedness
42013,460.37973851224405,136.77218562223698,216.4388885498047,899.82177734375,9.678568947746024,8.200131586770361,3.5835427920186764
42015,419.27695564988926,102.19324538805219,190.8000030517578,742.647216796875,7.7143513802465495,6.120747748572145,2.8309172949115897
42017,101.15930751866121,55.501377650991415,-52.400001525878906,299.07598876953125,3.2876796011720963,4.103362115339641,1.2520322214807047
42019,381.4083620907691,36.200096153218745,227.80441284179688,484.4583435058594,6.56278960161151,4.626466959980598,2.4593378477627774
42021,590.697049532275,90.13402464672623,335.90789794921875,871.8472900390625,7.2473899247736835,6.113991097577273,2.682029160265866
42023,515.5158313373568,101.73918019281933,225.9837188720703,721.212158203125,15.193221477221323,10.435796888650192,5.880464427348635
42025,382.20857032607285,121.47978612119819,113.87443542480469,667.5169067382812,7.201165262771411,7.605587051032739,2.802622805155061
42027,451.8380195902915,117.05854762620955,175.28395080566406,801.198486328125,8.682857878447173,7.845699583813724,3.3208049328210105
42029,134.94768348481622,44.34225266237211,5.5,327.4887390136719,4.833872658899563,4.313795736915014,1.8581403368321945
42031,429.3694076257792,47.55930978666906,250.5213165283203,581.6197509765625,6.951486525104236,5.911393046880284,2.5378247916867833
42033,501.33371607323164,75.88176063790131,238.39541625976562,730.187255859375,7.615110674032301,6.37861978135458,2.856053407993915
42035,443.2376560671961,126.88272321885688,159.60000610351562,722.2222900390625,11.795825041875583,9.941820519964171,4.547690853252281
42037,297.8392924214077,91.47319309490962,134.3742218017578,734.0110473632812,8.470187247701679,7.177920472226595,3.2727655613006608
42039,397.356080108174,57.30242655680119,259.5867004394531,582.1404418945312,2.937285616259251,3.2645291590324668,1.0687766331217419
42041,213.48622318189314,99.45673818394076,30.070520401000977,692.5923461914062,5.167267362333105,6.318126174765577,1.9455025025749706
42043,203.29045150524692,95.72844483532651,21.53173828125,539.5221557617188,6.74777724269476,6.6437787618599495,2.701901155728773
42045,70.63565910937713,40.46932644214168,-59.2166633605957,151.24935913085938,4.318075872993492,4.649383495337646,1.631272434247278
42047,542.2870023453778,69.9325495444119,269.3223571777344,723.8648681640625,8.148123007452108,7.320291371965967,3.0369440546087048
42049,361.7494091785579,92.42249573157778,174.12960815429688,581.3519287109375,3.1450618821710052,4.328096602638766,1.119116278629484
42051,462.03655706169644,148.8889269473713,225.22946166992188,913.312744140625,9.228888414426438,6.918469643230543,3.4629322027680556
42053,482.79326988834947,52.48286068310883,314.4644470214844,596.0154418945312,7.0948269258009375,6.324667413267235,2.6041505001389726
42055,271.9239764948247,111.62608665771765,123.10147094726562,748.7958374023438,6.395657547234783,7.149364649612949,2.3499776309800953
42057,339.9564501573002,113.5356808190325,128.4667510986328,747.3231201171875,9.576712429424939,7.097748527524336,3.522754331826328
42059,364.01193517014656,44.138162766811696,232.60000610351562,511.716552734375,13.180286990848005,6.271018271591906,5.004882072945441
42061,347.353362493605,106.30836264891869,158.772705078125,737.3460693359375,10.194415863873344,7.856375368842579,3.7751248691273487
42063,436.42738053139124,72.80105505985136,248.81619262695312,656.207275390625,7.991441415869716,5.917759904008175,2.9746679269927543
42065,479.8658005962063,48.153011014910504,331.8222961425781,660.939208984375,7.196459310958572,5.558638819600123,2.674309388905565
42067,261.8992272156864,109.08031421171039,117.3521728515625,678.1981201171875,9.57889107555782,8.127960962042463,3.662560125915759
42069,445.6070659286998,108.64539351160485,164.0971221923828,703.7897338867188,6.37085623156234,5.679746129915805,2.2991345499106712
42071,140.31839328340834,43.005912040239586,32.693485260009766,359.25213623046875,4.140061923539542,4.3671953153522685,1.5678828466618406
42073,335.230858197575,40.70919078761768,223.7139434814453,442.9215087890625,4.781674370067373,4.719009270888242,1.7909254281760876
