domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t06h,F2_minus_F0,p_bin,0<p<0.01,87,,12006,0.007339756380890704,0.0020305858399056378,0.6467875169122945,-0.0002579833116675859,0.007337211384863551,0.0020238396151523266,0.6463390588994928,-0.0002544655929625018,-2.544996027152406e-06,-0.03467412125255365,0.00044845801280168907,4987
OSI,v18_rule,osi_target_t06h,F2_minus_F0,p_bin,p=0,53,,7314,0.009602136485732615,0.0024628516838512,0.6743582975129225,-0.00046179231088720914,0.009563717137443906,0.00245748545119918,0.6689727096375698,-0.0004457252736255607,-3.8419348288708244e-05,-0.4001124993983751,0.005385587875352704,2634
OSI,v18_rule,osi_target_t06h,F2_minus_F1,p_bin,0.01<=p<0.1,61,,8418,0.008173535810505795,0.003263016763028642,0.5623786966008344,0.0007313391811982022,0.008076528453883456,0.0031980472774093107,0.5491087652912633,0.0006803392902192785,-9.700735662233895e-05,-1.1868469028746609,0.013269931309571104,5302
OSI,v18_rule,osi_target_t06h,F2_minus_F1,p_bin,0.1<=p<0.5,36,,4968,0.017028461872800525,0.006849691962215577,1.4405635763269964,-0.00021787046005172604,0.01699787797941016,0.006770186878863224,1.4353935876288904,-0.0002566219496173703,-3.058389339036585e-05,-0.17960455629417726,0.005169988698106032,3325
OSI,v18_rule,osi_target_t06h,F2_minus_F1,p_bin,0.5<=p<=1,2,,276,0.013725850665217667,0.007606992547756762,0.051998117509544334,-0.003267875922161442,0.013619506827442224,0.007139808510136267,0.051195506677477715,-0.0037558946853371088,-0.00010634383777544283,-0.774770470473829,0.0008026108320666192,248
OSI,v18_rule,osi_target_t06h,F2_minus_F1,p_bin,0<p<0.01,87,,12006,0.007366962586084072,0.0020341379670378266,0.6515912857636189,-0.00025657878819389127,0.007337211384863551,0.0020238396151523266,0.6463390588994928,-0.0002544655929625018,-2.9751201220520884e-05,-0.4038462374808316,0.005252226864126075,4997
OSI,v18_rule,osi_target_t06h,F2_minus_F1,p_bin,p=0,53,,7314,0.009600589508688251,0.002470395983015642,0.6741410265394456,-0.00044541598218776694,0.009563717137443906,0.00245748545119918,0.6689727096375698,-0.0004457252736255607,-3.687237124434459e-05,-0.384063616207897,0.005168316901875802,2658
OSI,v18_rule,osi_target_t24h,F1_minus_F0,p_bin,0.01<=p<0.1,61,,7320,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F1_minus_F0,p_bin,0.1<=p<0.5,36,,4320,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F1_minus_F0,p_bin,0.5<=p<=1,2,,240,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F1_minus_F0,p_bin,0<p<0.01,87,,10440,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F1_minus_F0,p_bin,p=0,53,,6360,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F0,p_bin,0.01<=p<0.1,61,,7320,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F0,p_bin,0.1<=p<0.5,36,,4320,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F0,p_bin,0.5<=p<=1,2,,240,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.009646745543794664,0.006056045810664364,0.02233432790081333,-0.0014296926607500137,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F0,p_bin,0<p<0.01,87,,10440,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0078336335033114,0.002174739712007867,0.6406590967422777,-0.0003451025554194707,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F0,p_bin,p=0,53,,6360,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.009603341535010398,0.002795963442510359,0.5865457125380354,-0.00028648811641231734,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F1,p_bin,0.01<=p<0.1,61,,7320,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.007652013674810919,0.0026709608124090693,0.42861025320589097,0.00044882387333600724,0.0,0.0,0.0,0
OSI,v18_rule,osi_target_t24h,F2_minus_F1,p_bin,0.1<=p<0.5,36,,4320,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.009506621626248515,0.004450722330511201,0.3904236924969138,2.3701842123059913e-05,0.0,0.0,0.0,0
