candidate,kind,outer_fold,feature,group,gain,gain_fraction,split_count
F2,b,2,gust_at_t6h,original_163,0.0710130359584582,0.0016408596406311854,52
F2,b,2,wind_speed_at_t6h,original_163,0.11140969989355654,0.002574283406741119,38
F2,b,2,t2m_at_t6h,original_163,0.07386463037983049,0.0017067498836594657,49
F2,b,2,tp_at_t6h,original_163,0.0005938180111115798,1.3721030162446067e-05,2
F2,b,2,gust_at_t24h,original_163,0.16874590871157125,0.0038991200332348565,39
F2,b,2,wind_speed_at_t24h,original_163,0.15076030991622247,0.003483536573415778,57
F2,b,2,t2m_at_t24h,original_163,0.9748787785647437,0.022525994286323493,118
F2,b,2,tp_at_t24h,original_163,0.02057151901681209,0.0004753349134504001,18
F2,b,2,gust_at_t48h,original_163,0.18764720710896654,0.004335862066260397,77
F2,b,2,wind_speed_at_t48h,original_163,0.958981258168933,0.02215865891963312,107
F2,b,2,t2m_at_t48h,original_163,3.503134864178719,0.08094503405940102,159
F2,b,2,tp_at_t48h,original_163,0.19548137750825845,0.004516881985385464,15
F2,b,2,hour_of_day,original_163,0.04051646041625645,0.0009361918383148314,26
F2,b,2,hour_sin,original_163,0.7292047666123835,0.016849338366410567,22
F2,b,2,hour_cos,original_163,0.02125242025067564,0.0004910681283288101,13
F2,b,2,days_since_onset,original_163,0.015449398299097084,0.00035698085286557966,5
F2,b,2,hours_since_obs,original_163,0.27408655791077763,0.0063331691828864825,108
F2,b,2,storm_phase,original_163,0.0003986670053564012,9.21178189766861e-06,1
F2,b,2,log_customers,original_163,0.5624975218961481,0.012997324634513276,129
F2,b,2,rural_urban_code,original_163,0.030987067133537494,0.0007160013250341068,15
F2,b,2,is_metro,original_163,0.0,0.0,0
F2,b,2,pop_density,original_163,0.4712386686296668,0.010888655892863497,162
F2,b,2,n_utilities,original_163,0.008116383032756858,0.00018754085312090095,15
F2,b,2,pct_forest,original_163,0.35379234750871547,0.008174887559106949,109
F2,b,2,pct_developed,original_163,0.8355316279776162,0.019306175384775182,102
F2,b,2,pct_agriculture,original_163,0.06087577724974835,0.001406623511204335,31
F2,b,2,pct_water,original_163,0.12443443609663518,0.0028752389098687684,58
F2,b,2,pct_wetland,original_163,0.29237803880823776,0.006755820494253825,103
F2,b,2,pct_unmapped,original_163,0.5416689493358717,0.012516050124490797,110
F2,b,2,pct_forest_classified,original_163,0.21480530228291173,0.004963389416498118,59
F2,b,2,tree_canopy_pct,original_163,0.05103409803996328,0.0011792171766713034,25
F2,b,2,tree_canopy_std,original_163,0.22080356416699942,0.005101987995008315,54
F2,b,2,forest_x_customers,original_163,0.3543546912696911,0.00818788133087141,64
F2,b,2,window_len_next_1h,original_163,0.0,0.0,0
F2,b,2,is_full_next_1h,original_163,0.0,0.0,0
F2,b,2,tp_rate_next_1h,original_163,0.012743371247779578,0.0002944541559706521,7
F2,b,2,gust_gt30_frac_next_1h,original_163,0.0,0.0,0
F2,b,2,has_weather_at_t1h,original_163,0.0,0.0,0
F2,b,2,window_len_next_6h,original_163,0.0,0.0,0
F2,b,2,is_full_next_6h,original_163,0.0,0.0,0
F2,b,2,tp_rate_next_6h,original_163,0.0032840799540281296,7.588345126270917e-05,6
F2,b,2,gust_gt30_frac_next_6h,original_163,0.0070002778666093946,0.00016175161742475826,7
F2,b,2,has_weather_at_t6h,original_163,0.0,0.0,0
F2,b,2,window_len_next_24h,original_163,0.0,0.0,0
F2,b,2,is_full_next_24h,original_163,0.0,0.0,0
F2,b,2,tp_rate_next_24h,original_163,0.023229665341204964,0.0005367552564017972,20
F2,b,2,gust_gt30_frac_next_24h,original_163,0.002152145025320351,4.972844584336816e-05,2
F2,b,2,has_weather_at_t24h,original_163,0.0,0.0,0
F2,b,2,window_len_next_48h,original_163,0.0,0.0,0
F2,b,2,is_full_next_48h,original_163,0.0,0.0,0
F2,b,2,tp_rate_next_48h,original_163,0.5342300427073496,0.012344163350570777,25
F2,b,2,gust_gt30_frac_next_48h,original_163,0.011131986175314523,0.00025722075656395434,6
F2,b,2,has_weather_at_t48h,original_163,0.0,0.0,0
F2,b,2,nbr8_mean_last_P_t,neighbor,0.13671630048338557,0.0031590292775375067,37
F2,b,2,nbr8_max_last_P_t,neighbor,0.13346068005193956,0.003083803425001093,29
F2,b,2,nbr8_mean_last_N_t,neighbor,1.9217154802609002,0.04440403553765692,141
F2,b,2,nbr8_max_last_N_t,neighbor,0.49287465210363735,0.01138858680820374,29
F2,b,2,nbr8_mean_last_D_t,neighbor,0.09232207034074236,0.0021332359209407124,44
F2,b,2,nbr8_max_last_D_t,neighbor,0.07175030605867505,0.0016578953402793125,25
F2,b,2,nbr8_mean_last_R_t,neighbor,0.1821589820610825,0.004209048631822217,61
F2,b,2,nbr8_max_last_R_t,neighbor,0.1764470208727289,0.0040770654479416685,41
F2,b,2,nbr8_mean_osi_trend_last6h,neighbor,0.46455159834295046,0.010734141392822185,54
F2,b,2,nbr8_max_osi_trend_last6h,neighbor,0.2426504386094166,0.005606791853379752,36
F2,b,2,nbr8_mean_gust_t,neighbor,0.7427481529739453,0.017162278036968542,101
F2,b,2,nbr8_max_gust_t,neighbor,0.056604567464091815,0.0013079309872281364,68
F2,b,2,nbr8_mean_gust_at_t1h,neighbor,0.09143039127229713,0.002112632377153861,41
F2,b,2,nbr8_max_gust_at_t1h,neighbor,0.03842732218618039,0.000887919256257689,37
F2,b,2,nbr8_mean_gust_max_next_6h,neighbor,0.20832671559037408,0.004813692233598713,71
F2,b,2,nbr8_max_gust_max_next_6h,neighbor,0.09951627076952718,0.002299468401651862,72
F2,b,2,nbr8_mean_gust_mean_next_6h,neighbor,0.14550485273503,0.0033621015796108564,47
F2,b,2,nbr8_max_gust_mean_next_6h,neighbor,0.029604461902636103,0.0006840542171307242,28
F2,b,2,self_minus_nbr8_mean_last_P_t,neighbor,0.08603185958781978,0.001987891438533668,52
F2,b,2,self_minus_nbr8_mean_gust_at_t1h,neighbor,0.02869312188704498,0.000662996378519931,33
F2,a,3,last_osi,original_163,6.941363748162985,0.0006311833219647758,25
F2,a,3,last_P_t,original_163,1.7942188046872616,0.00016314963839402356,12
F2,a,3,last_N_t,original_163,13.258510883897543,0.0012056061672635014,35
F2,a,3,last_D_t,original_163,4.573387920856476,0.0004158615345988335,16
F2,a,3,last_R_t,original_163,16.095332872122526,0.0014635604816191539,38
F2,a,3,last_outage_pct,original_163,1.2778789848089218,0.0001161984779884398,4
F2,a,3,osi_mean_72h,original_163,2.899660862982273,0.0002636682995546462,10
F2,a,3,osi_max_72h,original_163,3.8219261914491653,0.00034753056565599045,21
F2,a,3,osi_std_72h,original_163,4.171402554959059,0.0003793087089821806,19
F2,a,3,outage_pct_mean_72h,original_163,0.45106229186058044,4.101542666813166e-05,2
F2,a,3,outage_pct_max_72h,original_163,17.139831522479653,0.001558537513775783,24
F2,a,3,N_t_mean_72h,original_163,7.331401260569692,0.0006666497204569879,22
F2,a,3,N_t_max_72h,original_163,12.456792518496513,0.0011327053253665596,27
F2,a,3,R_t_mean_72h,original_163,0.6449580024927855,5.864650655267807e-05,8
F2,a,3,R_t_max_72h,original_163,21.00690153054893,0.00191017303995167,38
F2,a,3,pre_event_mean_osi,original_163,53.090045019984245,0.004827516925307564,37
F2,a,3,pre_event_max_outage_pct,original_163,8.227514492347836,0.000748133957130222,24
F2,a,3,storm_onset_max_osi,original_163,3.034347493201494,0.0002759154541153776,11
F2,a,3,storm_onset_mean_osi,original_163,4.920422326773405,0.00044741762892117596,9
F2,a,3,osi_trend_last6h,original_163,5.5414791740477085,0.0005038907858127605,46
F2,a,3,is_worsening,original_163,0.0,0.0,0
F2,a,3,frac_zero_72h,original_163,40.57057489827275,0.003689112279282223,69
F2,a,3,hours_since_peak,original_163,1.9875543508678675,0.00018072978211209974,13
F2,a,3,gust_mean_obs,original_163,2.2130347080528736,0.00020123287718812148,11
F2,a,3,gust_max_obs,original_163,5.894817551597953,0.0005360201049222552,18
F2,a,3,gust_gt30_obs,original_163,4.00294335000217,0.00036399058930744466,26
F2,a,3,gust_gt40_obs,original_163,6.087357070297003,0.0005535278652746972,12
F2,a,3,cumul_gust_obs,original_163,0.8891473859548569,8.085082717813304e-05,4
F2,a,3,gust_last_obs,original_163,57.88520334288478,0.005263544206026917,58
F2,a,3,gust_max_last6h_obs,original_163,4.370395697653294,0.0003974033021213455,22
F2,a,3,gust_trend_last6h_obs,original_163,13.302772393450141,0.0012096308989514174,57
F2,a,3,gust_t,original_163,2.5989004373550415,0.0002363199323676975,8
F2,a,3,wind_speed_t,original_163,0.38160040229558945,3.46992058509782e-05,4
F2,a,3,wind_sin_t,original_163,10.167315129190683,0.0009245214588276921,31
F2,a,3,wind_cos_t,original_163,3.542663425207138,0.00032213699648244527,20
F2,a,3,t2m_t,original_163,1.5140110831707716,0.00013767014374086334,8
F2,a,3,d2m_t,original_163,12.183880778029561,0.0011078892596479597,21
F2,a,3,tp_t,original_163,0.0,0.0,0
F2,a,3,rain_t,original_163,0.0,0.0,0
F2,a,3,csnow_t,original_163,0.0,0.0,0
F2,a,3,sdwe_t,original_163,0.0,0.0,0
F2,a,3,r2_t,original_163,5.8185519855469465,0.0005290852207873707,17
F2,a,3,vpd_t,original_163,5.080659601837397,0.00046198812245052605,29
F2,a,3,soil_moist_t,original_163,20.19738929718733,0.001836563495896365,63
F2,a,3,blh_t,original_163,10.726716477423906,0.0009753882357464011,32
F2,a,3,tcc_t,original_163,0.8860062062740326,8.056519739445319e-05,9
F2,a,3,lcc_t,original_163,0.0,0.0,0
F2,a,3,mcc_t,original_163,3.3453913033008575,0.00030419889703206006,8
F2,a,3,hcc_t,original_163,5.172582238912582,0.00047034671559416196,20
F2,a,3,sp_t,original_163,12.698268985375762,0.0011546629584875004,38
F2,a,3,mslma_t,original_163,217.97829415276647,0.019820926954875338,47
F2,a,3,sdswrf_t,original_163,2.4052581787109375,0.00021871189905924368,6
F2,a,3,direct_rad_t,original_163,1.5831885244697332,0.00014396049946752547,8
F2,a,3,diffuse_rad_t,original_163,14.065221600234509,0.0012789609673108124,20
F2,a,3,et0_t,original_163,0.8870347291231155,8.065872173522451e-05,6
F2,a,3,temp_c_t,original_163,0.930773988366127,8.463596481754947e-05,2
F2,a,3,dewpoint_c_t,original_163,3.1079302579164505,0.00028260638914733434,20
F2,a,3,icing_risk_t,original_163,0.0,0.0,0
F2,a,3,gust_exceed_30,original_163,0.32547610625624657,2.95957822439929e-05,5
F2,a,3,soil_moist_x_gust,original_163,8.480520948767662,0.0007711400206986187,28
F2,a,3,is_snowing,original_163,0.0,0.0,0
F2,a,3,gust_x_hso,original_163,981.9990764707327,0.08929389983591816,27
F2,a,3,gust_x_phase,original_163,0.0,0.0,0
F2,a,3,soil_gust_x_phase,original_163,0.28149930387735367,2.559693918923381e-05,5
F2,a,3,gust_exceed30_x_hso,original_163,1.2131644263863564,0.00011031393549123261,4
F2,a,3,gust_max_next_1h,original_163,1.3118317984044552,0.00011928583235464069,9
F2,a,3,gust_mean_next_1h,original_163,2.7081149891018867,0.0002462508920579617,7
F2,a,3,wind_speed_max_next_1h,original_163,6.778131162747741,0.0006163404626574014,13
F2,a,3,total_tp_next_1h,original_163,0.15528620034456253,1.4120288655771408e-05,2
F2,a,3,min_t2m_next_1h,original_163,2.2063505426049232,0.00020062508109717093,4
F2,a,3,gust_gt30_next_1h,original_163,0.0,0.0,0
F2,a,3,gust_gt40_next_1h,original_163,0.0,0.0,0
F2,a,3,gust_peak4h_mean_next_1h,original_163,0.03206700086593628,2.9158760247027123e-06,1
F2,a,3,gust_max_next_6h,original_163,6.408186361193657,0.0005827011091729651,34
F2,a,3,gust_mean_next_6h,original_163,0.6854356043040752,6.232716472063228e-05,9
F2,a,3,wind_speed_max_next_6h,original_163,3.6415097806602716,0.0003311251684415263,18
F2,a,3,total_tp_next_6h,original_163,1.333130594342947,0.00012122254756825631,5
F2,a,3,min_t2m_next_6h,original_163,16.108249615877867,0.0014647350106495077,24
F2,a,3,gust_gt30_next_6h,original_163,0.0,0.0,0
F2,a,3,gust_gt40_next_6h,original_163,0.13123809732496738,1.1933576922810253e-05,3
F2,a,3,gust_peak4h_mean_next_6h,original_163,3.934454184025526,0.0003577628189631553,19
F2,a,3,gust_max_next_24h,original_163,9.502327788621187,0.0008640536698004629,22
F2,a,3,gust_mean_next_24h,original_163,4.980641201138496,0.0004528933755533557,22
F2,a,3,wind_speed_max_next_24h,original_163,16.76686054468155,0.0015246229878549424,44
F2,a,3,total_tp_next_24h,original_163,1.4519605673849583,0.0001320278446042301,11
F2,a,3,min_t2m_next_24h,original_163,28.547016125172377,0.002595801217712708,53
F2,a,3,gust_gt30_next_24h,original_163,0.12131740152835846,1.1031480741672538e-05,3
F2,a,3,gust_gt40_next_24h,original_163,0.033049099147319794,3.0051789453144718e-06,1
F2,a,3,gust_peak4h_mean_next_24h,original_163,11.24760726839304,0.001022753219307703,13
F2,a,3,gust_max_next_48h,original_163,3.0090108141303062,0.0002736115712122607,15
F2,a,3,gust_mean_next_48h,original_163,24.132640786468983,0.0021943988144141383,50
F2,a,3,wind_speed_max_next_48h,original_163,3.2666004598140717,0.00029703438755860717,14
F2,a,3,total_tp_next_48h,original_163,12.13071397319436,0.0011030547628960764,40
F2,a,3,min_t2m_next_48h,original_163,7.562446434050798,0.000687658828380532,26
F2,a,3,gust_gt30_next_48h,original_163,4.8354343473911285,0.00043968960931295767,23
F2,a,3,gust_gt40_next_48h,original_163,0.9833543114364147,8.941713235026499e-05,11
F2,a,3,gust_peak4h_mean_next_48h,original_163,8.215015735477209,0.0007469974359553851,29
F2,a,3,gust_change_1h,original_163,0.37349629402160645,3.396229331224422e-05,5
F2,a,3,gust_change_3h,original_163,2.0478666573762894,0.00018621402459793952,13
F2,a,3,pressure_change_3h,original_163,4.928187035024166,0.00044812367956563324,8
F2,a,3,pressure_change_6h,original_163,153.39895549416542,0.013948680090473297,33
F2,a,3,temp_change_6h,original_163,27.817755917087197,0.0025294890494679963,17
F2,a,3,wind_change_1h,original_163,1.0752620920538902,9.777437458525092e-05,10
F2,a,3,cumul_gust_since_onset,original_163,96.86343653127551,0.00880786367994544,54
F2,a,3,cumul_tp_since_onset,original_163,7.321949357166886,0.0006657902519137564,27
F2,a,3,gust_gt30_since_onset,original_163,37.05082771740854,0.003369059073788998,57
F2,a,3,gust_at_t1h,original_163,0.7917989827692509,7.199886512284982e-05,4
F2,a,3,wind_speed_at_t1h,original_163,12.70587290264666,0.001155354388289643,15
F2,a,3,t2m_at_t1h,original_163,3.014727968722582,0.0002741314362933399,12
F2,a,3,tp_at_t1h,original_163,0.0,0.0,0
F2,a,3,gust_at_t6h,original_163,3.5843836329877377,0.0003259306457270895,21
F2,a,3,wind_speed_at_t6h,original_163,1.5421183872967958,0.00014022596162239037,16
F2,a,3,t2m_at_t6h,original_163,10.816657859832048,0.0009835666719428184,31
F2,a,3,tp_at_t6h,original_163,0.18592319637537003,1.6906133286787088e-05,2
F2,a,3,gust_at_t24h,original_163,22.267285326495767,0.0020247806675215167,40
F2,a,3,wind_speed_at_t24h,original_163,13.081638673320413,0.0011895230467866538,27
F2,a,3,t2m_at_t24h,original_163,45.40225920639932,0.004128460894760773,43
F2,a,3,tp_at_t24h,original_163,4.11847753636539,0.0003744961980314557,13
F2,a,3,gust_at_t48h,original_163,3.488210378214717,0.0003171855407831418,23
F2,a,3,wind_speed_at_t48h,original_163,0.8251951951533556,7.503560733063557e-05,15
F2,a,3,t2m_at_t48h,original_163,384.9408652372658,0.03500295660845515,59
F2,a,3,tp_at_t48h,original_163,1.0692446939647198,9.722720814169547e-05,9
F2,a,3,hour_of_day,original_163,0.2810430973768234,2.5555455995879648e-05,4
F2,a,3,hour_sin,original_163,0.123614601790905,1.1240366854767563e-05,3
F2,a,3,hour_cos,original_163,0.3317460007965565,3.016590837596069e-05,5
F2,a,3,days_since_onset,original_163,233.2859115600586,0.021212859888667703,4
F2,a,3,hours_since_obs,original_163,7361.031721889973,0.6693440401448781,119
F2,a,3,storm_phase,original_163,3.882343888282776,0.0003530243913617808,2
F2,a,3,log_customers,original_163,22.374475203454494,0.002034527522040949,26
F2,a,3,rural_urban_code,original_163,1.8482692204415798,0.00016806448253807473,10
F2,a,3,is_metro,original_163,0.0,0.0,0
F2,a,3,pop_density,original_163,23.28201311826706,0.002117050613563415,25
F2,a,3,n_utilities,original_163,3.2443959452211857,0.00029501531468015984,7
F2,a,3,pct_forest,original_163,0.8536719977855682,7.762502398368046e-05,5
F2,a,3,pct_developed,original_163,6.171295870095491,0.0005611604822100318,11
F2,a,3,pct_agriculture,original_163,0.9939927216619253,9.038449083343608e-05,9
F2,a,3,pct_water,original_163,11.748543297871947,0.0010683037016984318,31
F2,a,3,pct_wetland,original_163,76.81849160976708,0.006985162063493344,79
F2,a,3,pct_unmapped,original_163,20.76941194012761,0.001888577936445698,29
F2,a,3,pct_forest_classified,original_163,1.6111500691622496,0.00014650306333632715,7
F2,a,3,tree_canopy_pct,original_163,10.922822959721088,0.0009932203427279608,4
F2,a,3,tree_canopy_std,original_163,8.64730890095234,0.0007863061721269294,20
F2,a,3,forest_x_customers,original_163,4.734114401042461,0.0004304765119105101,11
F2,a,3,window_len_next_1h,original_163,0.0,0.0,0
F2,a,3,is_full_next_1h,original_163,0.0,0.0,0
F2,a,3,tp_rate_next_1h,original_163,0.0,0.0,0
F2,a,3,gust_gt30_frac_next_1h,original_163,0.0,0.0,0
F2,a,3,has_weather_at_t1h,original_163,0.0,0.0,0
F2,a,3,window_len_next_6h,original_163,0.0,0.0,0
F2,a,3,is_full_next_6h,original_163,0.0,0.0,0
F2,a,3,tp_rate_next_6h,original_163,0.48377959430217743,4.3990435094433854e-05,2
F2,a,3,gust_gt30_frac_next_6h,original_163,0.0,0.0,0
F2,a,3,has_weather_at_t6h,original_163,0.0,0.0,0
F2,a,3,window_len_next_24h,original_163,0.0,0.0,0
F2,a,3,is_full_next_24h,original_163,0.0,0.0,0
F2,a,3,tp_rate_next_24h,original_163,0.24924040585756302,2.2663613814887457e-05,3
F2,a,3,gust_gt30_frac_next_24h,original_163,0.13544100522994995,1.2315750436492053e-05,1
F2,a,3,has_weather_at_t24h,original_163,0.0,0.0,0
F2,a,3,window_len_next_48h,original_163,0.0,0.0,0
F2,a,3,is_full_next_48h,original_163,0.0,0.0,0
F2,a,3,tp_rate_next_48h,original_163,13.31495676934719,0.001210738833232603,17
F2,a,3,gust_gt30_frac_next_48h,original_163,0.2915410026907921,2.6510038263880805e-05,3
F2,a,3,has_weather_at_t48h,original_163,0.0,0.0,0
F2,a,3,nbr8_mean_last_P_t,neighbor,186.08147465251386,0.01692052564719162,78
F2,a,3,nbr8_max_last_P_t,neighbor,0.9074375964701176,8.25139695016444e-05,11
F2,a,3,nbr8_mean_last_N_t,neighbor,7.68230833299458,0.0006985579591993662,35
F2,a,3,nbr8_max_last_N_t,neighbor,5.57211884111166,0.0005066768733227887,25
F2,a,3,nbr8_mean_last_D_t,neighbor,168.9798626229167,0.015365463460074487,35
F2,a,3,nbr8_max_last_D_t,neighbor,0.3758289963006973,3.417440764987147e-05,2
F2,a,3,nbr8_mean_last_R_t,neighbor,46.851691607385874,0.004260258851330934,69
F2,a,3,nbr8_max_last_R_t,neighbor,2.9164005890488625,0.00026519045518440796,18
F2,a,3,nbr8_mean_osi_trend_last6h,neighbor,4.4255709033459425,0.00040242042424354986,18
F2,a,3,nbr8_max_osi_trend_last6h,neighbor,4.807981498539448,0.000437193301531913,11
F2,a,3,nbr8_mean_gust_t,neighbor,2.671147208660841,0.0002428893845342249,5
F2,a,3,nbr8_max_gust_t,neighbor,7.918458476662636,0.0007200312658247839,8
F2,a,3,nbr8_mean_gust_at_t1h,neighbor,4.167679060250521,0.0003789701288638177,10
F2,a,3,nbr8_max_gust_at_t1h,neighbor,6.200931213796139,0.0005638552458563675,13
F2,a,3,nbr8_mean_gust_max_next_6h,neighbor,5.45227668248117,0.0004957795375051922,17
F2,a,3,nbr8_max_gust_max_next_6h,neighbor,13.38124356418848,0.0012167663403462295,16
F2,a,3,nbr8_mean_gust_mean_next_6h,neighbor,22.865026596933603,0.002079133721825903,24
F2,a,3,nbr8_max_gust_mean_next_6h,neighbor,8.119629614055157,0.0007383239056272216,16
F2,a,3,self_minus_nbr8_mean_last_P_t,neighbor,11.01293153129518,0.0010014139815584697,35
F2,a,3,self_minus_nbr8_mean_gust_at_t1h,neighbor,5.17414578422904,0.0004704888899222463,14
F2,b,3,last_osi,original_163,0.05861777186510153,0.0013362094170517348,26
F2,b,3,last_P_t,original_163,0.20815903718175832,0.0047450467132525475,47
F2,b,3,last_N_t,original_163,0.3456124582735356,0.00787833803131026,142
F2,b,3,last_D_t,original_163,0.033639236440649256,0.000766816326930129,27
F2,b,3,last_R_t,original_163,0.03357379903900437,0.0007653246620386944,20
F2,b,3,last_outage_pct,original_163,0.04376642445276957,0.000997668567803259,9
F2,b,3,osi_mean_72h,original_163,0.054663056223944295,0.001246060506348731,16
F2,b,3,osi_max_72h,original_163,0.03467835966148414,0.0007905034475588703,18
F2,b,3,osi_std_72h,original_163,0.026011327805463225,0.0005929358973873272,15
F2,b,3,outage_pct_mean_72h,original_163,0.027186257822904736,0.0006197187740428076,9
F2,b,3,outage_pct_max_72h,original_163,0.03070803549780976,0.0006999987359765416,14
F2,b,3,N_t_mean_72h,original_163,0.017876947851618752,0.00040751030459581903,17
F2,b,3,N_t_max_72h,original_163,0.003728035037056543,8.498165940318683e-05,5
F2,b,3,R_t_mean_72h,original_163,0.2769654011717648,0.006313508096058415,59
F2,b,3,R_t_max_72h,original_163,0.11530273052630946,0.0026283597864414725,41
F2,b,3,pre_event_mean_osi,original_163,0.16717628527840134,0.003810832783115719,65
F2,b,3,pre_event_max_outage_pct,original_163,0.07349799865187379,0.0016754085801674536,43
F2,b,3,storm_onset_max_osi,original_163,0.01964638383651618,0.00044784512031230953,12
F2,b,3,storm_onset_mean_osi,original_163,0.09891338902525604,0.0022547599078349906,24
F2,b,3,osi_trend_last6h,original_163,0.7557062591804424,0.01722654730660321,123
F2,b,3,is_worsening,original_163,0.0,0.0,0
F2,b,3,frac_zero_72h,original_163,0.20231998539384222,0.004611943803718189,62
F2,b,3,hours_since_peak,original_163,0.038393237366108224,0.000875185181684447,41
F2,b,3,gust_mean_obs,original_163,0.3093691587855574,0.007052161318344903,113
F2,b,3,gust_max_obs,original_163,0.04056811088230461,0.0009247620656357148,35
F2,b,3,gust_gt30_obs,original_163,0.0368101452186238,0.0008390981287613603,28
F2,b,3,gust_gt40_obs,original_163,0.06779622781323269,0.0015454350304051657,25
F2,b,3,cumul_gust_obs,original_163,0.05199260645895265,0.0011851868154831484,26
F2,b,3,gust_last_obs,original_163,0.18647899870120455,0.004250843834875881,88
F2,b,3,gust_max_last6h_obs,original_163,0.49115559524216224,0.011196036811336938,99
F2,b,3,gust_trend_last6h_obs,original_163,0.01713171784649603,0.00039052256659366307,34
F2,b,3,gust_t,original_163,0.03885700774844736,0.0008857569644819466,47
F2,b,3,wind_speed_t,original_163,0.06241655590565642,0.0014228038208789007,39
F2,b,3,wind_sin_t,original_163,0.4842345299985027,0.011038269085605398,90
F2,b,3,wind_cos_t,original_163,0.17426937373238616,0.003972521828717913,78
F2,b,3,t2m_t,original_163,0.07973280751320999,0.0018175328890410046,25
F2,b,3,d2m_t,original_163,0.5200705415190896,0.011855161549098896,124
F2,b,3,tp_t,original_163,0.03427682198525872,0.0007813502776719592,33
F2,b,3,rain_t,original_163,0.022191406867932528,0.0005058596717527524,32
F2,b,3,csnow_t,original_163,0.026331281755119562,0.0006002293421388194,25
F2,b,3,sdwe_t,original_163,0.10588797884702217,0.0024137477421280495,36
F2,b,3,r2_t,original_163,0.04337557676626602,0.0009887590793883666,41
F2,b,3,vpd_t,original_163,0.03950659102702048,0.0009005644071119095,22
F2,b,3,soil_moist_t,original_163,0.8443137067079078,0.019246380235080754,145
F2,b,3,blh_t,original_163,0.081672969419742,0.0018617594525494098,51
F2,b,3,tcc_t,original_163,0.0004015789891127497,9.154111626375834e-06,1
F2,b,3,lcc_t,original_163,0.07064416483626701,0.0016103545957224265,39
F2,b,3,mcc_t,original_163,0.18028513256285805,0.004109652827461562,41
F2,b,3,hcc_t,original_163,0.024946763151092455,0.0005686688317693395,15
F2,b,3,sp_t,original_163,0.3808730647942866,0.00868211396793937,90
F2,b,3,mslma_t,original_163,0.31415415510127787,0.00716123672217188,201
F2,b,3,sdswrf_t,original_163,0.03385243596858345,0.0007716762731183304,22
F2,b,3,direct_rad_t,original_163,0.07082047333824448,0.0016143736000815607,20
F2,b,3,diffuse_rad_t,original_163,0.04466891096672043,0.0010182410143554502,31
F2,b,3,et0_t,original_163,0.029314391082152724,0.0006682302000364854,27
F2,b,3,temp_c_t,original_163,0.008609817101387307,0.00019626332294653596,5
F2,b,3,dewpoint_c_t,original_163,0.08248628518776968,0.0018802992256198743,27
F2,b,3,icing_risk_t,original_163,0.0011416919733164832,2.6025205625840284e-05,4
F2,b,3,gust_exceed_30,original_163,0.03996080440992955,0.0009109183352856169,32
F2,b,3,soil_moist_x_gust,original_163,0.6663807122386061,0.015190345089950227,215
F2,b,3,is_snowing,original_163,0.011441379028838128,0.00026080961312508697,2
F2,b,3,gust_x_hso,original_163,0.139824058926024,0.003187330707439989,56
F2,b,3,gust_x_phase,original_163,0.062475407030433416,0.0014241453496444784,35
F2,b,3,soil_gust_x_phase,original_163,0.06165331513329875,0.0014054055221197944,44
F2,b,3,gust_exceed30_x_hso,original_163,0.020579039126459975,0.0004691052730208427,21
F2,b,3,gust_max_next_1h,original_163,0.01374054787447676,0.00031321984581022497,20
F2,b,3,gust_mean_next_1h,original_163,0.02612625503388699,0.000595555697492471,35
F2,b,3,wind_speed_max_next_1h,original_163,0.07899140391964465,0.0018006323752200791,63
F2,b,3,total_tp_next_1h,original_163,0.0704020881530596,0.0016048363862535507,74
F2,b,3,min_t2m_next_1h,original_163,0.2580348863339168,0.005881981420937048,31
F2,b,3,gust_gt30_next_1h,original_163,0.0,0.0,0
F2,b,3,gust_gt40_next_1h,original_163,0.0,0.0,0
F2,b,3,gust_peak4h_mean_next_1h,original_163,0.002228098994237371,5.079017443847901e-05,6
F2,b,3,gust_max_next_6h,original_163,0.07299460539070424,0.0016639335821480286,36
F2,b,3,gust_mean_next_6h,original_163,0.12617864231287967,0.0028762794068201364,29
F2,b,3,wind_speed_max_next_6h,original_163,0.030306226792163216,0.0006908393878939523,28
F2,b,3,total_tp_next_6h,original_163,2.139421542029595,0.04876874573264432,93
F2,b,3,min_t2m_next_6h,original_163,1.0458665239057154,0.023840836213257516,144
F2,b,3,gust_gt30_next_6h,original_163,0.05123589833965525,0.0011679374304793717,26
F2,b,3,gust_gt40_next_6h,original_163,0.00033374500344507396,7.607815894530318e-06,2
F2,b,3,gust_peak4h_mean_next_6h,original_163,0.07683369300502818,0.001751446717839227,25
F2,b,3,gust_max_next_24h,original_163,0.049872225397848524,0.0011368521031350613,45
F2,b,3,gust_mean_next_24h,original_163,0.03416013912647031,0.0007786904574542888,30
F2,b,3,wind_speed_max_next_24h,original_163,0.2453428365988657,0.005592662399792864,50
F2,b,3,total_tp_next_24h,original_163,0.6839652412818396,0.015591189621469808,89
F2,b,3,min_t2m_next_24h,original_163,0.5380344544464606,0.012264654248273651,114
F2,b,3,gust_gt30_next_24h,original_163,0.025712986156577244,0.0005861351114131076,23
F2,b,3,gust_gt40_next_24h,original_163,0.001128251984482631,2.5718837112103665e-05,2
F2,b,3,gust_peak4h_mean_next_24h,original_163,0.06590800020785537,0.001502392324625618,27
F2,b,3,gust_max_next_48h,original_163,0.09101344797818456,0.0020746784191434183,38
