target_kind,target,rank,feature,importance_gain,importance_fraction
component,D_t_target_t24h,130,gust_peak4h_mean_next_1h,0.0025531400460749865,3.899890825160473e-05
component,D_t_target_t24h,131,gust_max_next_1h,0.0022278990072663873,3.4030890358636934e-05
component,D_t_target_t24h,132,gust_exceed_30,0.001945354975759983,2.9715064135670254e-05
component,D_t_target_t24h,133,total_tp_next_1h,0.0015301090315915644,2.337223209895106e-05
component,D_t_target_t24h,134,gust_exceed30_x_hso,0.0011854940530611202,1.8108279598382746e-05
component,D_t_target_t24h,135,gust_change_3h,0.0011089310282841325,1.693878856974397e-05
component,D_t_target_t24h,136,tp_rate_next_1h,0.0008192200039047748,1.2513487389490126e-05
component,D_t_target_t24h,137,gust_gt30_frac_next_6h,0.0005067529855296016,7.740591127884911e-06
component,D_t_target_t24h,138,tp_at_t1h,0.00029497300420189276,4.505677291480613e-06
component,D_t_target_t24h,139,gust_change_1h,0.0002699979959288612,4.124187032957435e-06
component,D_t_target_t24h,140,is_worsening,0.0,0.0
component,D_t_target_t24h,141,tp_t,0.0,0.0
component,D_t_target_t24h,142,csnow_t,0.0,0.0
component,D_t_target_t24h,143,icing_risk_t,0.0,0.0
component,D_t_target_t24h,144,is_snowing,0.0,0.0
component,D_t_target_t24h,145,storm_phase,0.0,0.0
component,D_t_target_t24h,146,wind_change_1h,0.0,0.0
component,D_t_target_t24h,147,gust_gt30_next_1h,0.0,0.0
component,D_t_target_t24h,148,gust_gt40_next_1h,0.0,0.0
component,D_t_target_t24h,149,gust_gt40_next_6h,0.0,0.0
component,D_t_target_t24h,150,gust_gt30_frac_next_1h,0.0,0.0
component,D_t_target_t24h,151,window_len_next_1h,0.0,0.0
component,D_t_target_t24h,152,is_metro,0.0,0.0
component,D_t_target_t24h,153,window_len_next_6h,0.0,0.0
component,D_t_target_t24h,154,is_full_next_6h,0.0,0.0
component,D_t_target_t24h,155,window_len_next_24h,0.0,0.0
component,D_t_target_t24h,156,has_weather_at_t6h,0.0,0.0
component,D_t_target_t24h,157,is_full_next_24h,0.0,0.0
component,D_t_target_t24h,158,has_weather_at_t24h,0.0,0.0
component,D_t_target_t24h,159,has_weather_at_t1h,0.0,0.0
component,D_t_target_t24h,160,is_full_next_1h,0.0,0.0
component,D_t_target_t24h,161,is_full_next_48h,0.0,0.0
component,D_t_target_t24h,162,window_len_next_48h,0.0,0.0
component,D_t_target_t24h,163,has_weather_at_t48h,0.0,0.0
component,R_t_target_t24h,1,total_tp_next_48h,0.08001757774945872,0.07880508056116688
component,R_t_target_t24h,2,pct_forest,0.04695681464727386,0.046245283414608596
component,R_t_target_t24h,3,t2m_at_t24h,0.03903998920759477,0.03844842072381281
component,R_t_target_t24h,4,mslma_t,0.03876062045674189,0.03817328521563526
component,R_t_target_t24h,5,last_N_t,0.03607570790700265,0.03552905683816079
component,R_t_target_t24h,6,wind_speed_max_next_48h,0.03275167128958856,0.03225538896678663
component,R_t_target_t24h,7,soil_moist_t,0.02535727205395233,0.024973036215616466
component,R_t_target_t24h,8,pop_density,0.020833634291193448,0.02051794461761865
component,R_t_target_t24h,9,pct_wetland,0.020431225975698908,0.02012163394922623
component,R_t_target_t24h,10,log_customers,0.0192958553416247,0.01900346745629454
component,R_t_target_t24h,11,hour_cos,0.018906226174294716,0.018619742295098596
component,R_t_target_t24h,12,gust_peak4h_mean_next_24h,0.018386104949968285,0.01810750240809584
component,R_t_target_t24h,13,pct_unmapped,0.01657173893727304,0.016320629275725133
component,R_t_target_t24h,14,forest_x_customers,0.016494358953423216,0.01624442182190542
component,R_t_target_t24h,15,wind_speed_max_next_6h,0.01614889140910236,0.0159041891077046
component,R_t_target_t24h,16,gust_at_t48h,0.015996993312000996,0.015754592705066156
component,R_t_target_t24h,17,gust_at_t24h,0.015208966502541443,0.014978506775568752
component,R_t_target_t24h,18,sdswrf_t,0.014750493479368743,0.01452698094159047
component,R_t_target_t24h,19,osi_std_72h,0.01415454973539454,0.013940067464893431
component,R_t_target_t24h,20,t2m_at_t48h,0.013194381181165227,0.012994448234763062
component,R_t_target_t24h,21,blh_t,0.013000528422708157,0.012803532904945831
component,R_t_target_t24h,22,diffuse_rad_t,0.012687857510172762,0.012495599858926426
component,R_t_target_t24h,23,gust_gt30_next_48h,0.011941846143599832,0.011760892717123154
component,R_t_target_t24h,24,gust_max_next_24h,0.011573673251405125,0.01139829870658354
component,R_t_target_t24h,25,storm_onset_mean_osi,0.011541089714228292,0.01136620890401256
component,R_t_target_t24h,26,last_osi,0.011160813151946058,0.010991694628911577
component,R_t_target_t24h,27,min_t2m_next_48h,0.010716143675381318,0.010553763177980931
component,R_t_target_t24h,28,pct_forest_classified,0.01063835861714324,0.010477156787818761
component,R_t_target_t24h,29,wind_speed_at_t48h,0.010366509104642319,0.01020942657983588
component,R_t_target_t24h,30,dewpoint_c_t,0.01030445440665062,0.01014831218957345
component,R_t_target_t24h,31,pressure_change_3h,0.010263297795972903,0.010107779220302157
component,R_t_target_t24h,32,hours_since_peak,0.009858156621703529,0.00970877710383082
component,R_t_target_t24h,33,min_t2m_next_24h,0.009807275460843812,0.009658666939372326
component,R_t_target_t24h,34,cumul_gust_since_onset,0.009493624234892195,0.009349768434513584
component,R_t_target_t24h,35,tree_canopy_std,0.009198459541948978,0.009059076338346506
component,R_t_target_t24h,36,pre_event_mean_osi,0.008530486489689793,0.00840122500522077
component,R_t_target_t24h,37,pressure_change_6h,0.008441433312327717,0.008313521240452738
component,R_t_target_t24h,38,gust_max_next_1h,0.008432120390352793,0.00830434943611755
component,R_t_target_t24h,39,wind_speed_at_t24h,0.008414579704549396,0.008287074542316555
component,R_t_target_t24h,40,gust_peak4h_mean_next_6h,0.0080100391387532,0.007888663933367011
component,R_t_target_t24h,41,t2m_at_t1h,0.007918089449958643,0.00779810754767239
component,R_t_target_t24h,42,N_t_mean_72h,0.00789336967500276,0.007773762348634352
component,R_t_target_t24h,43,osi_trend_last6h,0.007600043485581409,0.007484880897355905
component,R_t_target_t24h,44,temp_change_6h,0.007421325524774147,0.007308871029333638
component,R_t_target_t24h,45,wind_speed_max_next_1h,0.007197767892648699,0.007088700940395537
component,R_t_target_t24h,46,sp_t,0.006682024757537874,0.006580772801924085
component,R_t_target_t24h,47,total_tp_next_24h,0.00666771427859203,0.006566679168026203
component,R_t_target_t24h,48,gust_x_phase,0.0065014842730306555,0.006402968026694686
component,R_t_target_t24h,49,pct_developed,0.00618524027413514,0.006091516036883419
component,R_t_target_t24h,50,gust_mean_next_1h,0.006152639138235827,0.006059408902261385
component,R_t_target_t24h,51,cumul_tp_since_onset,0.006119493682490429,0.006026765695809533
component,R_t_target_t24h,52,d2m_t,0.005885816535737831,0.0057966294320900705
component,R_t_target_t24h,53,hour_of_day,0.005810965505588683,0.005722912611025341
component,R_t_target_t24h,54,tree_canopy_pct,0.0057326103960804176,0.005645744807514571
component,R_t_target_t24h,55,lcc_t,0.005662502020641114,0.005576698776256218
component,R_t_target_t24h,56,pre_event_max_outage_pct,0.005487489066581475,0.005404337773438797
component,R_t_target_t24h,57,min_t2m_next_6h,0.005421998803285533,0.005339839876599578
component,R_t_target_t24h,58,gust_mean_next_6h,0.005328006893250858,0.005247272215209322
component,R_t_target_t24h,59,gust_mean_next_24h,0.005318490457284497,0.005237899980706892
component,R_t_target_t24h,60,wind_speed_max_next_24h,0.005309183681674767,0.0052287342296017305
component,R_t_target_t24h,61,R_t_mean_72h,0.005305273939484323,0.005224883731286772
component,R_t_target_t24h,62,osi_mean_72h,0.005222213914748863,0.00514308230559022
component,R_t_target_t24h,63,rural_urban_code,0.00515994328452507,0.005081755255092071
component,R_t_target_t24h,64,tp_rate_next_48h,0.004984309625797323,0.004908782953073265
component,R_t_target_t24h,65,frac_zero_72h,0.0049357975458406145,0.004861005971106274
component,R_t_target_t24h,66,gust_last_obs,0.004934492411848623,0.004859720613660139
component,R_t_target_t24h,67,gust_trend_last6h_obs,0.004791687799297506,0.004719079903042363
component,R_t_target_t24h,68,hour_sin,0.004768987322677276,0.004696723404143642
component,R_t_target_t24h,69,last_P_t,0.0047307372151408345,0.004659052896104513
component,R_t_target_t24h,70,gust_max_next_6h,0.0046242784228525124,0.004554207261699109
component,R_t_target_t24h,71,gust_gt30_since_onset,0.004462119566596812,0.0043945055800142544
component,R_t_target_t24h,72,gust_change_3h,0.003958192369282187,0.0038982143337872883
component,R_t_target_t24h,73,gust_gt30_next_24h,0.0037859543990634847,0.0037285862657985827
component,R_t_target_t24h,74,hours_since_obs,0.003690613715662039,0.0036346902688498563
component,R_t_target_t24h,75,outage_pct_mean_72h,0.0036028451704623876,0.0035482516703602674
component,R_t_target_t24h,76,r2_t,0.003529406914822175,0.0034759262161941965
component,R_t_target_t24h,77,wind_sin_t,0.0034559146406536456,0.003403547562036379
component,R_t_target_t24h,78,wind_cos_t,0.003309519699541852,0.0032593709266952745
component,R_t_target_t24h,79,pct_water,0.003248980505304644,0.00319974907593257
component,R_t_target_t24h,80,gust_mean_next_48h,0.0032201166395680048,0.003171322581046602
component,R_t_target_t24h,81,soil_moist_x_gust,0.0030805324931861833,0.0030338535372432165
component,R_t_target_t24h,82,storm_onset_max_osi,0.002940389789728215,0.002895834400115067
component,R_t_target_t24h,83,tp_at_t24h,0.002882022861740552,0.0028383518995002974
component,R_t_target_t24h,84,gust_x_hso,0.00285674871156516,0.002813460725626939
component,R_t_target_t24h,85,direct_rad_t,0.0028305127707426436,0.002787622335009942
component,R_t_target_t24h,86,gust_max_next_48h,0.0028108957267249934,0.0027683025458128323
component,R_t_target_t24h,87,gust_max_last6h_obs,0.002732897668465739,0.0026914863831944045
component,R_t_target_t24h,88,R_t_max_72h,0.0026851093680306803,0.002644422213400893
component,R_t_target_t24h,89,gust_mean_obs,0.0026831785307877,0.0026425206339134454
component,R_t_target_t24h,90,soil_gust_x_phase,0.0026621921206242405,0.0026218522284188503
component,R_t_target_t24h,91,min_t2m_next_1h,0.0024829713365761563,0.002445347156378722
component,R_t_target_t24h,92,wind_speed_at_t1h,0.0024323420930159045,0.0023954850919457164
component,R_t_target_t24h,93,total_tp_next_6h,0.002376843876845669,0.002340827833886864
component,R_t_target_t24h,94,outage_pct_max_72h,0.002299970899912296,0.002265119704365883
component,R_t_target_t24h,95,last_R_t,0.0022916233065188862,0.0022568986010988077
component,R_t_target_t24h,96,wind_speed_at_t6h,0.0021563967857218813,0.0021237211522789905
component,R_t_target_t24h,97,gust_gt30_frac_next_24h,0.0021297590210451744,0.0020974870265986303
component,R_t_target_t24h,98,t2m_at_t6h,0.0019580395201046485,0.0019283695715825284
component,R_t_target_t24h,99,gust_t,0.0018615735534694977,0.0018333653426880175
component,R_t_target_t24h,100,gust_at_t6h,0.001813711005524965,0.0017862280504490366
component,R_t_target_t24h,101,n_utilities,0.00176673500391189,0.0017399638708065215
component,R_t_target_t24h,102,wind_speed_t,0.0017326479755865876,0.0017063933593161958
component,R_t_target_t24h,103,gust_peak4h_mean_next_48h,0.0017044735250237864,0.0016786458329749203
component,R_t_target_t24h,104,gust_peak4h_mean_next_1h,0.001673980033956468,0.001648614406284208
component,R_t_target_t24h,105,mcc_t,0.0016112520024762489,0.0015868368854784682
component,R_t_target_t24h,106,hcc_t,0.0015555666977888905,0.0015319953738333586
component,R_t_target_t24h,107,gust_gt30_obs,0.0015231270972435595,0.0015000473268385948
component,R_t_target_t24h,108,last_outage_pct,0.0013903469953220338,0.0013692792265893145
component,R_t_target_t24h,109,gust_max_obs,0.0013757797041762387,0.001354932671937326
component,R_t_target_t24h,110,gust_at_t1h,0.0012297852008487098,0.0012111504065926181
component,R_t_target_t24h,111,gust_gt30_frac_next_48h,0.0011373628767614719,0.0011201285473937583
component,R_t_target_t24h,112,N_t_max_72h,0.0011304352046863642,0.0011133058495399245
component,R_t_target_t24h,113,tp_rate_next_24h,0.001109876888222061,0.0010930590508897076
component,R_t_target_t24h,114,gust_exceed30_x_hso,0.0010368786315666512,0.0010211669284542315
component,R_t_target_t24h,115,vpd_t,0.0010141596903849859,0.000998792244785459
component,R_t_target_t24h,116,osi_max_72h,0.0009904264043143485,0.0009754185864796069
component,R_t_target_t24h,117,pct_agriculture,0.0009847139845078345,0.0009697927263159683
component,R_t_target_t24h,118,last_D_t,0.0007951767984195612,0.0007831275754938504
component,R_t_target_t24h,119,gust_gt40_obs,0.0007935690937301842,0.0007815442321694422
component,R_t_target_t24h,120,t2m_t,0.0007236448964249576,0.0007126795882150007
component,R_t_target_t24h,121,tp_at_t48h,0.0006626533904636744,0.0006526122795559565
component,R_t_target_t24h,122,gust_gt40_next_24h,0.0005703545975848101,0.0005617120797112222
component,R_t_target_t24h,123,tcc_t,0.0004986149870092049,0.0004910595312357024
component,R_t_target_t24h,124,gust_gt30_next_6h,0.00043712800834327936,0.00043050425771314456
component,R_t_target_t24h,125,wind_change_1h,0.00033409460411348846,0.00032903210685345587
component,R_t_target_t24h,126,et0_t,0.0003148735031572869,0.0003101022610379465
component,R_t_target_t24h,127,tp_rate_next_1h,0.00026108599558938295,0.0002571297894099645
component,R_t_target_t24h,128,gust_exceed_30,0.00024093179672490805,0.000237280984811884
component,R_t_target_t24h,129,gust_change_1h,0.00022891519438417163,0.0002254464686697149
component,R_t_target_t24h,130,cumul_gust_obs,0.00019106679610558785,0.00018817158283408237
component,R_t_target_t24h,131,tp_at_t6h,0.00018220139827462845,0.00017944052136077655
component,R_t_target_t24h,132,csnow_t,0.00013912099529989064,0.00013701291079673756
component,R_t_target_t24h,133,tp_rate_next_6h,0.00012241500371601433,0.00012056006318938227
component,R_t_target_t24h,134,tp_t,9.934399713529274e-05,9.783864892821045e-05
component,R_t_target_t24h,135,temp_c_t,9.718230285216123e-05,9.570971055089316e-05
component,R_t_target_t24h,136,gust_gt30_frac_next_6h,2.6934299967251718e-05,2.6526167605620433e-05
component,R_t_target_t24h,137,sdwe_t,0.0,0.0
component,R_t_target_t24h,138,rain_t,0.0,0.0
component,R_t_target_t24h,139,icing_risk_t,0.0,0.0
component,R_t_target_t24h,140,is_worsening,0.0,0.0
component,R_t_target_t24h,141,is_snowing,0.0,0.0
component,R_t_target_t24h,142,total_tp_next_1h,0.0,0.0
component,R_t_target_t24h,143,gust_gt30_next_1h,0.0,0.0
component,R_t_target_t24h,144,gust_gt40_next_48h,0.0,0.0
component,R_t_target_t24h,145,storm_phase,0.0,0.0
component,R_t_target_t24h,146,days_since_onset,0.0,0.0
component,R_t_target_t24h,147,tp_at_t1h,0.0,0.0
component,R_t_target_t24h,148,gust_gt40_next_1h,0.0,0.0
component,R_t_target_t24h,149,gust_gt40_next_6h,0.0,0.0
component,R_t_target_t24h,150,gust_gt30_frac_next_1h,0.0,0.0
component,R_t_target_t24h,151,window_len_next_1h,0.0,0.0
component,R_t_target_t24h,152,is_metro,0.0,0.0
component,R_t_target_t24h,153,window_len_next_6h,0.0,0.0
component,R_t_target_t24h,154,is_full_next_6h,0.0,0.0
component,R_t_target_t24h,155,window_len_next_24h,0.0,0.0
component,R_t_target_t24h,156,has_weather_at_t6h,0.0,0.0
component,R_t_target_t24h,157,is_full_next_24h,0.0,0.0
component,R_t_target_t24h,158,has_weather_at_t24h,0.0,0.0
component,R_t_target_t24h,159,has_weather_at_t1h,0.0,0.0
component,R_t_target_t24h,160,is_full_next_1h,0.0,0.0
component,R_t_target_t24h,161,is_full_next_48h,0.0,0.0
component,R_t_target_t24h,162,window_len_next_48h,0.0,0.0
component,R_t_target_t24h,163,has_weather_at_t48h,0.0,0.0
component,P_t_target_t48h,1,gust_mean_next_48h,7.892921480510267,0.22628392248165363
component,P_t_target_t48h,2,pct_forest,6.196330944294459,0.17764399082540386
component,P_t_target_t48h,3,last_osi,1.2460651197179686,0.03572371822697071
component,P_t_target_t48h,4,pct_wetland,1.0638564352848334,0.030499936902709246
component,P_t_target_t48h,5,gust_mean_next_24h,0.9583743653056445,0.027475847963611875
component,P_t_target_t48h,6,cumul_gust_since_onset,0.9443337445845827,0.027073314283442333
component,P_t_target_t48h,7,wind_speed_max_next_24h,0.9333665815793211,0.026758894246520105
component,P_t_target_t48h,8,sp_t,0.8920815274323104,0.025575283841257453
component,P_t_target_t48h,9,frac_zero_72h,0.8121039938851027,0.023282390133121868
component,P_t_target_t48h,10,log_customers,0.7602659816038795,0.02179623462256572
component,P_t_target_t48h,11,min_t2m_next_24h,0.7588994998295675,0.02175705865246966
component,P_t_target_t48h,12,gust_gt30_next_48h,0.7059587024778011,0.02023928715130308
component,P_t_target_t48h,13,total_tp_next_48h,0.5449038197330083,0.015621968875389044
component,P_t_target_t48h,14,pressure_change_6h,0.5380701642425265,0.01542605328531345
component,P_t_target_t48h,15,blh_t,0.4988932718260912,0.014302882237872648
component,P_t_target_t48h,16,gust_mean_obs,0.46952427104406524,0.01346089581842914
component,P_t_target_t48h,17,gust_gt30_next_24h,0.4671461795223877,0.013392717783353745
component,P_t_target_t48h,18,gust_peak4h_mean_next_24h,0.4117000736441696,0.01180312103448996
component,P_t_target_t48h,19,last_P_t,0.38728995562996715,0.011103301928708521
component,P_t_target_t48h,20,gust_max_next_24h,0.37384960158669855,0.010717977427513008
component,P_t_target_t48h,21,hours_since_obs,0.3523841112910304,0.010102578509116363
component,P_t_target_t48h,22,pop_density,0.3299338544748025,0.009458947100183595
component,P_t_target_t48h,23,min_t2m_next_6h,0.30944746713066706,0.00887161830220222
component,P_t_target_t48h,24,t2m_at_t48h,0.3047120417759288,0.008735857338845977
component,P_t_target_t48h,25,tree_canopy_pct,0.28821747039910406,0.008262970801203617
component,P_t_target_t48h,26,pct_forest_classified,0.26446334838692565,0.007581958590795054
component,P_t_target_t48h,27,forest_x_customers,0.24349461175734177,0.006980801213803105
component,P_t_target_t48h,28,soil_moist_t,0.21920896579831606,0.006284550625072582
component,P_t_target_t48h,29,wind_speed_at_t48h,0.21731210826692404,0.00623016919436253
component,P_t_target_t48h,30,wind_speed_max_next_6h,0.20280337540316395,0.0058142151029963686
component,P_t_target_t48h,31,t2m_at_t24h,0.20137123597669415,0.0057731567790585935
component,P_t_target_t48h,32,gust_last_obs,0.18663921095139813,0.005350801075020049
component,P_t_target_t48h,33,pressure_change_3h,0.1829911114400602,0.005246212898250858
component,P_t_target_t48h,34,temp_change_6h,0.17979096635099268,0.00515446722650527
component,P_t_target_t48h,35,min_t2m_next_48h,0.17376927726581926,0.00498183008200527
component,P_t_target_t48h,36,mslma_t,0.16897280457487796,0.004844318938981437
component,P_t_target_t48h,37,last_N_t,0.16149984736694023,0.004630075065692535
component,P_t_target_t48h,38,pct_unmapped,0.16068525359150954,0.004606721295458186
component,P_t_target_t48h,39,hour_cos,0.15191088240680983,0.004355166895241919
component,P_t_target_t48h,40,gust_trend_last6h_obs,0.14398257702123374,0.004127868543711303
component,P_t_target_t48h,41,tree_canopy_std,0.12904938457359094,0.0036997455260720145
component,P_t_target_t48h,42,t2m_at_t6h,0.1257445480732713,0.0036049984329583344
component,P_t_target_t48h,43,osi_trend_last6h,0.12531378310814034,0.003592648736306949
component,P_t_target_t48h,44,pre_event_mean_osi,0.1229142422816949,0.003523855766339656
component,P_t_target_t48h,45,wind_speed_max_next_48h,0.11326852362253703,0.0032473205114611783
component,P_t_target_t48h,46,wind_sin_t,0.11296876188134775,0.003238726575391532
component,P_t_target_t48h,47,storm_onset_mean_osi,0.11289139014843386,0.00323650838796167
component,P_t_target_t48h,48,last_R_t,0.10401979487505741,0.002982166648710067
component,P_t_target_t48h,49,gust_peak4h_mean_next_48h,0.09799621200363617,0.0028094752108306694
component,P_t_target_t48h,50,pct_developed,0.089607838250231,0.00256898705687529
component,P_t_target_t48h,51,gust_gt30_since_onset,0.0887534520443296,0.0025444924685960354
component,P_t_target_t48h,52,osi_mean_72h,0.08679937523265835,0.002488470605605599
component,P_t_target_t48h,53,gust_x_hso,0.08244763165566837,0.0023637095005233817
component,P_t_target_t48h,54,gust_max_last6h_obs,0.07798820016614627,0.00223586106671101
component,P_t_target_t48h,55,R_t_max_72h,0.0746827001858037,0.002141094952140896
component,P_t_target_t48h,56,r2_t,0.07179924087540712,0.002058428415461933
component,P_t_target_t48h,57,last_D_t,0.07098327977291774,0.0020350354450238417
component,P_t_target_t48h,58,cumul_tp_since_onset,0.06978599154535914,0.0020007101223734063
component,P_t_target_t48h,59,gust_max_next_6h,0.06841976279974915,0.001961541406413517
component,P_t_target_t48h,60,pct_water,0.06719516766315792,0.0019264332159109163
component,P_t_target_t48h,61,tp_rate_next_48h,0.06563984326203354,0.0018818432745201525
component,P_t_target_t48h,62,vpd_t,0.06000406512612244,0.0017202698969084119
component,P_t_target_t48h,63,hours_since_peak,0.05990192979515996,0.0017173417563749957
component,P_t_target_t48h,64,pct_agriculture,0.05727247489267029,0.0016419573285945852
component,P_t_target_t48h,65,diffuse_rad_t,0.052650757861556485,0.0015094562944739363
component,P_t_target_t48h,66,wind_speed_max_next_1h,0.04944930401688907,0.001417673101722793
component,P_t_target_t48h,67,gust_max_next_48h,0.04923155863798456,0.0014114305109960978
component,P_t_target_t48h,68,R_t_mean_72h,0.043520215709577315,0.0012476907495314626
component,P_t_target_t48h,69,t2m_at_t1h,0.04350087202328723,0.0012471361810843062
component,P_t_target_t48h,70,pre_event_max_outage_pct,0.04323023551842198,0.001239377242896608
component,P_t_target_t48h,71,gust_at_t24h,0.04322559115826152,0.001239244092701573
component,P_t_target_t48h,72,osi_max_72h,0.04302215231291484,0.0012334116591693433
component,P_t_target_t48h,73,tp_at_t6h,0.04166116342821624,0.0011943931659480448
component,P_t_target_t48h,74,wind_speed_at_t6h,0.0375887313275598,0.0010776397037411505
component,P_t_target_t48h,75,storm_onset_max_osi,0.0371717115631327,0.0010656840713077161
component,P_t_target_t48h,76,et0_t,0.03595777484588325,0.0010308814494012393
component,P_t_target_t48h,77,gust_at_t48h,0.03552126201248029,0.0010183669658351852
component,P_t_target_t48h,78,wind_cos_t,0.034908532703411765,0.0010008004929115831
component,P_t_target_t48h,79,osi_std_72h,0.033571024279808626,0.0009624551662549692
component,P_t_target_t48h,80,rural_urban_code,0.033029574195097666,0.0009469322132775504
component,P_t_target_t48h,81,gust_peak4h_mean_next_6h,0.03254754784575198,0.0009331128925939748
component,P_t_target_t48h,82,gust_max_obs,0.031718028054456227,0.0009093312050890295
component,P_t_target_t48h,83,n_utilities,0.030646797466033604,0.0008786198569489071
component,P_t_target_t48h,84,tp_at_t48h,0.030162583832861856,0.0008647378285385456
component,P_t_target_t48h,85,gust_gt30_frac_next_48h,0.029413694530376233,0.0008432677544614827
component,P_t_target_t48h,86,N_t_mean_72h,0.02908147408743389,0.0008337432526476467
component,P_t_target_t48h,87,total_tp_next_6h,0.027790016480139457,0.0007967181670923216
component,P_t_target_t48h,88,t2m_t,0.02750396399642341,0.0007885172647761488
component,P_t_target_t48h,89,wind_speed_at_t24h,0.02699530312384013,0.0007739343530184046
component,P_t_target_t48h,90,total_tp_next_24h,0.02638206331175752,0.0007563532443702803
component,P_t_target_t48h,91,gust_change_3h,0.026297078482457437,0.00075391679538584
component,P_t_target_t48h,92,d2m_t,0.02452195098157972,0.0007030252700114236
component,P_t_target_t48h,93,dewpoint_c_t,0.023485115787480026,0.0006733000110857846
component,P_t_target_t48h,94,wind_speed_t,0.02327718430024106,0.0006673387770033146
component,P_t_target_t48h,95,hcc_t,0.022827113964012824,0.0006544356103715622
component,P_t_target_t48h,96,lcc_t,0.021626922010909766,0.0006200270401672734
component,P_t_target_t48h,97,hour_sin,0.021325979992980137,0.0006113992664810897
component,P_t_target_t48h,98,N_t_max_72h,0.020406849987921305,0.0005850485238151625
component,P_t_target_t48h,99,outage_pct_mean_72h,0.020104768889723346,0.0005763880935832655
component,P_t_target_t48h,100,gust_at_t6h,0.01921606218093075,0.0005509095631686505
component,P_t_target_t48h,101,hour_of_day,0.018920715898275375,0.0005424422148623663
component,P_t_target_t48h,102,soil_moist_x_gust,0.018664596864255145,0.0005350994812771637
component,P_t_target_t48h,103,tcc_t,0.01617217315651942,0.0004636436313152247
component,P_t_target_t48h,104,wind_speed_at_t1h,0.01609962320071645,0.00046156368048643414
component,P_t_target_t48h,105,sdswrf_t,0.016070737285190262,0.00046073554374570004
component,P_t_target_t48h,106,tp_at_t24h,0.014464518055319786,0.00041468648718305263
component,P_t_target_t48h,107,gust_gt30_obs,0.014040150999790058,0.0004025202136258693
component,P_t_target_t48h,108,mcc_t,0.014034064952284098,0.0004023457313754809
component,P_t_target_t48h,109,gust_max_next_1h,0.013855137905920856,0.00039721603206336844
component,P_t_target_t48h,110,min_t2m_next_1h,0.012756029987940565,0.0003657054625581027
component,P_t_target_t48h,111,direct_rad_t,0.012415977151249535,0.00035595641210479895
component,P_t_target_t48h,112,temp_c_t,0.012256592875928618,0.000351386988844911
component,P_t_target_t48h,113,gust_gt40_next_48h,0.010774538110126741,0.0003088976309352468
component,P_t_target_t48h,114,cumul_gust_obs,0.010578219080343843,0.00030326931697991844
component,P_t_target_t48h,115,gust_mean_next_6h,0.009900141987600364,0.0002838293739030958
component,P_t_target_t48h,116,gust_at_t1h,0.008399891929002479,0.0002408183710949299
component,P_t_target_t48h,117,last_outage_pct,0.00823427498107776,0.00023607026195709234
component,P_t_target_t48h,118,wind_change_1h,0.00683640089846449,0.00019599429878803715
component,P_t_target_t48h,119,outage_pct_max_72h,0.006206008998560719,0.00017792145311699859
component,P_t_target_t48h,120,gust_gt40_next_24h,0.006096026976592839,0.0001747683540528804
component,P_t_target_t48h,121,gust_x_phase,0.005229779955698177,0.00014993372542897843
component,P_t_target_t48h,122,gust_t,0.004857813168200664,0.0001392697268176055
component,P_t_target_t48h,123,gust_change_1h,0.004117218020837754,0.00011803743971960647
component,P_t_target_t48h,124,gust_mean_next_1h,0.0033974950201809406,9.7403540840587e-05
component,P_t_target_t48h,125,gust_gt30_frac_next_24h,0.0031011600513011217,8.890784766890361e-05
component,P_t_target_t48h,126,gust_gt40_obs,0.001943751994986087,5.5725858523117634e-05
component,P_t_target_t48h,127,soil_gust_x_phase,0.0019271069613751024,5.524865835019901e-05
component,P_t_target_t48h,128,gust_exceed_30,0.0013281349674798548,3.8076596956968056e-05
component,P_t_target_t48h,129,gust_peak4h_mean_next_1h,0.00038795000000391155,1.112222488775694e-05
component,P_t_target_t48h,130,days_since_onset,0.0,0.0
component,P_t_target_t48h,131,tp_at_t1h,0.0,0.0
component,P_t_target_t48h,132,gust_gt30_next_6h,0.0,0.0
component,P_t_target_t48h,133,gust_exceed30_x_hso,0.0,0.0
component,P_t_target_t48h,134,total_tp_next_1h,0.0,0.0
component,P_t_target_t48h,135,gust_gt30_next_1h,0.0,0.0
component,P_t_target_t48h,136,gust_gt40_next_1h,0.0,0.0
component,P_t_target_t48h,137,gust_gt40_next_6h,0.0,0.0
component,P_t_target_t48h,138,is_worsening,0.0,0.0
component,P_t_target_t48h,139,rain_t,0.0,0.0
component,P_t_target_t48h,140,csnow_t,0.0,0.0
component,P_t_target_t48h,141,sdwe_t,0.0,0.0
component,P_t_target_t48h,142,tp_t,0.0,0.0
component,P_t_target_t48h,143,icing_risk_t,0.0,0.0
component,P_t_target_t48h,144,is_snowing,0.0,0.0
component,P_t_target_t48h,145,storm_phase,0.0,0.0
component,P_t_target_t48h,146,is_full_next_1h,0.0,0.0
component,P_t_target_t48h,147,window_len_next_1h,0.0,0.0
component,P_t_target_t48h,148,tp_rate_next_1h,0.0,0.0
component,P_t_target_t48h,149,window_len_next_6h,0.0,0.0
component,P_t_target_t48h,150,is_full_next_6h,0.0,0.0
component,P_t_target_t48h,151,gust_gt30_frac_next_1h,0.0,0.0
component,P_t_target_t48h,152,has_weather_at_t1h,0.0,0.0
component,P_t_target_t48h,153,gust_gt30_frac_next_6h,0.0,0.0
