case,horizon,fipsCode,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
H0_Huber,osi_target_t01h,42047,4,143,0.013406967405192954,0.005178850156970087,0.025703788825558602,-0.0017373199154282221,0.013406967405192954,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42049,0,143,0.008010822930136639,0.004448216699673218,0.009176779614574422,-0.0018181634266084294,0.008010822930136639,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42051,4,143,0.0034087553783903055,0.0025465515522438056,0.0016616046918477914,0.0020322944022025976,0.0034087553783903055,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42053,3,143,0.09413286581485097,0.03420007280432822,1.2671224889918935,-0.026158350867554837,0.09413286581485097,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42055,1,143,0.0010640638214721785,0.0005661496068337663,0.00016190914971173464,0.00042728937887034836,0.0010640638214721785,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42057,4,143,0.002971304062216307,0.0019474080775948033,0.001262496639710467,0.0010826705301470627,0.002971304062216307,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42059,3,143,0.011385410006891077,0.0055890928261729715,0.01853674122657721,-0.0045477841599101685,0.011385410006891077,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42061,2,143,0.0026282085058034043,0.001250970395821765,0.000987769632846763,0.0010433817373418793,0.0026282085058034043,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42063,2,143,0.007909017545980588,0.004821450768107373,0.00894501587159592,-0.0006314345161339326,0.007909017545980588,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42065,0,143,0.00995775213401455,0.004874727937380307,0.014179426341433397,0.0036312427073980384,0.00995775213401455,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42067,4,143,0.002101046317654293,0.0010294268986946584,0.0006312585749367991,0.0006154408847086442,0.002101046317654293,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42069,2,143,0.002232416062841882,0.0009941515009214395,0.0007126664513017262,0.0009718877742216727,0.002232416062841882,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42075,1,143,0.006170492405848145,0.002325643415641562,0.005444721643880036,-0.001987172175837243,0.006170492405848145,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42077,4,143,0.0035028874873450854,0.0018197634054040008,0.0017546415671068235,-0.0011295732603944894,0.0035028874873450854,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42079,1,143,0.0010698743423919021,0.0005102698565453394,0.00016368224851671622,0.00045309626012119525,0.0010698743423919021,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42081,0,143,0.00252285997314341,0.0015615650729668218,0.0009101696095047509,0.0015405860519878008,0.00252285997314341,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42083,2,143,0.005345699178096569,0.0038464119926940265,0.004086439457486434,0.0028448060869542685,0.005345699178096569,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42085,4,143,0.004913109624269432,0.0032078991510673675,0.003451826403752715,-0.00044978663569656346,0.004913109624269432,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42089,1,143,0.005045485902856982,0.0023430211328273258,0.00364034070341778,-0.0018312773437042101,0.005045485902856982,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42091,1,143,0.003272310326078197,0.0015237611544174701,0.0015312461264325936,-0.0011610547338636729,0.003272310326078197,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42095,0,143,0.0033723740968821534,0.0017561261943115373,0.001626325708053006,-0.0008635380434338601,0.0033723740968821534,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42097,3,143,0.0027025455307443866,0.0011788707674091634,0.0010444365854417434,0.0008484022007093083,0.0027025455307443866,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42101,0,143,0.004234612145276889,0.0020780478505505228,0.002564267422992495,0.0019745513470540202,0.004234612145276889,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42103,0,143,0.002933353256732991,0.0016424698939716625,0.0012304522700164044,-0.0002463016327026694,0.002933353256732991,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42109,2,143,0.006010916481896603,0.0014296661256450525,0.0051667497241840825,-0.0005876083789310945,0.006010916481896603,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42113,2,143,0.004978466366883876,0.003651766777816528,0.0035442732133657323,0.003242640591327434,0.004978466366883876,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42115,3,143,0.00423573488196857,0.0020309235819550983,0.0025656273486165167,-0.0009311253935938306,0.00423573488196857,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42119,4,143,0.0031688060269812217,0.0014360105171201656,0.0014359104240384496,0.0013133881915680494,0.0031688060269812217,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42121,1,143,0.020244764090667854,0.008165026563857994,0.05860861765141163,-0.00635783652634195,0.020244764090667854,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42125,4,143,0.012014370207659112,0.006372260035296121,0.02064134808259622,0.005813409727208804,0.012014370207659112,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42127,3,143,0.0022479888200638543,0.0011539094156950975,0.0007226438841238873,-0.00028155967374028125,0.0022479888200638543,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42129,3,143,0.004814479629175903,0.002382783974142749,0.003314627616264213,-0.0021506709000605625,0.004814479629175903,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42131,3,143,0.01577127595360595,0.003485654799136338,0.03556883976428487,-0.0031772684897218902,0.01577127595360595,0.0,0.0,0.0
H0_Huber,osi_target_t01h,42133,3,143,0.002512878004316095,0.0009698377546036614,0.0009029814886343166,0.0005629473707603591,0.002512878004316095,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54007,4,143,0.023784307750816372,0.012355789037587642,0.08089414121153277,-0.010820776088292289,0.023784307750816372,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54009,0,143,0.022226513670977308,0.011432209552499606,0.07064456112515818,-0.003627515398258393,0.022226513670977308,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54013,2,143,0.043186635042322584,0.021675668668231313,0.2667072188178634,-0.02027209516743594,0.043186635042322584,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54015,2,143,0.050411612307364954,0.026552081665171288,0.3634102837262139,-0.0241221602510466,0.050411612307364954,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54019,2,143,0.005554832427910428,0.0027775313405812717,0.004412431352209632,-0.0017075349386043981,0.005554832427910428,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54023,4,143,0.0012446163302035755,0.0008257410388901153,0.00022151698274554645,0.0006956711088201853,0.0012446163302035755,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54025,0,143,0.0016909350668567965,0.0009501527270154185,0.00040887438024661787,0.0008309856992695281,0.0016909350668567965,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54027,4,143,0.0019192592783380074,0.001288872318554938,0.0005267485333805736,0.0010920959629378902,0.0019192592783380074,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54029,4,143,0.013689073345173036,0.007338656290434613,0.02679687425408234,0.005485047190674086,0.013689073345173036,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54031,4,143,0.0020735599591920604,0.0013954383216083675,0.0006148500793241347,0.0010043795017336292,0.0020735599591920604,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54033,4,143,0.003407379380785319,0.001918369592126874,0.0016602634969779346,0.0008569766507082878,0.003407379380785319,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54035,0,143,0.002728737948522178,0.001541509176445289,0.0010647795432138186,0.00041530403209557784,0.002728737948522178,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54037,1,143,0.0031579634420753826,0.0012460639795457962,0.0014261008335122974,0.00024412985862713315,0.0031579634420753826,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54039,3,143,0.0030137723020765717,0.0017260030695010638,0.0012988437588932402,0.0008968722086376339,0.0030137723020765717,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54041,4,143,0.014303437395839096,0.0033625906760233453,0.029256129951146428,-0.0027442467920041577,0.014303437395839096,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54043,2,143,0.00834926984828032,0.0036695729295051233,0.009968573900914612,-0.001987407458315881,0.00834926984828032,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54045,4,143,0.00867032411385162,0.00424915684997291,0.01074995639421087,0.0013021457176960807,0.00867032411385162,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54047,3,143,0.004247915499665694,0.0027960335242600306,0.002580404411198906,0.0006075360287729589,0.004247915499665694,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54053,1,143,0.0014257131706133382,0.0008733059056967624,0.00029067010041502827,0.0008562268260051171,0.0014257131706133382,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54055,0,143,0.002183311745751476,0.001144808967329232,0.0006816595756164993,0.0002223865780622307,0.002183311745751476,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54057,0,143,0.001587566450705152,0.0009155104277973928,0.00036041251466285113,0.00020212735629297329,0.001587566450705152,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54059,1,143,0.014178185780255773,0.00878607774320383,0.02874599613878092,0.0006533905801478412,0.014178185780255773,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54063,2,143,0.0016800073400488576,0.0009937044858606735,0.0004036067267543795,0.000592825778840196,0.0016800073400488576,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54067,3,143,0.005013733868225587,0.0020871415217868614,0.0035946664040991004,-0.0006808022140492277,0.005013733868225587,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54069,3,143,0.0074077868721069366,0.004816724346318288,0.007847168806986061,0.0033095027601432125,0.0074077868721069366,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54071,0,143,0.006841120693606667,0.004589864238506698,0.006692533325262551,0.004568885217527677,0.006841120693606667,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54073,2,143,0.005734140070561767,0.003712009708939857,0.004701891815881562,0.002731414940319006,0.005734140070561767,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54075,4,143,0.003414243295975856,0.002248626562820956,0.0016669591916285992,0.0017890122328227851,0.003414243295975856,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54077,0,143,0.004246273899526012,0.0017354167700785246,0.0025784104102608055,-0.00032619266930280393,0.004246273899526012,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54079,2,143,0.0011416012978253706,0.0006324634142718876,0.0001863652538171096,-0.00015948147860054258,0.0011416012978253706,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54081,1,143,0.0014928129112999036,0.0008412836308034563,0.0003186741255045483,0.0004737152922390933,0.0014928129112999036,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54083,0,143,0.008296661017944977,0.005834128077774953,0.009843345518676352,0.005834128077774953,0.008296661017944977,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54085,3,143,0.009730608079574897,0.005251162792206149,0.013539916904555221,-0.00061392388238278,0.009730608079574897,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54087,0,143,0.009079483405605132,0.004060581243325376,0.011788493704510234,-0.0020149219083070422,0.009079483405605132,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54089,1,143,0.001887481649270424,0.001378756805024977,0.0005094499376155617,0.0013591763854445575,0.001887481649270424,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54091,1,143,0.006248113915673128,0.004165888478130325,0.005582566632961632,0.004149105261347107,0.006248113915673128,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54093,2,143,0.004577898144207929,0.003434388614814518,0.002996872652880163,0.003303866006880928,0.004577898144207929,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54095,4,143,0.011789205241532088,0.0050499714567169545,0.019874906512456377,-0.003051782732186517,0.011789205241532088,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54097,3,143,0.002074405768601798,0.0011922681302462038,0.0006153517788716037,0.0003097356468944847,0.002074405768601798,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54099,1,143,0.009801706533665737,0.007735507136863809,0.013738503489011102,0.007729954017128105,0.009801706533665737,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54101,1,143,0.0058654529983023515,0.004120535646291854,0.004919706059167049,0.003468689499042604,0.0058654529983023515,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54103,3,143,0.010680204270070865,0.007320777656031178,0.01631154714481291,0.005581243482905765,0.010680204270070865,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54105,2,143,0.006041278388058558,0.0029023209961416604,0.005219077372369348,0.002052006367242857,0.006041278388058558,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54107,3,143,0.0012910723824356072,0.0007960387296185764,0.00023836210922637753,0.0005470876806675273,0.0012910723824356072,0.0,0.0,0.0
H0_Huber,osi_target_t01h,54109,3,143,0.00968651756690819,0.006089654283219394,0.013417493028084995,0.006089654283219394,0.00968651756690819,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18009,0,138,0.005230010786569689,0.002858788273957826,0.0037747157702136716,0.0018626385754754548,0.005230010786569689,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18013,1,138,0.02943124372239271,0.013377074851358013,0.1195353387724695,-0.009334739808287182,0.02943124372239271,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18023,3,138,0.0018897877814352878,0.0007588447622904178,0.0004928391045229708,0.0007124679506962148,0.0018897877814352878,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18025,2,138,0.012171312044162337,0.002280933175577114,0.020443435488939222,-0.0014566623212057632,0.012171312044162337,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18027,2,138,0.0037784894401818193,0.0015554081296296515,0.0019702235780400413,0.0015338780072375454,0.0037784894401818193,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18029,1,138,0.0014123467674779548,0.00045473530966963586,0.000275271828041549,-4.495520368350351e-05,0.0014123467674779548,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18033,1,138,0.003314661841640633,0.0012854734474607608,0.0015162036711711293,-0.0010548908903775297,0.003314661841640633,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18035,1,138,0.0020454221236054396,0.0009439067546794914,0.0005773577295953729,-0.0007088854468285877,0.0020454221236054396,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18037,3,138,0.0027188904024934173,0.0011616132669691295,0.0010201463728663727,0.0007978451510271008,0.0027188904024934173,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18039,4,138,0.0018425798710753913,0.0013866182692110428,0.0004685238802183244,0.0013367475887238911,0.0018425798710753913,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18041,2,138,0.00528080748672174,0.0020416491522928415,0.0038483960242306613,-0.0017141106264699996,0.00528080748672174,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18043,4,138,0.002384930243789105,0.0010033178362079539,0.0007849291329481145,0.0006192955153715418,0.002384930243789105,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18045,3,138,0.002721681097060098,0.001092484023057669,0.0010222416231850076,0.0010848116748812867,0.002721681097060098,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18047,4,138,0.0030873861457792204,0.00132631531554092,0.001315409543414627,0.0005031739374818116,0.0030873861457792204,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18051,1,138,0.0013283991549689427,0.0004317415087439442,0.00024352091545926373,3.9746420325274175e-05,0.0013283991549689427,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18059,3,138,0.0011741853998769528,0.00035220838495127936,0.00019026216675321954,0.00015017442134208616,0.0011741853998769528,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18061,3,138,0.00410346666864164,0.0017052495686085093,0.0023237045406901036,-0.0003313346304449848,0.00410346666864164,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18065,3,138,0.0021083908251303533,0.0007924243054230663,0.0006134530382661517,-0.0002210829077133984,0.0021083908251303533,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18067,2,138,0.0017088021989867452,0.00047494653323865334,0.00040296068382614713,-0.00012877613013690883,0.0017088021989867452,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18069,0,138,0.001120241505171459,0.0005504607019410587,0.00017318186212741658,-0.00016061488056625246,0.001120241505171459,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18071,0,138,0.004476942973426467,0.0018197661260770282,0.002765936537449141,0.0017979940731661832,0.004476942973426467,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18073,2,138,0.003470996728647855,0.002030291114182233,0.0016625989240592071,0.001840046816897543,0.003470996728647855,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18077,2,138,0.004830509657859431,0.0014960174477283835,0.0032200676505449066,-0.0009548280165411529,0.004830509657859431,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18083,2,138,0.0034279644747020437,0.001680298927836489,0.0016216297806950575,0.001570154000300257,0.0034279644747020437,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18085,3,138,0.004251887301501063,0.003571886594558335,0.0024948392962039065,0.0034748990105492295,0.004251887301501063,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18087,2,138,0.0024278358205324715,0.0022117118123048674,0.0008134253744615598,0.0021977097364364513,0.0024278358205324715,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18089,4,138,0.0025079743387567935,0.001831745765355355,0.0008680110691730355,0.0012469592174554987,0.0025079743387567935,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18091,0,138,0.0013838556879036776,0.0007028467062041373,0.0002642778059621838,-0.00016483687023014846,0.0013838556879036776,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18093,1,138,0.007832050054721193,0.002499342017833925,0.008465059112232838,-0.0020754156408975127,0.007832050054721193,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18095,0,138,0.0014363471009996875,0.0006435811204477613,0.0002847068332479285,-9.646002944344318e-05,0.0014363471009996875,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18097,1,138,0.0006195626123400639,0.00027561494336276874,5.2972380624130914e-05,6.811825947367265e-05,0.0006195626123400639,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18099,3,138,0.00901818609012737,0.0028663896844017467,0.011223219889151016,-0.0016893145766825068,0.00901818609012737,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18101,4,138,0.003577069231347128,0.002018067926729623,0.0017657685514473461,0.000621203242177465,0.003577069231347128,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18103,0,138,0.0025347621580652404,0.0011660490979852071,0.0008866526493184184,0.001061674751203075,0.0025347621580652404,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18105,3,138,0.002123347743166106,0.0007267629355328205,0.0006221875781003862,-0.0004794462682229468,0.002123347743166106,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18107,1,138,0.0010225642534026074,0.00048497717787220263,0.00014429799602248277,0.00022278315423295467,0.0010225642534026074,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18109,2,138,0.003178471559981223,0.0012741535537543376,0.0013941700411501065,0.0009698057276673812,0.003178471559981223,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18111,2,138,0.0038333211218198834,0.0025042813074422363,0.002027820413572682,0.0021168070354798843,0.0038333211218198834,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18113,1,138,0.0010015331619229219,0.0006073982951971778,0.00013842347707152295,-5.729159604516387e-05,0.0010015331619229219,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18117,4,138,0.013343680505749758,0.003824259751057974,0.024571425702654606,-0.0036415662360367333,0.013343680505749758,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18121,1,138,0.024488046989187655,0.008565211814660504,0.08275369345756342,-0.00648026202363396,0.024488046989187655,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18123,3,138,0.005021370734663971,0.0019867603561756733,0.0034795546395816907,0.001937484993856832,0.005021370734663971,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18125,0,138,0.0027534182692837005,0.0009424317378863506,0.0010462210788562843,0.0008209417522528354,0.0027534182692837005,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18127,2,138,0.002653170941343359,0.0018554545522283894,0.0009714256140704552,0.0018337154217936066,0.002653170941343359,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18129,4,138,0.0010646236027491889,0.0005557454824975186,0.00015641243134323146,0.0002733764577436561,0.0010646236027491889,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18131,4,138,0.017962012936945694,0.004589808459903117,0.044523479407086626,-0.0032062182973173333,0.017962012936945694,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18133,4,138,0.0011088500166660604,0.00043632233355597624,0.0001696776736055245,-0.0002637718836955388,0.0011088500166660604,0.0,0.0,0.0
H0_Huber,osi_target_t06h,18135,0,138,0.0036387279980491607,0.0022154797039792055,0.0018271671192425856,0.001937534676860149,0.0036387279980491607,0.0,0.0,0.0
