horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
osi_target_t01h,v18_rule,42043,Dauphin County,4,143,0.001454622734431783,0.0006980110458385929,0.0003025776038321891,0.0004331639476455795,0.001454659607762446,0.0006980602591253063,0.00030259294414714975,0.0004332131609322927,3.687333066291175e-08,0.002534906803663972,-1.5340314960638705e-08,2,-9.657891314593769e-07
osi_target_t01h,v18_rule,42077,Lehigh County,4,143,0.0039709205337893514,0.0020978322851515655,0.002254854013650797,-0.0012432681632963914,0.003970937416405765,0.0020979509277964685,0.002254873186996614,-0.0012431495206514885,1.688261641336758e-08,0.0004251562394586017,-1.9173345817274923e-08,1,-1.2071074845301114e-06
osi_target_t01h,v18_rule,54035,Jackson County,0,143,0.0028703853709997292,0.0017492652527152032,0.001178193041461043,0.0007240935514907061,0.0028705882486134374,0.0017505522550784855,0.0011783595957100914,0.0007253805538539884,2.0287761370819599e-07,0.0070679573467069545,-1.665542490483611e-07,1,-1.0485852731317587e-05
osi_target_t01h,v18_rule,39085,Lake County,3,143,0.0026454341794745545,0.0014127045525808746,0.001000760045704306,-0.0008779053820715365,0.002645672685338094,0.0014146194707863504,0.0010009405059860036,-0.0008759904638660607,2.385058635394864e-07,0.009015754970964629,-1.8046028169753717e-07,1,-1.1361342917063702e-05
osi_target_t01h,v18_rule,42041,Cumberland County,0,143,0.002602454353695114,0.0012288328639689945,0.0009685059188185316,0.0011243180145041316,0.0026027154919076754,0.0012299899413381078,0.0009687002942497185,0.0011254750918732448,2.611382125612856e-07,0.010034305200790072,-1.94375431186917e-07,2,-1.223740707702121e-05
osi_target_t01h,v18_rule,54067,Nicholas County,0,143,0.005388554669221101,0.0023935987550976387,0.004152222563515388,-0.0007175768800462195,0.005388740886701521,0.002394472048512557,0.004152509553193243,-0.0007167035866313011,1.8621748042006725e-07,0.0034557964398773677,-2.8698967785567575e-07,2,-1.8068176072344422e-05
osi_target_t01h,v18_rule,18161,Union County,2,143,0.0028772625098632118,0.0015025407866431023,0.0011838454557450018,0.0013553819798796992,0.0028777487280953877,0.0015049773315899766,0.0011842455971138109,0.0013634129304209797,4.862182321758828e-07,0.016898639957574346,-4.001413688090299e-07,1,-2.5191932892813885e-05
osi_target_t01h,v18_rule,18047,Franklin County,2,143,0.0030645004636745687,0.0013109112662293507,0.0013429363221362156,0.0004742818801424638,0.003065440008315609,0.0013125325003419017,0.001343759909575226,0.0004759031142550146,9.395446410403151e-07,0.03065898185290461,-8.235874390104692e-07,1,-5.185107342604757e-05
osi_target_t01h,v18_rule,42113,Sullivan County,1,143,0.005049475302086847,0.003591728344895421,0.0036460997181730634,0.0030085675200580172,0.005050074355956909,0.0035946554422147687,0.003646964893099183,0.003011494617377365,5.990538700616221e-07,0.01186368551626682,-8.651749261196634e-07,1,-5.446932104076893e-05
osi_target_t01h,v18_rule,42047,Elk County,2,143,0.014577161836814893,0.00523675370692649,0.030386591551987037,-0.0026947760719290663,0.014577389624183172,0.005236357058033716,0.030387541220499775,-0.0026932041672087866,2.2778736827842871e-07,0.0015626318128791894,-9.496685127383109e-07,3,-5.9788832918047465e-05
osi_target_t01h,v18_rule,54037,Jefferson County,4,143,0.0030446948114253927,0.0010991983113558302,0.0013256338087450613,9.889510226853379e-05,0.0030465971700692294,0.0011065503284520307,0.0013272908672843588,0.00010759137963248851,1.9023586438366574e-06,0.062481094548383354,-1.657058539297502e-06,2,-0.0001043243982637789
osi_target_t01h,v18_rule,39063,Hancock County,0,143,0.0021483396059197076,0.0013023315877491082,0.0006599969179179438,0.001240500131130587,0.0021510620335188154,0.0013094086228558266,0.0006616707057025923,0.001252065965513169,2.7224275991077386e-06,0.12672240420490422,-1.6737877846484915e-06,1,-0.00010537763109367579
osi_target_t01h,v18_rule,39027,Clinton County,1,143,0.0013925718569977534,0.0007508712124249192,0.0002773136618970105,0.00042868715051070874,0.0014005651835486829,0.0007628355523729056,0.00028050634517173205,0.0004580110839494018,7.993326550929502e-06,0.5739974214445498,-3.1926832747215307e-06,3,-0.00020100361790679973
osi_target_t01h,v18_rule,39155,Trumbull County,1,143,0.004208263581313334,0.0015606193746000277,0.0025324559788825612,4.561205984510342e-05,0.004212173367256348,0.0015667732190747033,0.0025371638400427865,5.176590431977912e-05,3.90978594301452e-06,0.092907344501314,-4.707861160225223e-06,1,-0.0002963955533267579
osi_target_t01h,v18_rule,18131,Pulaski County,0,143,0.017396741641182028,0.004792407979842515,0.043278466621395256,-0.0025536101354408512,0.017398720550152114,0.004813112509700578,0.043288313179866825,-0.00252332266273953,1.9789089700864015e-06,0.011375170195093709,-9.846558471568456e-06,2,-0.0006199155088093527
osi_target_t01h,v18_rule,39163,Vinton County,0,143,0.0031709930629275265,0.0022316215236174684,0.001437893171734233,0.0007985030768082153,0.0031820109270596707,0.002252835387385495,0.0014479026762095819,0.0008197169405762416,1.1017864132144197e-05,0.3474578440727516,-1.0009504475348924e-05,2,-0.0006301741951446534
osi_target_t01h,v18_rule,42083,McKean County,0,143,0.0035228099089513977,0.0022373634011683776,0.0017746571206086802,0.00032348246296160497,0.0035332677967711387,0.002246599845364308,0.0017852093292890965,0.00034328341969807566,1.0457887819741076e-05,0.29686210979387173,-1.0552208680416307e-05,2,-0.0006643415394394903
osi_target_t01h,v18_rule,54023,Grant County,1,143,0.0022617311666771962,0.0014173597471002835,0.0007315061854556156,0.0012998772296177658,0.002296329010252235,0.0014460476423356393,0.0007540571500356193,0.0013285651248531216,3.459784357503874e-05,1.5297062747677392,-2.255096458000363e-05,1,-0.001419754193520553
osi_target_t01h,v18_rule,18013,Brown County,2,143,0.02950290400714479,0.013209080434536604,0.12447025231423643,-0.009711958653625681,0.02950764075102276,0.013241793964611958,0.12451022336487293,-0.009679245123550324,4.7367438779678805e-06,0.016055178421825467,-3.9971050636494754e-05,1,-0.00251648068353166
