cv_seed,horizon,target_day,fipsCode,variant,low_loss_controls,high_loss_controls,control_max_osi_peak,control_mean_osi_peak,control_max_osi_mean,query_osi_peak,query_osi_mean,query_P_mean,control_mean_P_mean,control_max_P_mean
42,1,3,18113,source_cache_rank,3,0,0.0158,0.00772,0.007330434782608696,0.0032,0.0025130434782608697,0.003775786000000002,0.004693378,0.010526221956521739
42,1,3,18117,context,5,0,0.0002,8e-05,6.521739130434783e-05,0.0001,1.3043478260869566e-05,1.9479478260869565e-05,2.691089565217391e-05,9.490621739130433e-05
42,1,3,18117,source_cache_rank,5,0,0.0002,0.00014,6.521739130434783e-05,0.0001,1.3043478260869566e-05,1.9479478260869565e-05,3.542190434782608e-05,9.490621739130433e-05
42,1,3,18121,context,3,0,0.0452,0.013819999999999999,0.02441304347826087,0.0063,0.0008217391304347826,0.00025517765217391306,0.008982350417391306,0.03567240582608695
42,1,3,18121,source_cache_rank,5,0,0.0088,0.0026800000000000005,0.0012391304347826087,0.0063,0.0008217391304347826,0.00025517765217391306,0.0003998555826086957,0.0010498960869565217
42,1,3,18123,context,5,0,0.0002,0.00012000000000000002,6.521739130434783e-05,0.0002,1.739130434782609e-05,3.5276521739130434e-05,3.56998e-05,9.490621739130433e-05
42,1,3,18123,source_cache_rank,5,0,0.0002,0.00014,6.521739130434783e-05,0.0002,1.739130434782609e-05,3.5276521739130434e-05,4.115171304347826e-05,9.490621739130433e-05
42,1,3,18125,context,5,0,0.0007,0.00022,4.782608695652174e-05,0.0013,9.565217391304347e-05,0.00010597273913043479,1.5206817391304347e-05,2.9010608695652173e-05
42,1,3,18125,source_cache_rank,5,0,0.0002,8e-05,1.739130434782609e-05,0.0013,9.565217391304347e-05,0.00010597273913043479,1.0065652173913043e-05,2.9010608695652173e-05
42,1,3,18127,context,2,0,0.0375,0.01458,0.029660869565217386,0.0206,0.006660869565217392,0.008921280434782608,0.013035159226086956,0.04468412569565217
42,1,3,18127,source_cache_rank,2,0,0.0174,0.00992,0.010791304347826087,0.0206,0.006660869565217392,0.008921280434782608,0.006964842260869565,0.016026239217391304
42,1,3,18129,context,5,0,0.0001,4e-05,4.347826086956522e-06,0.0002,1.739130434782609e-05,2.9010608695652173e-05,4.263530434782609e-06,1.2272347826086957e-05
42,1,3,18129,source_cache_rank,5,0,0.0003,0.00012000000000000002,3.0434782608695646e-05,0.0002,1.739130434782609e-05,2.9010608695652173e-05,1.4732817391304348e-05,4.506791304347826e-05
42,1,3,18131,context,2,0,0.0216,0.012560000000000002,0.009573913043478263,0.0056,0.00037826086956521736,2.1260782608695652e-05,0.008252774139130434,0.014316082217391302
42,1,3,18131,source_cache_rank,5,0,0.0088,0.00458,0.002656521739130434,0.0056,0.00037826086956521736,2.1260782608695652e-05,0.001686175469565217,0.0038789821304347815
42,1,3,18133,context,5,0,0.0006,0.00016,5.652173913043478e-05,0.0,0.0,0.0,2.5734886956521742e-05,9.535860869565218e-05
42,1,3,18133,source_cache_rank,5,0,0.0006,0.00021999999999999998,5.652173913043478e-05,0.0,0.0,0.0,2.644937391304348e-05,9.535860869565218e-05
42,1,3,18135,context,2,0,0.027,0.014119999999999999,0.011034782608695653,0.0231,0.006786956521739131,0.00920471147826087,0.008328874113043476,0.01630124278260869
42,1,3,18135,source_cache_rank,1,1,0.08,0.0354,0.04514782608695652,0.0231,0.006786956521739131,0.00920471147826087,0.025931524582608702,0.06458613369565219
42,1,3,18137,context,5,0,0.0041,0.0009400000000000001,0.0006565217391304348,0.0,0.0,0.0,0.00019956714782608698,0.0008887708695652175
42,1,3,18137,source_cache_rank,5,0,0.0007,0.00023999999999999998,4.782608695652174e-05,0.0,0.0,0.0,1.915046956521739e-05,4.506791304347826e-05
42,1,3,18139,context,5,0,0.0044,0.00104,0.002656521739130434,0.0,0.0,0.0,0.0007973226173913041,0.0038789821304347815
42,1,3,18139,source_cache_rank,5,0,0.0006,0.0004,6.956521739130436e-05,0.0,0.0,0.0,6.035516521739131e-05,9.535860869565218e-05
42,1,3,18141,context,3,0,0.0457,0.015,0.019643478260869568,0.0115,0.003556521739130436,0.004791546304347826,0.008664771773913043,0.02776744886956522
42,1,3,18141,source_cache_rank,4,0,0.0206,0.0073999999999999995,0.006660869565217392,0.0115,0.003556521739130436,0.004791546304347826,0.004107784895652174,0.008921280434782608
42,1,3,18143,context,5,0,0.0002,8e-05,3.478260869565218e-05,0.0002,2.608695652173913e-05,3.964826086956521e-05,1.671855652173913e-05,5.172460869565217e-05
42,1,3,18143,source_cache_rank,5,0,0.0002,0.00016,3.478260869565218e-05,0.0002,2.608695652173913e-05,3.964826086956521e-05,2.815030434782609e-05,5.172460869565217e-05
42,1,3,18145,context,5,0,0.0004,0.00014,6.521739130434783e-05,0.0004,6.956521739130436e-05,9.271665217391303e-05,2.330653913043478e-05,7.887991304347825e-05
42,1,3,18145,source_cache_rank,5,0,0.003,0.0007,0.0020217391304347826,0.0004,6.956521739130436e-05,9.271665217391303e-05,0.0005878134782608696,0.0028391005217391304
42,1,3,18147,context,5,0,0.0002,8e-05,1.739130434782609e-05,0.0,0.0,0.0,1.0088921739130435e-05,2.9010608695652173e-05
42,1,3,18147,source_cache_rank,5,0,0.0002,0.00014,3.478260869565218e-05,0.0,0.0,0.0,2.678558260869565e-05,5.172460869565217e-05
42,1,3,18149,context,4,0,0.027,0.01042,0.011034782608695653,0.0029,0.000726086956521739,0.0008767626086956523,0.005230224130434782,0.01630124278260869
42,1,3,18149,source_cache_rank,4,0,0.0375,0.01142,0.029660869565217386,0.0029,0.000726086956521739,0.0008767626086956523,0.00998179367826087,0.04468412569565217
42,1,3,18151,context,4,0,0.0126,0.0062,0.009573913043478263,0.022,0.013221739130434782,0.02032668243478261,0.004556667008695651,0.014316082217391302
42,1,3,18151,source_cache_rank,4,0,0.0158,0.0076,0.007330434782608696,0.022,0.013221739130434782,0.02032668243478261,0.00473492536521739,0.010526221956521739
42,1,3,18153,context,5,0,0.0013,0.00041999999999999996,9.565217391304347e-05,0.0001,4.347826086956522e-06,1.2272347826086957e-05,3.772670434782609e-05,0.00010597273913043479
42,1,3,18153,source_cache_rank,5,0,0.0013,0.00031999999999999997,9.565217391304347e-05,0.0001,4.347826086956522e-06,1.2272347826086957e-05,2.880573043478261e-05,0.00010597273913043479
42,1,3,18155,context,5,0,0.0002,8e-05,6.521739130434783e-05,0.0002,3.478260869565218e-05,5.172460869565217e-05,2.691089565217391e-05,9.490621739130433e-05
42,1,3,18155,source_cache_rank,5,0,0.0002,0.00016,6.521739130434783e-05,0.0002,3.478260869565218e-05,5.172460869565217e-05,3.936467826086956e-05,9.490621739130433e-05
42,1,3,18157,context,5,0,0.003,0.00132,0.0020217391304347826,0.0001,1.739130434782609e-05,1.944582608695652e-05,0.0007698289652173912,0.0028391005217391304
42,1,3,18157,source_cache_rank,5,0,0.0045,0.00138,0.002395652173913043,0.0001,1.739130434782609e-05,1.944582608695652e-05,0.0008074853652173914,0.003431946913043479
42,1,3,18159,context,5,0,0.0041,0.0009200000000000001,0.0006565217391304348,0.0005,5.217391304347826e-05,5.308960869565218e-05,0.0001962975043478261,0.0008887708695652175
42,1,3,18159,source_cache_rank,5,0,0.002,0.0006799999999999999,0.0003956521739130435,0.0005,5.217391304347826e-05,5.308960869565218e-05,0.00015838581739130436,0.0005249739130434783
42,1,3,18161,context,5,0,0.0041,0.0009600000000000001,0.0006565217391304348,0.0004,6.0869565217391306e-05,6.061095652173913e-05,0.00018912961739130438,0.0008887708695652175
42,1,3,18161,source_cache_rank,5,0,0.0007,0.00038,6.956521739130436e-05,0.0004,6.0869565217391306e-05,6.061095652173913e-05,1.8135791304347824e-05,4.460486956521739e-05
42,1,3,18163,context,5,0,0.0012,0.00033999999999999997,0.00031304347826086954,0.0005,6.521739130434783e-05,7.680234782608696e-05,0.00011536091304347826,0.00040456439130434786
42,1,3,18163,source_cache_rank,5,0,0.0004,0.00014,5.652173913043478e-05,0.0005,6.521739130434783e-05,7.680234782608696e-05,2.62659652173913e-05,9.68051304347826e-05
42,1,3,18165,context,5,0,0.0005,0.00022,6.0869565217391306e-05,0.0041,0.0006565217391304348,0.0008887708695652175,2.5194582608695655e-05,6.061095652173913e-05
42,1,3,18165,source_cache_rank,5,0,0.002,0.00062,0.0003956521739130435,0.0041,0.0006565217391304348,0.0008887708695652175,0.00013144415652173913,0.0005249739130434783
42,1,3,18167,context,5,0,0.002,0.0008,0.0003956521739130435,0.0,0.0,1.6260869565217391e-06,0.00021296273913043478,0.0005249739130434783
42,1,3,18167,source_cache_rank,5,0,0.0041,0.0012400000000000002,0.0006565217391304348,0.0,0.0,1.6260869565217391e-06,0.0003653238608695653,0.0008887708695652175
42,1,3,18169,context,5,0,0.0058,0.0021999999999999997,0.002656521739130434,0.0004,5.652173913043478e-05,2.530182608695652e-05,0.0011553844521739129,0.0038789821304347815
42,1,3,18169,source_cache_rank,5,0,0.0088,0.004960000000000001,0.002656521739130434,0.0004,5.652173913043478e-05,2.530182608695652e-05,0.0013573816869565214,0.0038789821304347815
42,1,3,18171,context,5,0,0.0058,0.002,0.0012304347826086956,0.0004,2.608695652173913e-05,3.526217391304348e-05,0.0005254439217391304,0.0017384487391304347
42,1,3,18171,source_cache_rank,5,0,0.0041,0.00136,0.0006565217391304348,0.0004,2.608695652173913e-05,3.526217391304348e-05,0.00030182067826086957,0.0008887708695652175
42,1,3,18173,context,5,0,0.0002,8e-05,1.739130434782609e-05,0.0001,4.347826086956522e-06,9.121739130434783e-06,9.685278260869565e-06,2.6992391304347826e-05
42,1,3,18173,source_cache_rank,5,0,0.0007,0.00034,8.695652173913044e-05,0.0001,4.347826086956522e-06,9.121739130434783e-06,5.465102608695652e-05,0.00010675043478260869
42,1,3,18175,context,5,0,0.0002,6.000000000000001e-05,1.739130434782609e-05,0.0001,8.695652173913044e-06,1.2388695652173914e-05,6.854182608695652e-06,2.6992391304347826e-05
42,1,3,18175,source_cache_rank,5,0,0.0003,0.00016,3.0434782608695646e-05,0.0001,8.695652173913044e-06,1.2388695652173914e-05,2.3797417391304346e-05,4.506791304347826e-05
42,1,3,18177,context,5,0,0.0044,0.00114,0.002656521739130434,0.0001,8.695652173913044e-06,1.656582608695652e-05,0.0008055537478260866,0.0038789821304347815
42,1,3,18177,source_cache_rank,4,0,0.0111,0.00444,0.004391304347826088,0.0001,8.695652173913044e-06,1.656582608695652e-05,0.002946510182608696,0.006081628391304349
42,1,3,18179,context,4,0,0.0216,0.00608,0.009039130434782609,0.0097,0.003913043478260869,0.005508320652173912,0.003857655026086956,0.013053155260869562
42,1,3,18179,source_cache_rank,3,0,0.0216,0.00846,0.009039130434782609,0.0097,0.003913043478260869,0.005508320652173912,0.005249281017391303,0.013053155260869562
42,1,3,18181,context,5,0,0.0044,0.00112,0.002656521739130434,0.0058,0.0012304347826086956,0.0017384487391304347,0.0008195926521739128,0.0038789821304347815
42,1,3,18181,source_cache_rank,5,0,0.0056,0.0021000000000000003,0.002656521739130434,0.0058,0.0012304347826086956,0.0017384487391304347,0.0007893263391304346,0.0038789821304347815
42,1,3,18183,context,5,0,0.0058,0.00214,0.002656521739130434,0.0002,6.086956521739131e-05,9.832069565217391e-05,0.0011327639304347823,0.0038789821304347815
42,1,3,18183,source_cache_rank,5,0,0.0077,0.0036000000000000003,0.0036,0.0002,6.086956521739131e-05,9.832069565217391e-05,0.0023492283999999993,0.00498251447826087
42,1,3,39017,context,5,0,0.002,0.00078,0.0003956521739130435,0.0001,5.217391304347826e-05,6.472982608695651e-05,0.00020803861739130433,0.0005249739130434783
42,1,3,39017,source_cache_rank,4,0,0.0125,0.00296,0.005804347826086957,0.0001,5.217391304347826e-05,6.472982608695651e-05,0.0017724665913043474,0.008252586913043477
42,1,3,39023,context,0,3,0.08,0.05458,0.06348695652173912,0.0643,0.030234782608695655,0.04302016778260869,0.04459128686956522,0.09428755008695652
42,1,3,39023,source_cache_rank,0,2,0.102,0.0504,0.041843478260869565,0.0643,0.030234782608695655,0.04302016778260869,0.028906143095652176,0.058782546347826085
42,1,3,39025,context,5,0,0.002,0.00078,0.0003956521739130435,0.0,0.0,9.079130434782608e-06,0.00020803861739130438,0.0005249739130434783
42,1,3,39025,source_cache_rank,5,0,0.0012,0.00046,0.00031304347826086954,0.0,0.0,9.079130434782608e-06,0.00012240486086956522,0.00040456439130434786
42,1,3,39027,context,4,0,0.0207,0.006840000000000001,0.009234782608695652,0.0046,0.0009608695652173915,0.0008809490869565216,0.004120795730434783,0.012987485173913045
42,1,3,39027,source_cache_rank,3,0,0.0151,0.00722,0.006943478260869566,0.0046,0.0009608695652173915,0.0008809490869565216,0.004805292069565217,0.009542968434782608
42,1,3,39029,context,0,4,0.1203,0.06676,0.09076521739130436,0.086,0.05576956521739129,0.0817081222173913,0.06724954544347826,0.1351567986956522
42,1,3,39029,source_cache_rank,0,2,0.1203,0.053559999999999997,0.09076521739130436,0.086,0.05576956521739129,0.0817081222173913,0.05406024026956522,0.1351567986956522
42,1,3,39031,context,0,5,0.3293,0.22364,0.24178695652173915,0.2711,0.21376521739130433,0.319622310826087,0.24545983922608694,0.3613806573913043
42,1,3,39031,source_cache_rank,0,5,0.3293,0.21347999999999998,0.24178695652173915,0.2711,0.21376521739130433,0.319622310826087,0.2262050043826087,0.3613806573913043
42,1,3,39033,context,0,3,0.1394,0.06798,0.07330869565217392,0.0689,0.04313913043478261,0.06287480095652175,0.04660800512173913,0.10679538795652173
42,1,3,39033,source_cache_rank,0,3,0.1101,0.055400000000000005,0.08189130434782607,0.0689,0.04313913043478261,0.06287480095652175,0.04932130187826087,0.12223182717391307
42,1,3,39035,context,0,2,0.0736,0.04196,0.0481695652173913,0.0665,0.04750434782608696,0.07048270452173913,0.03997153828695653,0.07074892573913046
42,1,3,39035,source_cache_rank,0,2,0.1471,0.05666,0.11096521739130433,0.0665,0.04750434782608696,0.07048270452173913,0.05869869288695652,0.16438469873913042
42,1,3,39037,context,2,1,0.0533,0.022,0.03270434782608696,0.0075,0.00401304347826087,0.005746130173913045,0.01635251138260869,0.047400342565217385
42,1,3,39037,source_cache_rank,1,0,0.0426,0.0245,0.029660869565217386,0.0075,0.00401304347826087,0.005746130173913045,0.020943994878260867,0.04468412569565217
42,1,3,39039,context,4,0,0.0206,0.0078,0.006660869565217392,0.0375,0.029660869565217386,0.04468412569565217,0.0034777066521739126,0.008921280434782608
42,1,3,39039,source_cache_rank,1,0,0.0262,0.01494,0.01967826086956522,0.0375,0.029660869565217386,0.04468412569565217,0.01255092944347826,0.02935048891304348
42,1,3,39045,context,0,3,0.08,0.04688,0.06348695652173912,0.0479,0.02062173913043478,0.02911176104347826,0.043832342260869565,0.09428755008695652
42,1,3,39045,source_cache_rank,0,3,0.1675,0.06772,0.13565217391304343,0.0479,0.02062173913043478,0.02911176104347826,0.06716331135652173,0.20080739117391302
42,1,3,39049,context,0,2,0.0665,0.04004,0.04750434782608696,0.0736,0.0481695652173913,0.07074892573913046,0.03873509937391304,0.07048270452173913
42,1,3,39049,source_cache_rank,0,2,0.08,0.041460000000000004,0.06348695652173912,0.0736,0.0481695652173913,0.07074892573913046,0.03969751374782608,0.09428755008695652
42,1,3,39051,context,2,0,0.0231,0.0126,0.009573913043478263,0.0262,0.01967826086956522,0.02935048891304348,0.008166629434782607,0.014316082217391302
42,1,3,39051,source_cache_rank,0,0,0.0457,0.024280000000000003,0.029660869565217386,0.0262,0.01967826086956522,0.02935048891304348,0.02027517084347826,0.04468412569565217
42,1,3,39053,context,5,0,0.0006,0.00023999999999999998,6.956521739130436e-05,0.0002,8.695652173913044e-06,8.185304347826088e-06,3.1366782608695653e-05,4.506791304347826e-05
42,1,3,39053,source_cache_rank,5,0,0.0055,0.0016,0.0026608695652173913,0.0002,8.695652173913044e-06,8.185304347826088e-06,0.0008383737739130436,0.0036465357391304355
42,1,3,39055,context,0,4,0.1714,0.10524,0.0968173913043478,0.1471,0.11096521739130433,0.16438469873913042,0.09227972775652175,0.14431164713043482
42,1,3,39055,source_cache_rank,0,3,0.1029,0.05968,0.06867391304347825,0.1471,0.11096521739130433,0.16438469873913042,0.05249042191304347,0.10118980769565215
42,1,3,39059,context,0,5,0.3293,0.20796,0.24178695652173915,0.2697,0.2222347826086956,0.3350019810869565,0.22441608646956523,0.3613806573913043
42,1,3,39059,source_cache_rank,0,5,0.3293,0.19692,0.24178695652173915,0.2697,0.2222347826086956,0.3350019810869565,0.20338205179130436,0.3613806573913043
42,1,3,39061,context,5,0,0.0009,0.00032,0.00037826086956521747,0.0004,5.652173913043478e-05,9.68051304347826e-05,0.00013885240869565218,0.0005242049130434783
42,1,3,39061,source_cache_rank,5,0,0.0009,0.00034,0.00037826086956521747,0.0004,5.652173913043478e-05,9.68051304347826e-05,0.00014140851304347826,0.0005242049130434783
42,1,3,39063,context,0,1,0.08,0.02988,0.06348695652173912,0.0105,0.004334782608695652,0.00593287113043478,0.028951433026086958,0.09428755008695652
42,1,3,39063,source_cache_rank,0,0,0.0375,0.022600000000000002,0.029660869565217386,0.0105,0.004334782608695652,0.00593287113043478,0.02201583567826087,0.04468412569565217
42,1,3,39065,context,3,0,0.027,0.015220000000000001,0.011034782608695653,0.0216,0.009039130434782609,0.013053155260869562,0.007562060234782608,0.01630124278260869
42,1,3,39065,source_cache_rank,1,2,0.0689,0.03578,0.04313913043478261,0.0216,0.009039130434782609,0.013053155260869562,0.027694997330434783,0.06287480095652175
42,1,3,39069,context,1,0,0.027,0.01642,0.011034782608695653,0.0126,0.009573913043478263,0.014316082217391302,0.010816851060869563,0.01630124278260869
42,1,3,39069,source_cache_rank,0,0,0.0375,0.022600000000000002,0.029660869565217386,0.0126,0.009573913043478263,0.014316082217391302,0.02201583567826087,0.04468412569565217
42,1,3,39073,context,2,2,0.1607,0.048600000000000004,0.09517826086956523,0.0451,0.024591304347826085,0.035325782521739145,0.037908762921739135,0.13798558173913045
42,1,3,39073,source_cache_rank,2,1,0.1607,0.04422,0.09517826086956523,0.0451,0.024591304347826085,0.035325782521739145,0.030318626939130438,0.13798558173913045
42,1,3,39075,context,0,5,0.2711,0.20586000000000002,0.2222347826086956,0.3293,0.24178695652173915,0.3613806573913043,0.20889761172173915,0.3350019810869565
42,1,3,39075,source_cache_rank,0,5,0.5087,0.2641,0.29458260869565217,0.3293,0.24178695652173915,0.3613806573913043,0.2743556353565218,0.4307427500434784
42,1,3,39077,context,2,3,0.116,0.06426000000000001,0.08189130434782607,0.0533,0.03270434782608696,0.047400342565217385,0.06680868197391304,0.12223182717391307
42,1,3,39077,source_cache_rank,0,4,0.116,0.06738000000000001,0.07330869565217392,0.0533,0.03270434782608696,0.047400342565217385,0.06225292626086957,0.10679538795652173
42,1,3,39081,context,0,5,0.2697,0.15689999999999998,0.2222347826086956,0.1317,0.09750434782608697,0.1444206624347826,0.16982819804347826,0.3350019810869565
42,1,3,39081,source_cache_rank,0,5,0.2157,0.1384,0.16290000000000002,0.1317,0.09750434782608697,0.1444206624347826,0.15508562705217394,0.24311235473913043
42,1,3,39085,context,2,1,0.0543,0.020679999999999997,0.039865217391304344,0.0124,0.006843478260869567,0.009716903086956523,0.016100159739130433,0.05932353982608696
42,1,3,39085,source_cache_rank,0,1,0.0665,0.03536,0.04750434782608696,0.0124,0.006843478260869567,0.009716903086956523,0.03010620425217391,0.07048270452173913
42,1,3,39087,context,5,0,0.0063,0.00146,0.0028913043478260873,0.0001,3.0434782608695656e-05,3.456052173913043e-05,0.0008250098000000001,0.004039658217391304
42,1,3,39087,source_cache_rank,5,0,0.0006,0.00026,6.956521739130436e-05,0.0001,3.0434782608695656e-05,3.456052173913043e-05,2.4761504347826088e-05,4.062434782608695e-05
42,1,3,39089,context,0,4,0.2157,0.10107999999999999,0.16290000000000002,0.1675,0.13565217391304343,0.20080739117391302,0.10872307513913045,0.24311235473913043
42,1,3,39089,source_cache_rank,0,3,0.2157,0.10991999999999999,0.16290000000000002,0.1675,0.13565217391304343,0.20080739117391302,0.1088810625478261,0.24311235473913043
42,1,3,39091,context,0,5,0.191,0.097,0.13041739130434782,0.1394,0.042934782608695654,0.0599239387826087,0.08176627727826088,0.1921235847391305
42,1,3,39091,source_cache_rank,1,2,0.5087,0.12362000000000002,0.29458260869565217,0.1394,0.042934782608695654,0.0599239387826087,0.10693099537391307,0.4307427500434784
42,1,3,39093,context,1,1,0.0517,0.02494,0.037026086956521743,0.0344,0.019965217391304347,0.02914798721739131,0.022359134713043474,0.0548718826521739
42,1,3,39093,source_cache_rank,0,2,0.0601,0.03778,0.037026086956521743,0.0344,0.019965217391304347,0.02914798721739131,0.032102126965217394,0.0548718826521739
42,1,3,39095,context,2,0,0.0217,0.01064,0.007795652173913044,0.0152,0.010791304347826087,0.016026239217391304,0.005448579947826085,0.011147082217391304
42,1,3,39095,source_cache_rank,3,0,0.0344,0.011640000000000001,0.019965217391304347,0.0152,0.010791304347826087,0.016026239217391304,0.008858964495652174,0.02914798721739131
42,1,3,39097,context,0,3,0.2711,0.09652000000000001,0.21376521739130433,0.0744,0.041843478260869565,0.058782546347826085,0.09767164457391306,0.319622310826087
42,1,3,39097,source_cache_rank,1,3,0.116,0.056679999999999994,0.07330869565217392,0.0744,0.041843478260869565,0.058782546347826085,0.04650613813043478,0.10679538795652173
42,1,3,39099,context,2,0,0.0498,0.01656,0.029273913043478258,0.0217,0.005421739130434782,0.007341861086956519,0.01318520972173913,0.04329975873913044
42,1,3,39099,source_cache_rank,0,2,0.086,0.0438,0.05576956521739129,0.0217,0.005421739130434782,0.007341861086956519,0.04044695991304347,0.0817081222173913
42,1,3,39101,context,0,1,0.0601,0.02582,0.025499999999999995,0.065,0.032230434782608695,0.047619941608695655,0.01934531432173913,0.03484170573913044
42,1,3,39101,source_cache_rank,0,2,0.08,0.04254,0.06348695652173912,0.065,0.032230434782608695,0.047619941608695655,0.03969610742608696,0.09428755008695652
42,1,3,39103,context,0,4,0.2157,0.11084000000000001,0.16290000000000002,0.0601,0.025499999999999995,0.03484170573913044,0.1163271042173913,0.24311235473913043
42,1,3,39103,source_cache_rank,0,3,0.1101,0.057440000000000005,0.08189130434782607,0.0601,0.025499999999999995,0.03484170573913044,0.05780480646956522,0.12223182717391307
42,1,3,39105,context,5,0,0.0066,0.0031799999999999997,0.003360869565217392,0.001,0.00024347826086956517,0.00026714273913043475,0.002043448113043478,0.00468469152173913
42,1,3,39105,source_cache_rank,5,0,0.0066,0.0030199999999999997,0.003360869565217392,0.001,0.00024347826086956517,0.00026714273913043475,0.0019648236173913044,0.00468469152173913
42,1,3,39107,context,1,4,0.5087,0.16472000000000003,0.29458260869565217,0.102,0.029678260869565213,0.036420033130434785,0.15102148226956524,0.4307427500434784
42,1,3,39107,source_cache_rank,2,3,0.1808,0.07547999999999999,0.07330869565217392,0.102,0.029678260869565213,0.036420033130434785,0.0499637094,0.10679538795652173
42,1,3,39109,context,1,1,0.08,0.030979999999999997,0.06348695652173912,0.0207,0.009234782608695652,0.012987485173913045,0.028535663582608693,0.09428755008695652
42,1,3,39109,source_cache_rank,2,0,0.0426,0.01616,0.024604347826086958,0.0207,0.009234782608695652,0.012987485173913045,0.012556049617391304,0.0339786424347826
42,1,3,39111,context,0,4,0.2697,0.13414,0.2222347826086956,0.0765,0.030204347826086966,0.03925048904347827,0.13660316280869567,0.3350019810869565
42,1,3,39111,source_cache_rank,0,3,0.2697,0.12912,0.2222347826086956,0.0765,0.030204347826086966,0.03925048904347827,0.13632168579130438,0.3350019810869565
42,1,3,39113,context,1,1,0.0736,0.034359999999999995,0.0481695652173913,0.0125,0.005804347826086957,0.008252586913043477,0.028077744121739134,0.07074892573913046
42,1,3,39113,source_cache_rank,1,2,0.0736,0.04154,0.0481695652173913,0.0125,0.005804347826086957,0.008252586913043477,0.03125458082608696,0.07074892573913046
42,1,3,39115,context,2,2,0.1167,0.04346,0.07080434782608695,0.0452,0.02441304347826087,0.03567240582608695,0.03128251372173913,0.10453321695652172
42,1,3,39115,source_cache_rank,2,2,0.2697,0.08824,0.2222347826086956,0.0452,0.02441304347826087,0.03567240582608695,0.0943940074173913,0.3350019810869565
42,1,3,39117,context,0,5,0.3293,0.22258,0.24178695652173915,0.5087,0.29458260869565217,0.4307427500434784,0.22482353518260872,0.3613806573913043
42,1,3,39117,source_cache_rank,0,4,0.3293,0.11457999999999999,0.24178695652173915,0.5087,0.29458260869565217,0.4307427500434784,0.11811931135652173,0.3613806573913043
42,1,3,39119,context,0,5,0.3293,0.22918,0.24178695652173915,0.191,0.13041739130434782,0.1921235847391305,0.25879180195652174,0.3613806573913043
42,1,3,39119,source_cache_rank,0,5,0.2711,0.20978,0.2222347826086956,0.191,0.13041739130434782,0.1921235847391305,0.23602857816521738,0.3350019810869565
42,1,3,39121,context,0,3,0.2697,0.11288000000000001,0.2222347826086956,0.1167,0.07080434782608695,0.10453321695652172,0.11599211123478262,0.3350019810869565
42,1,3,39121,source_cache_rank,0,3,0.2711,0.13566,0.2222347826086956,0.1167,0.07080434782608695,0.10453321695652172,0.1477381554347826,0.3350019810869565
42,1,3,39123,context,3,0,0.0158,0.005720000000000001,0.008517391304347827,0.0058,0.003973913043478262,0.005802247043478259,0.004636490182608696,0.01246518656521739
42,1,3,39123,source_cache_rank,2,0,0.0344,0.01464,0.019965217391304347,0.0058,0.003973913043478262,0.005802247043478259,0.012422264313043479,0.02914798721739131
42,1,3,39125,context,0,5,0.3293,0.17278,0.24178695652173915,0.1808,0.06725652173913042,0.093206965,0.18468571667826086,0.3613806573913043
42,1,3,39125,source_cache_rank,0,3,0.116,0.06422,0.07330869565217392,0.1808,0.06725652173913042,0.093206965,0.04561010162608696,0.10679538795652173
42,1,3,39127,context,0,4,0.2711,0.15028000000000002,0.21376521739130433,0.1607,0.09517826086956523,0.13798558173913045,0.1649219705478261,0.319622310826087
42,1,3,39127,source_cache_rank,0,3,0.2711,0.14452,0.21376521739130433,0.1607,0.09517826086956523,0.13798558173913045,0.1553981660608696,0.319622310826087
42,1,3,39129,context,3,0,0.0151,0.009,0.006943478260869566,0.0079,0.004256521739130436,0.006165213173913044,0.00527865464347826,0.009542968434782608
42,1,3,39129,source_cache_rank,2,1,0.0744,0.022259999999999995,0.041843478260869565,0.0079,0.004256521739130436,0.006165213173913044,0.01576808487826087,0.058782546347826085
42,1,3,39131,context,4,0,0.0111,0.00334,0.004391304347826088,0.0055,0.0026608695652173913,0.0036465357391304355,0.0016597028782608697,0.006081628391304349
42,1,3,39131,source_cache_rank,5,0,0.0066,0.00216,0.003360869565217392,0.0055,0.0026608695652173913,0.0036465357391304355,0.0012396358956521737,0.00468469152173913
42,1,3,39133,context,0,1,0.086,0.043039999999999995,0.05576956521739129,0.0543,0.039865217391304344,0.05932353982608696,0.035294935591304345,0.0817081222173913
42,1,3,39133,source_cache_rank,0,3,0.086,0.05334,0.05576956521739129,0.0543,0.039865217391304344,0.05932353982608696,0.04547192044347826,0.0817081222173913
42,1,3,39135,context,4,0,0.0119,0.0041600000000000005,0.008517391304347827,0.0111,0.004391304347826088,0.006081628391304349,0.0037433744521739127,0.01246518656521739
42,1,3,39135,source_cache_rank,4,0,0.0151,0.0031600000000000005,0.006943478260869566,0.0111,0.004391304347826088,0.006081628391304349,0.0019250452173913042,0.009542968434782608
42,1,3,39137,context,0,4,0.2157,0.10899999999999999,0.16290000000000002,0.116,0.07330869565217392,0.10679538795652173,0.09799420008695651,0.24311235473913043
42,1,3,39137,source_cache_rank,0,4,0.1808,0.08753999999999999,0.06725652173913042,0.116,0.07330869565217392,0.10679538795652173,0.05093332593043478,0.093206965
42,1,3,39139,context,0,5,0.1675,0.09622,0.13565217391304343,0.1101,0.08189130434782607,0.12223182717391307,0.09846216791304348,0.20080739117391302
