cv_seed,horizon,fipsCode,n,T_sse,T_rmse,T_bias,truth_mean,truth_max,S_sse,S_rmse,S_bias,common_score,under_common_score,over_common_score,both_under_n,both_under_T_sse,both_under_S_sse,both_over_n,both_over_T_sse,both_over_S_sse,opposite_n,opposite_T_sse,opposite_S_sse,zero_error_n,zero_error_T_sse,zero_error_S_sse,countyName,stateAbbr,rank
20260918,6,42131,138,0.037138245086542454,0.01640480777145601,-0.003535971065073173,0.004002173913043478,0.1648,,,,,,,,,,,,,,,,,,,Wyoming County,PA,16
20260918,6,54007,138,0.07544687990268296,0.02338196999899569,-0.010830648722970519,0.01649927536231884,0.1154,,,,,,,,,,,,,,,,,,,Braxton County,WV,8
20260918,6,54013,138,0.1597170338887599,0.03402013831230137,0.005666562731705255,0.030490579710144926,0.191,,,,,,,,,,,,,,,,,,,Calhoun County,WV,3
20260918,6,54015,138,0.1875770566221308,0.03686806251342348,-0.005137706998239217,0.03444710144927536,0.1817,,,,,,,,,,,,,,,,,,,Clay County,WV,2
20260918,6,54041,138,0.02907358142840903,0.014514755467896077,-0.003041907804536227,0.005289130434782609,0.1199,,,,,,,,,,,,,,,,,,,Lewis County,WV,20
20260918,24,18013,120,0.10677001770858813,0.029828679950201747,-0.011808998098833368,0.0159775,0.1379,0.11709097821545186,0.031237127777621172,-0.012487039802918746,0.10655362393577325,0.10627464775348774,0.0002789761822854619,47.0,0.10634617459724349,0.11660298150288567,24.0,0.00039117639822552485,0.0004266343940386786,8.0,1.8779810843823597e-05,6.136231852746349e-05,41.0,1.388690227526428e-05,0.0,Brown County,IN,4
20260918,24,39115,120,0.14294858775099092,0.03451431922055334,-0.006656561140074764,0.009967499999999999,0.3277,0.14291987294784916,0.03451085251384087,-0.006690197927261536,0.14283065417479118,0.14280718203515028,2.3472139640863463e-05,63.0,0.14288159425617775,0.1428881269927967,12.0,4.35487056525491e-05,2.9763727357823774e-05,11.0,1.876754056628168e-05,1.982227694599866e-06,34.0,4.677248594333817e-06,0.0,Morgan County,OH,2
20260918,24,39117,120,0.01680482684426119,0.011833859205777996,-0.004965023422527798,0.028817499999999996,0.1347,0.015337782594972968,0.01130552320585421,-0.003294500496771427,0.012998449032642604,0.008599333456616638,0.004399115576025967,85.0,0.012315041297016334,0.008728793738651175,21.0,0.004414458325527337,0.006553487126507508,14.0,7.532722171751706e-05,5.550172981428412e-05,0.0,0.0,0.0,Morrow County,OH,27
20260918,24,39119,120,0.08285275380755344,0.0262762176704134,0.015713197404880936,0.006380833333333334,0.0411,0.09212255097374508,0.027707181826761254,0.015972021257123277,0.08203759342395976,1.1399999999999999e-06,0.08203645342395977,14.0,1.1399999999999999e-06,1.1399999999999999e-06,70.0,0.08281342058944076,0.09212036097374508,18.0,2.9209964089896157e-05,1.0499999999999997e-06,18.0,8.983254022788776e-06,0.0,Muskingum County,OH,5
20260918,24,42053,120,0.012559115638207101,0.010230312653338566,-0.0019127752565269913,0.009370833333333333,0.075,0.013003304821970091,0.010409652900861653,-0.0007584281479557181,0.01135914724994086,0.009806221018726335,0.0015529262312145265,49.0,0.010928347711185228,0.01000269245861802,46.0,0.0016164737781920945,0.0029665927752071794,7.0,1.211257408289537e-05,3.401958814489117e-05,18.0,2.1815747468837655e-06,0.0,Forest County,PA,33
20260918,24,42131,120,0.0011820293933528063,0.00313850998797307,-0.0007516741192875929,0.0014066666666666665,0.0162,0.001143957828963654,0.003087552737692176,-0.000880718274714507,0.0010575942917421973,0.0009927942604275718,6.480003131462556e-05,28.0,0.0010255688071584318,0.001065104479725549,19.0,0.000146343453819986,7.036533847083743e-05,4.0,3.855924278970863e-07,2.340997222518671e-06,69.0,9.73153994649137e-06,6.147013544748946e-06,Wyoming County,PA,122
20260918,24,54007,120,0.06819888366511491,0.023839547616148763,-0.011438004495256044,0.01888,0.1154,0.06652021871156569,0.023544323220889448,-0.011910177485915992,0.06311559791821453,0.06281605988201815,0.0002995380361963931,88.0,0.0672892046390167,0.06611932635710371,16.0,0.0008038141767187694,0.00029993550013190495,5.0,0.00010395170525602675,0.00010095685433007785,11.0,1.913144123406061e-06,0.0,Braxton County,WV,7
20260918,24,54013,120,0.14549560649194931,0.03482044496316655,0.006925249664133405,0.034992499999999996,0.191,0.1402134637696109,0.034182532548268335,0.0026468721482176844,0.1313488790916369,0.07960840291112867,0.05174047618050823,37.0,0.07969421336817135,0.08774013225162766,83.0,0.06580139312377796,0.05247333151798326,0.0,0.0,0.0,0.0,0.0,0.0,Calhoun County,WV,3
20260918,24,54015,120,0.19039142060596542,0.03983208721265279,-0.002904155450729403,0.03682166666666666,0.1817,0.18750170463263846,0.0395286504357534,-0.005856401549592352,0.17770496825303614,0.14366602501792225,0.03403894323511388,33.0,0.14837186583395334,0.1503512745629998,82.0,0.041979714658891144,0.03714091701679311,5.0,3.984011312092216e-05,9.513052845564039e-06,0.0,0.0,0.0,Clay County,WV,1
20260918,24,54041,120,0.030843843768193657,0.016032218542722458,-0.0042471640025698735,0.005961666666666667,0.1199,0.0299483447958331,0.015797770094708806,-0.003924159202237604,0.029853309676844374,0.029823226267224848,3.0083409619531402e-05,69.0,0.03080374735679689,0.029901256381614054,18.0,3.556249540053692e-05,4.57176501611191e-05,6.0,4.533915996230113e-06,1.370764057931732e-06,27.0,0.0,0.0,Lewis County,WV,10
20260918,48,18013,96,0.030552690342742217,0.01783976432216052,-0.004459909858750521,0.007806250000000001,0.0774,0.028575097228115232,0.017252746528969437,-0.004703114362524894,0.02826894589853564,0.027539927504156493,0.0007290183943791527,30.0,0.029519418467753737,0.027758893106512673,27.0,0.001008440532343409,0.0008160641216025638,3.0,5.376040509073813e-06,1.3999999999999998e-07,36.0,1.9455302136006663e-05,0.0,Brown County,IN,6
20260918,48,39115,96,0.1428351016418304,0.03857286147153721,-0.007406512498312488,0.010060416666666667,0.3277,0.14288376716752196,0.03857943201579939,-0.007892981849671339,0.14277043206292012,0.14271121936929904,5.921269362104468e-05,36.0,0.14271121936929904,0.14280843368655444,17.0,0.00011452580044431629,6.888226730922653e-05,9.0,9.356472087004957e-06,6.4512136582733294e-06,34.0,0.0,0.0,Morgan County,OH,3
20260918,48,39117,96,0.004566210374966589,0.006896715987040641,-0.0052994555456662915,0.01285,0.0406,0.004242369141642074,0.006647657123035023,-0.00513950003090016,0.004031255451783712,0.004030073141599568,1.182310184144453e-06,94.0,0.0045650280647824455,0.004241186831457931,2.0,1.182310184144453e-06,1.182310184144453e-06,0.0,0.0,0.0,0.0,0.0,0.0,Morrow County,OH,37
20260918,48,39119,96,0.018350945511514203,0.013825906205800988,0.008159680614549764,0.0017687499999999997,0.0168,0.016859973782176733,0.013252347976780352,0.0071407954559864865,0.01685625426473281,3.6e-07,0.016855894264732805,18.0,3.6e-07,3.6e-07,53.0,0.018342603011626057,0.01685806378217673,8.0,6.2949428514171554e-06,1.55e-06,17.0,1.6875570367272518e-06,0.0,Muskingum County,OH,13
20260918,48,42053,96,0.0036924658137966818,0.006201869521392892,-0.0006140061987510146,0.007564583333333333,0.0376,0.0027685431144981306,0.005370194668354416,-0.0003776444902541085,0.0025383873124088722,0.0016654622694304117,0.0008729250429784602,34.0,0.002705323610619068,0.001699237522544345,25.0,0.0009354616666739391,0.0010617660234700482,15.0,2.34010576067038e-05,7.539568483737123e-06,22.0,2.82794788969711e-05,0.0,Forest County,PA,49
20260918,48,42131,96,0.0009324060408299777,0.0031164985039804317,-0.0009621677057908254,0.0016385416666666666,0.0162,0.0009046655190680323,0.0030697881290015225,-0.0010068343691849663,0.0008986373699867679,0.0008621250504927621,3.65123194940059e-05,27.0,0.000878599328614282,0.0008672338105253057,13.0,4.937991050027273e-05,3.730411477909177e-05,1.0,3.0677862337555755e-07,1.2759376363492344e-07,55.0,4.120023092047466e-06,0.0,Wyoming County,PA,79
20260918,48,54007,96,0.07443909628778923,0.027846135333252343,-0.015531584545154915,0.023319791666666662,0.1154,0.06881023999093897,0.02677262283077524,-0.015342626941804967,0.0675964527743188,0.06757191111763786,2.4541656680943802e-05,80.0,0.07436487534965584,0.06869312221644251,7.0,4.749978765272991e-05,3.379280317784398e-05,9.0,2.672115048065196e-05,8.332497131859963e-05,0.0,0.0,0.0,Braxton County,WV,4
20260918,48,54013,96,0.22988316578279788,0.048934816953141634,-0.007453906381333739,0.04360624999999999,0.191,0.22988316578279788,0.048934816953141634,-0.007453906381333739,0.22988316578279788,0.1908651286738421,0.03901803710895577,40.0,0.1908651286738421,0.1908651286738421,56.0,0.03901803710895577,0.03901803710895577,0.0,0.0,0.0,0.0,0.0,0.0,Calhoun County,WV,1
20260918,48,54015,96,0.22327311820964235,0.048226151080270833,-0.0029387199895661714,0.04472916666666666,0.1817,0.22327311820964235,0.048226151080270833,-0.0029387199895661714,0.22327311820964235,0.16752598381291478,0.05574713439672762,31.0,0.16752598381291478,0.16752598381291478,65.0,0.05574713439672762,0.05574713439672762,0.0,0.0,0.0,0.0,0.0,0.0,Clay County,WV,2
20260918,48,54041,96,0.032298481764704776,0.01834236948658328,-0.0015086491821005577,0.006927083333333334,0.1199,0.03150405776508358,0.01811538761347069,-0.001091199085686684,0.03141699750334484,0.02898536260923207,0.0024316348941127706,35.0,0.029838087364665655,0.028990535388981904,32.0,0.0024435934394733084,0.0025031792832744147,8.0,1.680096056581198e-05,5.817420068363282e-06,21.0,0.0,4.525672758898393e-06,Lewis County,WV,5
