split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction,focus_name
42,OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,,Clay WV
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,,Brown IN
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,,Morgan OH
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,,Morrow OH
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,,Muskingum OH
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,,Forest PA
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,,Calhoun WV
42,OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,,Clay WV
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,,Brown IN
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,,Morgan OH
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,,Morrow OH
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,,Muskingum OH
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,,Forest PA
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,,Calhoun WV
42,OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,,Clay WV
20260917,OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18013,1,Brown County,143,0.028425141666740088,0.01313552544435568,0.11554238106471681,-0.009067976420669267,0.02853055266045068,0.01281407024453517,0.11640091822083716,-0.009603017514505366,0.0001054109937105932,0.3708371797982446,-0.0008585371561203453,92,-0.0011510700497930249,Brown IN
