split_seed,D_reference,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,B,OSI,C1_component_osi,osi_target_t24h,E1_minus_E0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
42,B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E1,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
42,B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E0,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
42,B,OSI,C2_equal_blend,osi_target_t24h,E1_minus_E0,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
42,B,OSI,C3_aligned_component,osi_target_t24h,E2_minus_E1,28680,0.008431531901176048,0.002753492797086871,2.0388821421517562,-7.615835780386004e-05,0.00840390869559196,0.002734165051262973,2.0255445415151083,-7.830233690529373e-05,-2.7623205584087138e-05,-0.3276178742825375,0.013337600636647906,13842
42,B,OSI,C3_aligned_component,osi_target_t24h,E2_minus_E0,28680,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.00840390869559196,0.002734165051262973,2.0255445415151083,-7.830233690529373e-05,-2.2679814096740816e-05,-0.2691458598063079,0.010947515870086022,13860
42,B,OSI,C3_aligned_component,osi_target_t24h,E1_minus_E0,28680,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.008431531901176048,0.002753492797086871,2.0388821421517562,-7.615835780386004e-05,4.943391487346321e-06,0.05866420891043056,-0.002390084766561884,10683
42,B,OSI,v18_rule,osi_target_t24h,E2_minus_E1,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
42,B,OSI,v18_rule,osi_target_t24h,E2_minus_E0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
42,B,OSI,v18_rule,osi_target_t24h,E1_minus_E0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
