horizon,comparison,fipsCode,countyName,improved_splits,worsened_splits,minimum_rmse_change_pct,maximum_rmse_change_pct,mean_sse_reduction_diagnostic_only
osi_target_t24h,E2_minus_E1,54077,Preston County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54079,Putnam County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54081,Raleigh County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54083,Randolph County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54085,Ritchie County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54087,Roane County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54089,Summers County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54091,Taylor County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54093,Tucker County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54095,Tyler County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54097,Upshur County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54099,Wayne County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54101,Webster County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54103,Wetzel County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54105,Wirt County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54107,Wood County,0,0,0.0,0.0,0.0
osi_target_t24h,E2_minus_E1,54109,Wyoming County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18009,Blackford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18013,Brown County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18023,Clinton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18025,Crawford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18027,Daviess County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18029,Dearborn County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18033,DeKalb County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18035,Delaware County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18037,Dubois County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18039,Elkhart County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18041,Fayette County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18043,Floyd County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18045,Fountain County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18047,Franklin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18051,Gibson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18059,Hancock County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18061,Harrison County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18065,Henry County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18067,Howard County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18069,Huntington County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18071,Jackson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18073,Jasper County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18077,Jefferson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18083,Knox County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18085,Kosciusko County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18087,LaGrange County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18089,Lake County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18091,LaPorte County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18093,Lawrence County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18095,Madison County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18097,Marion County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18099,Marshall County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18101,Martin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18103,Miami County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18105,Monroe County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18107,Montgomery County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18109,Morgan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18111,Newton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18113,Noble County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18117,Orange County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18121,Parke County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18123,Perry County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18125,Pike County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18127,Porter County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18129,Posey County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18131,Pulaski County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18133,Putnam County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18135,Randolph County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18137,Ripley County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18139,Rush County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18141,St. Joseph County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18143,Scott County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18145,Shelby County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18147,Spencer County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18149,Starke County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18151,Steuben County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18153,Sullivan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18155,Switzerland County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18157,Tippecanoe County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18159,Tipton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18161,Union County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18163,Vanderburgh County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18165,Vermillion County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18167,Vigo County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18169,Wabash County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18171,Warren County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18173,Warrick County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18175,Washington County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18177,Wayne County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18179,Wells County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18181,White County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,18183,Whitley County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39017,Butler County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39023,Clark County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39025,Clermont County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39027,Clinton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39029,Columbiana County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39031,Coshocton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39033,Crawford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39035,Cuyahoga County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39037,Darke County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39039,Defiance County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39045,Fairfield County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39049,Franklin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39051,Fulton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39053,Gallia County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39055,Geauga County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39059,Guernsey County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39061,Hamilton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39063,Hancock County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39065,Hardin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39069,Henry County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39073,Hocking County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39075,Holmes County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39077,Huron County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39081,Jefferson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39085,Lake County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39087,Lawrence County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39089,Licking County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39091,Logan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39093,Lorain County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39095,Lucas County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39097,Madison County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39099,Mahoning County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39101,Marion County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39103,Medina County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39105,Meigs County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39107,Mercer County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39109,Miami County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39111,Monroe County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39113,Montgomery County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39115,Morgan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39117,Morrow County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39119,Muskingum County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39121,Noble County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39123,Ottawa County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39125,Paulding County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39127,Perry County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39129,Pickaway County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39131,Pike County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39133,Portage County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39135,Preble County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39137,Putnam County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39139,Richland County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39141,Ross County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39143,Sandusky County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39145,Scioto County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39147,Seneca County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39149,Shelby County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39151,Stark County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39153,Summit County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39155,Trumbull County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39157,Tuscarawas County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39159,Union County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39161,Van Wert County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39163,Vinton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39165,Warren County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39167,Washington County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39169,Wayne County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39171,Williams County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39173,Wood County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,39175,Wyandot County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42005,Armstrong County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42007,Beaver County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42009,Bedford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42013,Blair County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42015,Bradford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42019,Butler County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42021,Cambria County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42023,Cameron County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42025,Carbon County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42027,Centre County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42029,Chester County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42031,Clarion County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42033,Clearfield County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42035,Clinton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42039,Crawford County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42041,Cumberland County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42043,Dauphin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42045,Delaware County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42047,Elk County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42049,Erie County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42051,Fayette County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42053,Forest County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42055,Franklin County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42057,Fulton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42059,Greene County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42061,Huntingdon County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42063,Indiana County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42065,Jefferson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42067,Juniata County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42069,Lackawanna County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42075,Lebanon County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42077,Lehigh County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42079,Luzerne County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42081,Lycoming County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42083,McKean County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42085,Mercer County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42089,Monroe County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42091,Montgomery County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42095,Northampton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42097,Northumberland County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42101,Philadelphia County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42103,Pike County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42109,Snyder County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42113,Sullivan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42115,Susquehanna County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42119,Union County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42121,Venango County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42125,Washington County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42127,Wayne County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42129,Westmoreland County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42131,Wyoming County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,42133,York County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54007,Braxton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54009,Brooke County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54013,Calhoun County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54015,Clay County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54019,Fayette County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54023,Grant County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54025,Greenbrier County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54027,Hampshire County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54029,Hancock County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54031,Hardy County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54033,Harrison County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54035,Jackson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54037,Jefferson County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54039,Kanawha County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54041,Lewis County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54043,Lincoln County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54045,Logan County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54047,McDowell County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54053,Mason County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54055,Mercer County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54057,Mineral County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54059,Mingo County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54063,Monroe County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54067,Nicholas County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54069,Ohio County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54071,Pendleton County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54073,Pleasants County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54075,Pocahontas County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54077,Preston County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54079,Putnam County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54081,Raleigh County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54083,Randolph County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54085,Ritchie County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54087,Roane County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54089,Summers County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54091,Taylor County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54093,Tucker County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54095,Tyler County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54097,Upshur County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54099,Wayne County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54101,Webster County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54103,Wetzel County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54105,Wirt County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54107,Wood County,0,0,0.0,0.0,0.0
osi_target_t48h,E1_minus_E0,54109,Wyoming County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18009,Blackford County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18013,Brown County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18023,Clinton County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18025,Crawford County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18027,Daviess County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18029,Dearborn County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18033,DeKalb County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18035,Delaware County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18037,Dubois County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18039,Elkhart County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18041,Fayette County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18043,Floyd County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18045,Fountain County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18047,Franklin County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18051,Gibson County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18059,Hancock County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18061,Harrison County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18065,Henry County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18067,Howard County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18069,Huntington County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18071,Jackson County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18073,Jasper County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18077,Jefferson County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18083,Knox County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18085,Kosciusko County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18087,LaGrange County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18089,Lake County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18091,LaPorte County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18093,Lawrence County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18095,Madison County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18097,Marion County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18099,Marshall County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18101,Martin County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18103,Miami County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18105,Monroe County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18107,Montgomery County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18109,Morgan County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18111,Newton County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18113,Noble County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18117,Orange County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18121,Parke County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18123,Perry County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18125,Pike County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18127,Porter County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18129,Posey County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18131,Pulaski County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18133,Putnam County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18135,Randolph County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18137,Ripley County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18139,Rush County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18141,St. Joseph County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18143,Scott County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18145,Shelby County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18147,Spencer County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18149,Starke County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18151,Steuben County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18153,Sullivan County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18155,Switzerland County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18157,Tippecanoe County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18159,Tipton County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18161,Union County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18163,Vanderburgh County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18165,Vermillion County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18167,Vigo County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18169,Wabash County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18171,Warren County,0,0,0.0,0.0,0.0
osi_target_t48h,E2_minus_E0,18173,Warrick County,0,0,0.0,0.0,0.0
