horizon,fipsCode,countyName,stateAbbr,improves_splits,worsens_splits,split42_sse_reduction,split20260917_sse_reduction,split20260918_sse_reduction
osi_target_t24h,54097,Upshur County,WV,2,1,-7.938025935555048e-05,8.176097636680116e-05,0.00032366056019229915
osi_target_t24h,54099,Wayne County,WV,2,1,0.001554456877981638,-0.0015093137042880862,0.0004814037946329671
osi_target_t24h,54101,Webster County,WV,2,1,0.00022453738464021152,0.0001170751111614389,-0.0014374647602107644
osi_target_t24h,54103,Wetzel County,WV,3,0,0.003897237581145076,0.005876480244501912,0.001192438532533438
osi_target_t24h,54105,Wirt County,WV,1,2,0.0007798725382357286,-0.0002505967966664089,-0.00015117038283331925
osi_target_t24h,54107,Wood County,WV,3,0,6.203834315211503e-05,5.589441622360226e-06,6.982905010827873e-05
osi_target_t24h,54109,Wyoming County,WV,2,1,0.0056517922438428896,0.007040078022398793,-0.00037835162372646357
osi_target_t48h,18009,Blackford County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18013,Brown County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18023,Clinton County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18025,Crawford County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18027,Daviess County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18029,Dearborn County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18033,DeKalb County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18035,Delaware County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18037,Dubois County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18039,Elkhart County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18041,Fayette County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18043,Floyd County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18045,Fountain County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18047,Franklin County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18051,Gibson County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18059,Hancock County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18061,Harrison County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18065,Henry County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18067,Howard County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18069,Huntington County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18071,Jackson County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18073,Jasper County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18077,Jefferson County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18083,Knox County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18085,Kosciusko County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18087,LaGrange County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18089,Lake County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18091,LaPorte County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18093,Lawrence County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18095,Madison County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18097,Marion County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18099,Marshall County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18101,Martin County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18103,Miami County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18105,Monroe County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18107,Montgomery County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18109,Morgan County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18111,Newton County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18113,Noble County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18117,Orange County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18121,Parke County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18123,Perry County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18125,Pike County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18127,Porter County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18129,Posey County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18131,Pulaski County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18133,Putnam County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18135,Randolph County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18137,Ripley County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18139,Rush County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18141,St. Joseph County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18143,Scott County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18145,Shelby County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18147,Spencer County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18149,Starke County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18151,Steuben County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18153,Sullivan County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18155,Switzerland County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18157,Tippecanoe County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18159,Tipton County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18161,Union County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18163,Vanderburgh County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18165,Vermillion County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18167,Vigo County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18169,Wabash County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18171,Warren County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18173,Warrick County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18175,Washington County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18177,Wayne County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18179,Wells County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18181,White County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,18183,Whitley County,IN,0,0,0.0,0.0,0.0
osi_target_t48h,39017,Butler County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39023,Clark County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39025,Clermont County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39027,Clinton County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39029,Columbiana County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39031,Coshocton County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39033,Crawford County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39035,Cuyahoga County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39037,Darke County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39039,Defiance County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39045,Fairfield County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39049,Franklin County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39051,Fulton County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39053,Gallia County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39055,Geauga County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39059,Guernsey County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39061,Hamilton County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39063,Hancock County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39065,Hardin County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39069,Henry County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39073,Hocking County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39075,Holmes County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39077,Huron County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39081,Jefferson County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39085,Lake County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39087,Lawrence County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39089,Licking County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39091,Logan County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39093,Lorain County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39095,Lucas County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39097,Madison County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39099,Mahoning County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39101,Marion County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39103,Medina County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39105,Meigs County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39107,Mercer County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39109,Miami County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39111,Monroe County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39113,Montgomery County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39115,Morgan County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39117,Morrow County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39119,Muskingum County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39121,Noble County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39123,Ottawa County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39125,Paulding County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39127,Perry County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39129,Pickaway County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39131,Pike County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39133,Portage County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39135,Preble County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39137,Putnam County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39139,Richland County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39141,Ross County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39143,Sandusky County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39145,Scioto County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39147,Seneca County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39149,Shelby County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39151,Stark County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39153,Summit County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39155,Trumbull County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39157,Tuscarawas County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39159,Union County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39161,Van Wert County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39163,Vinton County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39165,Warren County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39167,Washington County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39169,Wayne County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39171,Williams County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39173,Wood County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,39175,Wyandot County,OH,0,0,0.0,0.0,0.0
osi_target_t48h,42005,Armstrong County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42007,Beaver County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42009,Bedford County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42013,Blair County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42015,Bradford County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42019,Butler County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42021,Cambria County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42023,Cameron County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42025,Carbon County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42027,Centre County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42029,Chester County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42031,Clarion County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42033,Clearfield County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42035,Clinton County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42039,Crawford County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42041,Cumberland County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42043,Dauphin County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42045,Delaware County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42047,Elk County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42049,Erie County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42051,Fayette County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42053,Forest County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42055,Franklin County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42057,Fulton County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42059,Greene County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42061,Huntingdon County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42063,Indiana County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42065,Jefferson County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42067,Juniata County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42069,Lackawanna County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42075,Lebanon County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42077,Lehigh County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42079,Luzerne County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42081,Lycoming County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42083,McKean County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42085,Mercer County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42089,Monroe County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42091,Montgomery County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42095,Northampton County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42097,Northumberland County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42101,Philadelphia County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42103,Pike County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42109,Snyder County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42113,Sullivan County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42115,Susquehanna County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42119,Union County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42121,Venango County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42125,Washington County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42127,Wayne County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42129,Westmoreland County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42131,Wyoming County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,42133,York County,PA,0,0,0.0,0.0,0.0
osi_target_t48h,54007,Braxton County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54009,Brooke County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54013,Calhoun County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54015,Clay County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54019,Fayette County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54023,Grant County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54025,Greenbrier County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54027,Hampshire County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54029,Hancock County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54031,Hardy County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54033,Harrison County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54035,Jackson County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54037,Jefferson County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54039,Kanawha County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54041,Lewis County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54043,Lincoln County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54045,Logan County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54047,McDowell County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54053,Mason County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54055,Mercer County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54057,Mineral County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54059,Mingo County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54063,Monroe County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54067,Nicholas County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54069,Ohio County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54071,Pendleton County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54073,Pleasants County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54075,Pocahontas County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54077,Preston County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54079,Putnam County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54081,Raleigh County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54083,Randolph County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54085,Ritchie County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54087,Roane County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54089,Summers County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54091,Taylor County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54093,Tucker County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54095,Tyler County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54097,Upshur County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54099,Wayne County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54101,Webster County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54103,Wetzel County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54105,Wirt County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54107,Wood County,WV,0,0,0.0,0.0,0.0
osi_target_t48h,54109,Wyoming County,WV,0,0,0.0,0.0,0.0
