split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,39089,Licking County,OH,1,143,0.02005070939416828,0.008396077109763925,0.0574904254509425,-0.007638905137407016,0.02005070939416828,0.0,0.0,0.0
42,B0,osi_target_t01h,39091,Logan County,OH,3,143,0.012741737542517622,0.009416633050086633,0.023216318211143634,0.008648009884032687,0.012741737542517622,0.0,0.0,0.0
42,B0,osi_target_t01h,39093,Lorain County,OH,3,143,0.0016763697423243212,0.0010260058091248075,0.00040186081835621307,-0.0002560369927592188,0.0016763697423243212,0.0,0.0,0.0
42,B0,osi_target_t01h,39095,Lucas County,OH,1,143,0.0014853848980151641,0.0009032620840450775,0.0003155106662209673,-0.0006979382562929502,0.0014853848980151641,0.0,0.0,0.0
42,B0,osi_target_t01h,39097,Madison County,OH,4,143,0.0088489400746436,0.0034555433656152223,0.011197434883582588,0.0008808861734641126,0.0088489400746436,0.0,0.0,0.0
42,B0,osi_target_t01h,39099,Mahoning County,OH,0,143,0.0018041753032529764,0.0009527371620925886,0.00046547193905611956,0.0003581175181562335,0.0018041753032529764,0.0,0.0,0.0
42,B0,osi_target_t01h,39101,Marion County,OH,0,143,0.006407604556363999,0.004858890026319036,0.005871207649555345,-0.0020703612109399575,0.006407604556363999,0.0,0.0,0.0
42,B0,osi_target_t01h,39103,Medina County,OH,4,143,0.006428211349646732,0.004191184635440958,0.00590903186526897,0.0037520761339827546,0.006428211349646732,0.0,0.0,0.0
42,B0,osi_target_t01h,39105,Meigs County,OH,1,143,0.0034634116768106223,0.0015787751152641998,0.001715316523358748,-0.00033261608369720833,0.0034634116768106223,0.0,0.0,0.0
42,B0,osi_target_t01h,39107,Mercer County,OH,3,143,0.018783547322813923,0.010386555705381613,0.05045349595405978,0.010357185076010984,0.018783547322813923,0.0,0.0,0.0
42,B0,osi_target_t01h,39109,Miami County,OH,1,143,0.0015539567963671543,0.0009438695271068095,0.0003453137866715207,0.00048511901706896284,0.0015539567963671543,0.0,0.0,0.0
42,B0,osi_target_t01h,39111,Monroe County,OH,2,143,0.018586369618546525,0.010282390033459024,0.04939979839040379,0.009811726487267004,0.018586369618546525,0.0,0.0,0.0
42,B0,osi_target_t01h,39113,Montgomery County,OH,4,143,0.0014793662639004353,0.0008161551075532321,0.0003129590096156427,-0.0007795937447417078,0.0014793662639004353,0.0,0.0,0.0
42,B0,osi_target_t01h,39115,Morgan County,OH,2,143,0.03168935177603044,0.006783950118514268,0.1436027472858555,-0.005259311765265212,0.03168935177603044,0.0,0.0,0.0
42,B0,osi_target_t01h,39117,Morrow County,OH,4,143,0.015670871061249887,0.009803023340487417,0.03511739657401963,-1.3551729814903685e-05,0.015670871061249887,0.0,0.0,0.0
42,B0,osi_target_t01h,39119,Muskingum County,OH,1,143,0.022293495974922653,0.015034199643775172,0.07107099467809663,0.015007626217201746,0.022293495974922653,0.0,0.0,0.0
42,B0,osi_target_t01h,39121,Noble County,OH,1,143,0.008576975820560861,0.004870429886190904,0.010519725534387448,-0.004645212608855616,0.008576975820560861,0.0,0.0,0.0
42,B0,osi_target_t01h,39123,Ottawa County,OH,0,143,0.0014271684870648838,0.0006043171144522533,0.00029126381433736294,0.00020771622613467608,0.0014271684870648838,0.0,0.0,0.0
42,B0,osi_target_t01h,39125,Paulding County,OH,1,143,0.017412723235697557,0.009236277390933767,0.043358019059069226,0.0019081204187390744,0.017412723235697557,0.0,0.0,0.0
42,B0,osi_target_t01h,39127,Perry County,OH,0,143,0.01257772038882823,0.007695114167905518,0.022622464175674987,0.0060278310781342066,0.01257772038882823,0.0,0.0,0.0
42,B0,osi_target_t01h,39129,Pickaway County,OH,2,143,0.0010307613357640065,0.000512765746109674,0.00015193305717675783,-0.00020333598123425996,0.0010307613357640065,0.0,0.0,0.0
42,B0,osi_target_t01h,39131,Pike County,OH,3,143,0.005362877607296995,0.002021980690498579,0.004112745241011199,-0.0013130796857783592,0.005362877607296995,0.0,0.0,0.0
42,B0,osi_target_t01h,39133,Portage County,OH,0,143,0.00516528984802599,0.00315395926293813,0.0038152713476192106,-0.001751466456959624,0.00516528984802599,0.0,0.0,0.0
42,B0,osi_target_t01h,39135,Preble County,OH,0,143,0.005314969260385488,0.002600176683642665,0.0040395924481545,-0.002465813728133598,0.005314969260385488,0.0,0.0,0.0
42,B0,osi_target_t01h,39137,Putnam County,OH,0,143,0.010043841650575456,0.004789352651282933,0.014425661979562302,-0.0010065285259998637,0.010043841650575456,0.0,0.0,0.0
42,B0,osi_target_t01h,39139,Richland County,OH,2,143,0.011767756135577548,0.008492372617407443,0.019802652078698493,-0.007959458482606872,0.011767756135577548,0.0,0.0,0.0
